Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	clockRate	popSize	CoalescentConstant	proportionInvariant	
152	-11604.99000509743	-11482.591960517117	-122.39804458031391	-11482.591960517117	62.98484780663662	388.33612812225243	0.30586435274587337	0.19385838986693354	0.25830494591902825	0.2419723114681648	0.1792835716584916	2.280272864650557	0.2654158329231765	0.1792835716584916	2.8303283261861063	0.2654158329231765	1.8050240740646628E-4	60.726417287170136	-96.15658007180853	0.8322331399742489	
153	-11607.996410928034	-11482.548208870205	-125.44820205782918	-11482.548208870205	70.71628688014809	432.61320655805855	0.3154917003018845	0.200874133881409	0.2429644819053319	0.2406696839113745	0.043677924695629256	2.3476605960779233	0.37862171032124015	0.043677924695629256	2.807740133888337	0.37862171032124015	1.744930175486661E-4	74.25387691269749	-98.83065847361303	0.7374185817667761	
154	-11607.996410928034	-11482.548208870205	-125.44820205782918	-11482.548208870205	70.71628688014809	432.61320655805855	0.3154917003018845	0.200874133881409	0.2429644819053319	0.2406696839113745	0.043677924695629256	2.3476605960779233	0.37862171032124015	0.043677924695629256	2.807740133888337	0.37862171032124015	1.744930175486661E-4	74.25387691269749	-98.83065847361303	0.7374185817667761	
155	-11606.239798413853	-11482.489303954526	-123.75049445932738	-11482.489303954526	66.6795086790332	409.61828779638535	0.3014899181803462	0.2122478003992597	0.24710306673763802	0.239159214682756	0.0904616709669975	2.2459543867904763	0.3558886901248526	0.0904616709669975	2.861344891025823	0.3558886901248526	1.8050240740646628E-4	58.75591429385116	-97.54201694808354	0.7374185817667761	
156	-11607.720705647693	-11482.477432891641	-125.24327275605094	-11482.477432891641	65.74261328249253	411.57233803630584	0.3117934010192024	0.19972701928772008	0.2420238589138773	0.24645572077920022	0.1792835716584916	2.337083180628663	0.22950846827855267	0.1792835716584916	2.845332739497248	0.22950846827855267	1.8050240740646628E-4	43.39375466150817	-99.33787153265318	0.8322331399742489	
157	-11607.720705647693	-11482.477432891641	-125.24327275605094	-11482.477432891641	65.74261328249253	411.57233803630584	0.3117934010192024	0.19972701928772008	0.2420238589138773	0.24645572077920022	0.1792835716584916	2.337083180628663	0.22950846827855267	0.1792835716584916	2.845332739497248	0.22950846827855267	1.8050240740646628E-4	43.39375466150817	-99.33787153265318	0.8322331399742489	
158	-11607.720705647693	-11482.477432891641	-125.24327275605094	-11482.477432891641	65.74261328249253	411.57233803630584	0.3117934010192024	0.19972701928772008	0.2420238589138773	0.24645572077920022	0.1792835716584916	2.337083180628663	0.22950846827855267	0.1792835716584916	2.845332739497248	0.22950846827855267	1.8050240740646628E-4	43.39375466150817	-99.33787153265318	0.8322331399742489	
159	-11607.995481210784	-11482.428174647497	-125.56730656328722	-11482.428174647497	76.3682779190989	421.71355587081166	0.2993049969262473	0.20537808089619275	0.24953173747366397	0.24578518470389596	0.13736387582541326	2.296630459244904	0.25631067410513614	0.13736387582541326	2.9160204408939965	0.25631067410513614	1.6435771227925683E-4	96.20836079439889	-98.37972273915668	0.7374185817667761	
160	-11604.7638684279	-11482.422241307371	-122.34162712053	-11482.422241307371	63.63354192611186	386.93169614310335	0.3117934010192024	0.19840572407206822	0.25237589764569923	0.23742497726303013	0.1792835716584916	2.253861750303461	0.2813723104208173	0.1792835716584916	2.824826485537921	0.2813723104208173	1.8050240740646628E-4	69.98646694720917	-95.95823953204193	0.8322331399742489	
161	-11604.7638684279	-11482.422241307371	-122.34162712053	-11482.422241307371	63.63354192611186	386.93169614310335	0.3117934010192024	0.19840572407206822	0.25237589764569923	0.23742497726303013	0.1792835716584916	2.253861750303461	0.2813723104208173	0.1792835716584916	2.824826485537921	0.2813723104208173	1.8050240740646628E-4	69.98646694720917	-95.95823953204193	0.8322331399742489	
162	-11605.50688821631	-11482.415621615131	-123.09126660117917	-11482.415621615131	69.33145599723056	408.4811419912874	0.2939438681697061	0.2029134453817945	0.2564374217551032	0.24670526469339613	0.0904616709669975	2.2459543867904763	0.3558886901248526	0.0904616709669975	2.861344891025823	0.3558886901248526	1.8050240740646628E-4	59.08558097550872	-96.87719398880519	0.7374185817667761	
163	-11605.50688821631	-11482.415621615131	-123.09126660117917	-11482.415621615131	69.33145599723056	408.4811419912874	0.2939438681697061	0.2029134453817945	0.2564374217551032	0.24670526469339613	0.0904616709669975	2.2459543867904763	0.3558886901248526	0.0904616709669975	2.861344891025823	0.3558886901248526	1.8050240740646628E-4	59.08558097550872	-96.87719398880519	0.7374185817667761	
164	-11604.192326027074	-11482.397024661415	-121.79530136565813	-11482.397024661415	64.04364376393528	375.9074112817972	0.30473559231584824	0.19788711074023466	0.25328874660822365	0.24408855033569332	0.052717969162562064	2.3036802952735735	0.2395006540255784	0.052717969162562064	3.1118824583501454	0.2395006540255784	1.7686005981799546E-4	58.689654867088684	-95.48269925825572	0.8322331399742489	
165	-11605.403423428588	-11482.357038795011	-123.04638463357672	-11482.357038795011	64.31004176287448	387.3956121516458	0.2939438681697061	0.1983125748864936	0.2564374217551032	0.25130613518869704	0.1055900556863425	2.2744361283469727	0.35736503782699486	0.1055900556863425	2.799653684626352	0.35736503782699486	1.8050240740646628E-4	42.95802442005406	-97.1510754764765	0.7374185817667761	
166	-11605.403423428588	-11482.357038795011	-123.04638463357672	-11482.357038795011	64.31004176287448	387.3956121516458	0.2939438681697061	0.1983125748864936	0.2564374217551032	0.25130613518869704	0.1055900556863425	2.2744361283469727	0.35736503782699486	0.1055900556863425	2.799653684626352	0.35736503782699486	1.8050240740646628E-4	42.95802442005406	-97.1510754764765	0.7374185817667761	
167	-11602.871616427356	-11482.309997161254	-120.56161926610248	-11482.309997161254	66.26897906903943	377.57226503211285	0.30473559231584824	0.19788711074023466	0.25328874660822365	0.24408855033569332	0.13372722950410884	2.3036802952735735	0.2395006540255784	0.13372722950410884	2.9498639376670517	0.2395006540255784	2.0211982097067218E-4	55.14118744511677	-94.9958447849503	0.8322331399742489	
168	-11603.297236252434	-11482.251351623263	-121.04588462917216	-11482.251351623263	62.92370386023359	377.30993317679065	0.30379021294348774	0.20263521336768672	0.2505883449584893	0.24298622873033615	0.08026439800490036	2.0891000336348586	0.3133652358267414	0.08026439800490036	3.1236406987018572	0.3133652358267414	2.0211982097067218E-4	62.39357408635792	-95.35654479779102	0.8322331399742489	
169	-11609.00424322652	-11482.237201812486	-126.76704141403427	-11482.237201812486	63.44802117618825	396.7397600686845	0.30016899068325964	0.2029134453817945	0.25021229924154964	0.24670526469339613	0.0904616709669975	2.2459543867904763	0.27630516786632064	0.0904616709669975	3.0205119355428867	0.27630516786632064	1.8050240740646628E-4	109.41134448111706	-99.93684113769977	0.7374185817667761	
170	-11605.197313656245	-11482.224491129487	-122.9728225267578	-11482.224491129487	70.7429762111305	415.7436727286026	0.293451603025809	0.19686104594677348	0.2564374217551032	0.2532499292723142	0.0904616709669975	2.2459543867904763	0.3558886901248526	0.0904616709669975	2.861344891025823	0.3558886901248526	1.8050240740646628E-4	56.72368351289468	-96.79954501014093	0.7374185817667761	
171	-11606.671688995808	-11482.208766598538	-124.46292239726911	-11482.208766598538	65.36067935018099	410.8915888549253	0.304154923874455	0.19686104594677348	0.2531606038797737	0.24582342629899784	0.0904616709669975	2.399747899552982	0.3232452509444482	0.0904616709669975	2.7728382566241256	0.3232452509444482	1.8050240740646628E-4	70.67551151531218	-98.06973756169008	0.7374185817667761	
172	-11606.671688995808	-11482.208766598538	-124.46292239726911	-11482.208766598538	65.36067935018099	410.8915888549253	0.304154923874455	0.19686104594677348	0.2531606038797737	0.24582342629899784	0.0904616709669975	2.399747899552982	0.3232452509444482	0.0904616709669975	2.7728382566241256	0.3232452509444482	1.8050240740646628E-4	70.67551151531218	-98.06973756169008	0.7374185817667761	
173	-11602.796907679682	-11482.197907660004	-120.59900001967851	-11482.197907660004	61.06771570697315	369.7783175447662	0.3002681432921922	0.20141451477372205	0.25537036872478375	0.24294697320930192	0.1062109322162179	2.2163083302507953	0.2810261310285194	0.1062109322162179	3.0092175432597292	0.2810261310285194	2.0211982097067218E-4	60.23891077722699	-94.94480397704388	0.8322331399742489	
174	-11597.215225358306	-11482.162770093955	-115.05245526435077	-11482.162770093955	56.4984336899642	315.6772389019699	0.30708320357749885	0.20159960412695488	0.25094113534657303	0.2403760569489731	0.13339988393867613	2.304334986404439	0.2395006540255784	0.13339988393867613	2.9498639376670517	0.2395006540255784	2.2702955485275216E-4	45.14667848334075	-90.27322852145447	0.8322331399742489	
175	-11597.215225358306	-11482.162770093955	-115.05245526435077	-11482.162770093955	56.4984336899642	315.6772389019699	0.30708320357749885	0.20159960412695488	0.25094113534657303	0.2403760569489731	0.13339988393867613	2.304334986404439	0.2395006540255784	0.13339988393867613	2.9498639376670517	0.2395006540255784	2.2702955485275216E-4	45.14667848334075	-90.27322852145447	0.8322331399742489	
176	-11597.215225358306	-11482.162770093955	-115.05245526435077	-11482.162770093955	56.4984336899642	315.6772389019699	0.30708320357749885	0.20159960412695488	0.25094113534657303	0.2403760569489731	0.13339988393867613	2.304334986404439	0.2395006540255784	0.13339988393867613	2.9498639376670517	0.2395006540255784	2.2702955485275216E-4	45.14667848334075	-90.27322852145447	0.8322331399742489	
177	-11597.215225358306	-11482.162770093955	-115.05245526435077	-11482.162770093955	56.4984336899642	315.6772389019699	0.30708320357749885	0.20159960412695488	0.25094113534657303	0.2403760569489731	0.13339988393867613	2.304334986404439	0.2395006540255784	0.13339988393867613	2.9498639376670517	0.2395006540255784	2.2702955485275216E-4	45.14667848334075	-90.27322852145447	0.8322331399742489	
178	-11597.215225358306	-11482.162770093955	-115.05245526435077	-11482.162770093955	56.4984336899642	315.6772389019699	0.30708320357749885	0.20159960412695488	0.25094113534657303	0.2403760569489731	0.13339988393867613	2.304334986404439	0.2395006540255784	0.13339988393867613	2.9498639376670517	0.2395006540255784	2.2702955485275216E-4	45.14667848334075	-90.27322852145447	0.8322331399742489	
179	-11613.888761035765	-11482.151530670992	-131.73723036477298	-11482.151530670992	86.7136773755239	540.3217314488998	0.30128862597594347	0.20558920895796093	0.25040958451770684	0.24271258054838876	0.05845105143728331	2.3950338202865282	0.25353429036186803	0.05845105143728331	2.9809954961151677	0.25353429036186803	1.332434318928507E-4	91.76688064032874	-103.48801885558473	0.8322331399742489	
180	-11613.888761035765	-11482.151530670992	-131.73723036477298	-11482.151530670992	86.7136773755239	540.3217314488998	0.30128862597594347	0.20558920895796093	0.25040958451770684	0.24271258054838876	0.05845105143728331	2.3950338202865282	0.25353429036186803	0.05845105143728331	2.9809954961151677	0.25353429036186803	1.332434318928507E-4	91.76688064032874	-103.48801885558473	0.8322331399742489	
181	-11612.097574393114	-11482.12082398288	-129.9767504102348	-11482.12082398288	77.24699716820696	464.8212013210923	0.2993049969262473	0.20537808089619275	0.24953173747366397	0.24578518470389596	0.13736387582541326	2.296630459244904	0.2586522342557851	0.13736387582541326	2.9113373205926987	0.2586522342557851	1.6435771227925683E-4	129.17201834408175	-102.49453785893584	0.7374185817667761	
182	-11608.757066038279	-11482.105664017723	-126.65140202055566	-11482.105664017723	83.5302996546215	484.3017087451524	0.3117934010192024	0.2012306665349671	0.24955095518280035	0.23742497726303013	0.1792835716584916	2.253861750303461	0.2813723104208173	0.1792835716584916	2.824826485537921	0.2813723104208173	1.6064103344114308E-4	67.63603701179879	-99.69670664737465	0.8322331399742489	
183	-11598.931075129418	-11482.074562365855	-116.85651276356259	-11482.074562365855	53.65304084426338	320.4746659307786	0.30708320357749885	0.20159960412695488	0.25094113534657303	0.2403760569489731	0.13339988393867613	2.225138167313139	0.2395006540255784	0.13339988393867613	3.0290607567583514	0.2395006540255784	2.2702955485275216E-4	49.39938541571195	-91.98726474842371	0.8322331399742489	
184	-11598.931075129418	-11482.074562365855	-116.85651276356259	-11482.074562365855	53.65304084426338	320.4746659307786	0.30708320357749885	0.20159960412695488	0.25094113534657303	0.2403760569489731	0.13339988393867613	2.225138167313139	0.2395006540255784	0.13339988393867613	3.0290607567583514	0.2395006540255784	2.2702955485275216E-4	49.39938541571195	-91.98726474842371	0.8322331399742489	
185	-11608.262003592376	-11482.061922769139	-126.20008082323673	-11482.061922769139	74.64479513334844	449.94142157179414	0.30524797557279765	0.1994351022496424	0.24953173747366397	0.24578518470389596	0.0537321122722782	2.351263546710662	0.3399424376582712	0.0537321122722782	2.8613873534282384	0.3399424376582712	1.6435771227925683E-4	76.41640704690944	-99.24281583850654	0.7374185817667761	
186	-11608.262003592376	-11482.061922769139	-126.20008082323673	-11482.061922769139	74.64479513334844	449.94142157179414	0.30524797557279765	0.1994351022496424	0.24953173747366397	0.24578518470389596	0.0537321122722782	2.351263546710662	0.3399424376582712	0.0537321122722782	2.8613873534282384	0.3399424376582712	1.6435771227925683E-4	76.41640704690944	-99.24281583850654	0.7374185817667761	
187	-11608.262003592376	-11482.061922769139	-126.20008082323673	-11482.061922769139	74.64479513334844	449.94142157179414	0.30524797557279765	0.1994351022496424	0.24953173747366397	0.24578518470389596	0.0537321122722782	2.351263546710662	0.3399424376582712	0.0537321122722782	2.8613873534282384	0.3399424376582712	1.6435771227925683E-4	76.41640704690944	-99.24281583850654	0.7374185817667761	
188	-11604.697419564829	-11482.055713703068	-122.64170586176007	-11482.055713703068	71.00110304866585	386.1975394740755	0.306499473813238	0.19339071223658638	0.2531813168913354	0.2469284970588401	0.1177353787474339	2.0809461200421553	0.30666060027662667	0.1177353787474339	3.0702619219097227	0.30666060027662667	1.8713547909804805E-4	85.67353444442317	-96.2417563897076	0.8322331399742489	
189	-11605.104396542367	-11482.043085016167	-123.06131152620044	-11482.043085016167	61.51070891070323	380.9521631851085	0.306499473813238	0.20315914192461274	0.24341288720330903	0.2469284970588401	0.1177353787474339	2.0809461200421553	0.30666060027662667	0.1177353787474339	3.0702619219097227	0.30666060027662667	1.8713547909804805E-4	77.74374645089522	-96.7584878994489	0.8322331399742489	
190	-11602.91475885348	-11482.008667946362	-120.90609090711693	-11482.008667946362	62.54877575558709	368.16439586230683	0.31129257563436324	0.19339071223658638	0.24838821507021017	0.2469284970588401	0.10681758507034192	2.2533951472585376	0.23804380585025822	0.10681758507034192	3.056882070900261	0.23804380585025822	1.8713547909804805E-4	58.612980307872476	-94.88572921767599	0.8322331399742489	
191	-11602.655410176338	-11482.006553333196	-120.64885684314076	-11482.006553333196	62.94455562960326	371.01191918183383	0.3009889932343429	0.2026976715331124	0.251609735961848	0.2447035992706966	0.06564294942866383	2.212107388520093	0.30819468936639943	0.06564294942866383	3.040217333889779	0.30819468936639943	1.8950481021384546E-4	50.96242107289033	-94.83290030493764	0.8322331399742489	
192	-11605.143349987617	-11482.001059677461	-123.14229031015554	-11482.001059677461	69.24859447906805	413.54308506696896	0.3117934010192024	0.19385838986693354	0.25237589764569923	0.2419723114681648	0.1792835716584916	2.302203642718469	0.2544504438892204	0.1792835716584916	2.8303283261861063	0.2544504438892204	1.8050240740646628E-4	48.73384850225712	-97.12083078592727	0.8322331399742489	
193	-11602.377903484285	-11481.991832028589	-120.38607145569499	-11481.991832028589	64.29428080933637	372.7979510497735	0.3119100599627202	0.2011531687026611	0.24610206256378972	0.2408347087708289	0.14190051741890944	2.3136370922668408	0.26878573117232296	0.14190051741890944	2.8649904105506936	0.26878573117232296	2.0211982097067218E-4	51.66838545316332	-94.88534782046796	0.8322331399742489	
194	-11604.109200494993	-11481.981485681361	-122.12771481363144	-11481.981485681361	61.88452731887776	387.4804687416823	0.31129257563436324	0.19339071223658638	0.24838821507021017	0.2469284970588401	0.10681758507034192	2.2533951472585376	0.23804380585025822	0.10681758507034192	3.056882070900261	0.23804380585025822	1.8713547909804805E-4	54.65797871680388	-96.17721410259081	0.8322331399742489	
195	-11604.162686211464	-11481.947515080585	-122.21517113087886	-11481.947515080585	63.18932439612448	389.8261122447025	0.30708320357749885	0.19788711074023466	0.25094113534657303	0.24408855033569332	0.11770012841158685	2.304334986404439	0.24873514974472985	0.11770012841158685	2.9627944572829272	0.24873514974472985	2.0211982097067218E-4	69.42128273064229	-96.41910010209669	0.8322331399742489	
196	-11603.988147845788	-11481.844445176268	-122.14370266952085	-11481.844445176268	64.42472778819977	392.1539603155381	0.30361145660776684	0.19053026216972244	0.25604176695819936	0.24981651426431126	0.1177353787474339	2.0809461200421553	0.30666060027662667	0.1177353787474339	3.0702619219097227	0.30666060027662667	1.8713547909804805E-4	62.67440530887844	-96.05634400358494	0.8322331399742489	
197	-11603.988147845788	-11481.844445176268	-122.14370266952085	-11481.844445176268	64.42472778819977	392.1539603155381	0.30361145660776684	0.19053026216972244	0.25604176695819936	0.24981651426431126	0.1177353787474339	2.0809461200421553	0.30666060027662667	0.1177353787474339	3.0702619219097227	0.30666060027662667	1.8713547909804805E-4	62.67440530887844	-96.05634400358494	0.8322331399742489	
198	-11603.988147845788	-11481.844445176268	-122.14370266952085	-11481.844445176268	64.42472778819977	392.1539603155381	0.30361145660776684	0.19053026216972244	0.25604176695819936	0.24981651426431126	0.1177353787474339	2.0809461200421553	0.30666060027662667	0.1177353787474339	3.0702619219097227	0.30666060027662667	1.8713547909804805E-4	62.67440530887844	-96.05634400358494	0.8322331399742489	
199	-11605.199809363177	-11481.784339727286	-123.41546963589134	-11481.784339727286	67.40745495147908	402.7853746106639	0.2993049969262473	0.20537808089619275	0.24953173747366397	0.24578518470389596	0.13736387582541326	2.2024119925393153	0.30341990745793046	0.13736387582541326	2.9160204408939965	0.30341990745793046	1.6435771227925683E-4	58.298243155059495	-96.72883011785983	0.7374185817667761	
200	-11605.199809363177	-11481.784339727286	-123.41546963589134	-11481.784339727286	67.40745495147908	402.7853746106639	0.2993049969262473	0.20537808089619275	0.24953173747366397	0.24578518470389596	0.13736387582541326	2.2024119925393153	0.30341990745793046	0.13736387582541326	2.9160204408939965	0.30341990745793046	1.6435771227925683E-4	58.298243155059495	-96.72883011785983	0.7374185817667761	
201	-11605.199809363177	-11481.784339727286	-123.41546963589134	-11481.784339727286	67.40745495147908	402.7853746106639	0.2993049969262473	0.20537808089619275	0.24953173747366397	0.24578518470389596	0.13736387582541326	2.2024119925393153	0.30341990745793046	0.13736387582541326	2.9160204408939965	0.30341990745793046	1.6435771227925683E-4	58.298243155059495	-96.72883011785983	0.7374185817667761	
202	-11605.199809363177	-11481.784339727286	-123.41546963589134	-11481.784339727286	67.40745495147908	402.7853746106639	0.2993049969262473	0.20537808089619275	0.24953173747366397	0.24578518470389596	0.13736387582541326	2.2024119925393153	0.30341990745793046	0.13736387582541326	2.9160204408939965	0.30341990745793046	1.6435771227925683E-4	58.298243155059495	-96.72883011785983	0.7374185817667761	
203	-11601.10297524773	-11481.772733043528	-119.330242204202	-11481.772733043528	59.8729036570888	356.6144404818861	0.30379021294348774	0.20141451477372205	0.25404138071076193	0.2407538915720282	0.0865660424628581	2.3136370922668408	0.26878573117232296	0.0865660424628581	2.9756593604627963	0.26878573117232296	2.0211982097067218E-4	43.362054510914255	-94.00477992486753	0.8322331399742489	
204	-11609.170848293585	-11481.771894015066	-127.39895427851917	-11481.771894015066	72.25113624971796	431.42081452544005	0.30755531896656224	0.19712775885587783	0.24636643769804747	0.24895048447951246	0.13736387582541326	2.2609802012067313	0.2586522342557851	0.13736387582541326	2.9469875786308712	0.2586522342557851	1.6435771227925683E-4	107.87893567723623	-100.09687708640801	0.7374185817667761	
205	-11605.103065503023	-11481.689861742052	-123.41320376097123	-11481.689861742052	63.076432704987354	398.4108912019335	0.2939438681697061	0.1983125748864936	0.2564374217551032	0.25130613518869704	0.1055900556863425	2.2744361283469727	0.2794216315625756	0.1055900556863425	2.9555404971551904	0.2794216315625756	1.8050240740646628E-4	66.37943734898589	-97.08273073647342	0.7374185817667761	
206	-11605.103065503023	-11481.689861742052	-123.41320376097123	-11481.689861742052	63.076432704987354	398.4108912019335	0.2939438681697061	0.1983125748864936	0.2564374217551032	0.25130613518869704	0.1055900556863425	2.2744361283469727	0.2794216315625756	0.1055900556863425	2.9555404971551904	0.2794216315625756	1.8050240740646628E-4	66.37943734898589	-97.08273073647342	0.7374185817667761	
207	-11604.846244854067	-11481.684606703026	-123.16163815104106	-11481.684606703026	66.54247719434119	399.6775653268623	0.3009889932343429	0.20141451477372205	0.251609735961848	0.24598675603008696	0.053558470382449916	2.212107388520093	0.30819468936639943	0.053558470382449916	3.064386291982207	0.30819468936639943	1.8950481021384546E-4	70.56861480207796	-97.02018463614084	0.8322331399742489	
208	-11604.846244854067	-11481.684606703026	-123.16163815104106	-11481.684606703026	66.54247719434119	399.6775653268623	0.3009889932343429	0.20141451477372205	0.251609735961848	0.24598675603008696	0.053558470382449916	2.212107388520093	0.30819468936639943	0.053558470382449916	3.064386291982207	0.30819468936639943	1.8950481021384546E-4	70.56861480207796	-97.02018463614084	0.8322331399742489	
209	-11599.464826996002	-11481.684469185931	-117.78035781007088	-11481.684469185931	58.1688109443976	333.68844671610964	0.30766914132893436	0.20159960412695488	0.25094113534657303	0.2397901191975376	0.13339988393867613	2.304334986404439	0.2395006540255784	0.13339988393867613	2.9498639376670517	0.2395006540255784	2.2702955485275216E-4	61.52943028863724	-92.69153217644424	0.8322331399742489	
210	-11600.454196092773	-11481.672363702859	-118.78183238991362	-11481.672363702859	61.90777878077738	345.1121870260272	0.31073614373633934	0.19952689990551664	0.2505756737021836	0.23916128265596034	0.08026439800490036	2.3191064962038648	0.25853244346649135	0.08026439800490036	3.0032998208533512	0.25853244346649135	2.0211982097067218E-4	61.61675797044273	-93.10502097070315	0.8322331399742489	
211	-11600.454196092773	-11481.672363702859	-118.78183238991362	-11481.672363702859	61.90777878077738	345.1121870260272	0.31073614373633934	0.19952689990551664	0.2505756737021836	0.23916128265596034	0.08026439800490036	2.3191064962038648	0.25853244346649135	0.08026439800490036	3.0032998208533512	0.25853244346649135	2.0211982097067218E-4	61.61675797044273	-93.10502097070315	0.8322331399742489	
212	-11606.217224170094	-11481.64042772577	-124.57679644432467	-11481.64042772577	69.06425732271563	427.71457818071	0.2930547257902852	0.20970740949109104	0.2484211949511307	0.248816669767493	0.13452319343327648	2.2625894665191297	0.21811391394910137	0.13452319343327648	3.032136318716114	0.21811391394910137	1.784502006547641E-4	66.360921465611	-98.1875966286548	0.8322331399742489	
213	-11604.214643033132	-11481.622156509799	-122.59248652333451	-11481.622156509799	65.97057715279176	393.510178233022	0.31073614373633934	0.19952689990551664	0.24818254717914706	0.24155440917899687	0.08026439800490036	2.349889500501292	0.25853244346649135	0.08026439800490036	2.972516816555924	0.25853244346649135	2.0211982097067218E-4	72.06782718606405	-96.75900126281898	0.8322331399742489	
214	-11604.214643033132	-11481.622156509799	-122.59248652333451	-11481.622156509799	65.97057715279176	393.510178233022	0.31073614373633934	0.19952689990551664	0.24818254717914706	0.24155440917899687	0.08026439800490036	2.349889500501292	0.25853244346649135	0.08026439800490036	2.972516816555924	0.25853244346649135	2.0211982097067218E-4	72.06782718606405	-96.75900126281898	0.8322331399742489	
215	-11604.214643033132	-11481.622156509799	-122.59248652333451	-11481.622156509799	65.97057715279176	393.510178233022	0.31073614373633934	0.19952689990551664	0.24818254717914706	0.24155440917899687	0.08026439800490036	2.349889500501292	0.25853244346649135	0.08026439800490036	2.972516816555924	0.25853244346649135	2.0211982097067218E-4	72.06782718606405	-96.75900126281898	0.8322331399742489	
216	-11605.127111009073	-11481.616385919348	-123.51072508972591	-11481.616385919348	63.507866095402136	392.8667460918305	0.3003143771248506	0.2027423896142495	0.2500147362020597	0.2469284970588401	0.10681758507034192	2.2533951472585376	0.23150773011072046	0.10681758507034192	3.069954222379337	0.23150773011072046	1.8713547909804805E-4	41.50528906952851	-97.83549871272474	0.8322331399742489	
217	-11604.314641537361	-11481.616175563964	-122.69846597339782	-11481.616175563964	71.14870419303816	410.6862790866957	0.2939438681697061	0.2029134453817945	0.2518548025789625	0.2512878838695369	0.0904616709669975	2.2459543867904763	0.3558886901248526	0.0904616709669975	2.861344891025823	0.3558886901248526	1.8050240740646628E-4	71.57277672292746	-96.29266549064275	0.7374185817667761	
218	-11604.134900420928	-11481.612607765335	-122.52229265559215	-11481.612607765335	58.965865425525905	376.654249270864	0.3003143771248506	0.2027423896142495	0.2500147362020597	0.2469284970588401	0.10681758507034192	2.2533951472585376	0.23417748141956884	0.10681758507034192	3.0646147197616402	0.23417748141956884	1.8713547909804805E-4	58.58952661470884	-96.50233119126742	0.8322331399742489	
219	-11601.820376695014	-11481.590105556657	-120.23027113835687	-11481.590105556657	68.0548369806514	380.7336122183002	0.3067120159415962	0.19849271177561356	0.25404138071076193	0.2407538915720282	0.0865660424628581	2.3136370922668408	0.29137606248946557	0.0865660424628581	2.930478697828511	0.29137606248946557	2.0211982097067218E-4	46.81221737069404	-94.82824937387902	0.8322331399742489	
220	-11601.820376695014	-11481.590105556657	-120.23027113835687	-11481.590105556657	68.0548369806514	380.7336122183002	0.3067120159415962	0.19849271177561356	0.25404138071076193	0.2407538915720282	0.0865660424628581	2.3136370922668408	0.29137606248946557	0.0865660424628581	2.930478697828511	0.29137606248946557	2.0211982097067218E-4	46.81221737069404	-94.82824937387902	0.8322331399742489	
221	-11609.173889393538	-11481.569800879659	-127.6040885138788	-11481.569800879659	74.74323207964868	466.69191732578093	0.3056224748180461	0.1994351022496424	0.24953173747366397	0.24541068545864753	0.12703056510067867	2.20356303683528	0.31317769603468254	0.12703056510067867	2.9160204408939965	0.31317769603468254	1.6435771227925683E-4	69.63222301145144	-100.73979351968481	0.7374185817667761	
222	-11609.173889393538	-11481.569800879659	-127.6040885138788	-11481.569800879659	74.74323207964868	466.69191732578093	0.3056224748180461	0.1994351022496424	0.24953173747366397	0.24541068545864753	0.12703056510067867	2.20356303683528	0.31317769603468254	0.12703056510067867	2.9160204408939965	0.31317769603468254	1.6435771227925683E-4	69.63222301145144	-100.73979351968481	0.7374185817667761	
223	-11602.521958995598	-11481.521866956446	-121.00009203915238	-11481.521866956446	58.89000724846967	357.7717859876115	0.3009889932343429	0.20141451477372205	0.251609735961848	0.24598675603008696	0.053558470382449916	2.212107388520093	0.30819468936639943	0.053558470382449916	3.064386291982207	0.30819468936639943	1.8950481021384546E-4	72.52563461301581	-94.83128394012944	0.8322331399742489	
224	-11601.557468924952	-11481.487672083607	-120.0697968413443	-11481.487672083607	61.05464608688128	359.87817689107334	0.3002681432921922	0.20141451477372205	0.25537036872478375	0.24294697320930192	0.06519351154394257	2.2163083302507953	0.36620887703400473	0.06519351154394257	2.9208868925933094	0.36620887703400473	2.0211982097067218E-4	61.0577729815675	-94.40209878663309	0.8322331399742489	
225	-11602.828973349553	-11481.452391138933	-121.37658221061986	-11481.452391138933	69.97922986363395	392.19759297634454	0.31814518936221947	0.19339071223658638	0.24896968032950598	0.23949441807168803	0.11891853304092816	2.233628948902718	0.23582595705758164	0.11891853304092816	3.056882070900261	0.23582595705758164	1.8713547909804805E-4	50.88163843476016	-95.49767457973869	0.8322331399742489	
226	-11602.828973349553	-11481.452391138933	-121.37658221061986	-11481.452391138933	69.97922986363395	392.19759297634454	0.31814518936221947	0.19339071223658638	0.24896968032950598	0.23949441807168803	0.11891853304092816	2.233628948902718	0.23582595705758164	0.11891853304092816	3.056882070900261	0.23582595705758164	1.8713547909804805E-4	50.88163843476016	-95.49767457973869	0.8322331399742489	
