Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	proportionInvariant	
1722	-11380.31203888015	-11468.457532911321	88.1454940311707	-11468.457532911321	192.45596946972697	1236.9440533773077	0.30324586356240263	0.20424196963465055	0.24771586702635295	0.24479629977659348	0.0846558993094927	2.1849652771671186	0.3479515345795149	0.0846558993094927	2.949819855054868	0.3479515345795149	0.001154612847885572	5.3306886063074435E-5	3.5222704264127803E-15	0.0011128393621882052	5.3332834878997164E-5	242.16543870491614	-120.55504057657188	0.7165577016465858	
1723	-11529.148954956725	-11468.424429960256	-60.724524996469285	-11468.424429960256	212.66862374425043	1393.9796944687582	0.30697689759433877	0.19740288826715657	0.252697877413054	0.24292233672545022	0.10087401599148045	2.1845102983293105	0.30727123302403997	0.10087401599148045	2.999199203639651	0.30727123302403997	0.04767628823140276	4.979520248911649E-5	6.308102022431213E-12	0.04956920296688812	5.117470752609607E-5	309.7377418754499	-123.27931607566558	0.7165577016465858	
1724	-11505.357982184463	-11468.383526085994	-36.97445609846889	-11468.383526085994	142.32198766647326	911.1352926631198	0.30447114989802204	0.19210751189136469	0.25677104299258396	0.24665029521802892	0.07931193063043769	2.2070517145036894	0.31332083912053593	0.07931193063043769	3.007682745994365	0.31332083912053593	0.03024499466603571	7.962090924452898E-5	6.9561967970310165E-12	0.03314329321161905	7.994864783343863E-5	114.33166185489154	-115.02699596600027	0.8173198543086502	
1725	-11505.357982184463	-11468.383526085994	-36.97445609846889	-11468.383526085994	142.32198766647326	911.1352926631198	0.30447114989802204	0.19210751189136469	0.25677104299258396	0.24665029521802892	0.07931193063043769	2.2070517145036894	0.31332083912053593	0.07931193063043769	3.007682745994365	0.31332083912053593	0.03024499466603571	7.962090924452898E-5	6.9561967970310165E-12	0.03314329321161905	7.994864783343863E-5	114.33166185489154	-115.02699596600027	0.8173198543086502	
1726	-11505.357982184463	-11468.383526085994	-36.97445609846889	-11468.383526085994	142.32198766647326	911.1352926631198	0.30447114989802204	0.19210751189136469	0.25677104299258396	0.24665029521802892	0.07931193063043769	2.2070517145036894	0.31332083912053593	0.07931193063043769	3.007682745994365	0.31332083912053593	0.03024499466603571	7.962090924452898E-5	6.9561967970310165E-12	0.03314329321161905	7.994864783343863E-5	114.33166185489154	-115.02699596600027	0.8173198543086502	
1727	-11477.527190677953	-11468.348612317459	-9.178578360492878	-11468.348612317459	212.2205564475308	1365.8941993989047	0.30324586356240263	0.20424196963465055	0.24771586702635295	0.24479629977659348	0.07560144990960282	2.1739264485603376	0.33056248092630874	0.07560144990960282	3.0137456897678407	0.33056248092630874	0.013322637504253705	5.4298818697073027E-5	4.97038734593195E-13	0.012946271816011353	5.459423320772967E-5	295.78635266857776	-122.69989066178641	0.7165577016465858	
1728	-11477.527190677953	-11468.348612317459	-9.178578360492878	-11468.348612317459	212.2205564475308	1365.8941993989047	0.30324586356240263	0.20424196963465055	0.24771586702635295	0.24479629977659348	0.07560144990960282	2.1739264485603376	0.33056248092630874	0.07560144990960282	3.0137456897678407	0.33056248092630874	0.013322637504253705	5.4298818697073027E-5	4.97038734593195E-13	0.012946271816011353	5.459423320772967E-5	295.78635266857776	-122.69989066178641	0.7165577016465858	
1729	-11548.539064376157	-11468.347008436718	-80.19205593943819	-11468.347008436718	123.32373919963375	779.1667058526695	0.31406454127379635	0.19354281901610787	0.24717765161680963	0.24521498809328574	0.08203285187376365	2.2070517145036894	0.3105999178772099	0.08203285187376365	3.007682745994365	0.3105999178772099	0.10783223649122993	7.745861562110905E-5	7.334467037197231E-11	0.11530787974839087	7.488375769212831E-5	143.5368343178793	-111.33560638793782	0.8173198543086502	
1730	-11548.539064376157	-11468.347008436718	-80.19205593943819	-11468.347008436718	123.32373919963375	779.1667058526695	0.31406454127379635	0.19354281901610787	0.24717765161680963	0.24521498809328574	0.08203285187376365	2.2070517145036894	0.3105999178772099	0.08203285187376365	3.007682745994365	0.3105999178772099	0.10783223649122993	7.745861562110905E-5	7.334467037197231E-11	0.11530787974839087	7.488375769212831E-5	143.5368343178793	-111.33560638793782	0.8173198543086502	
1731	-11548.539064376157	-11468.347008436718	-80.19205593943819	-11468.347008436718	123.32373919963375	779.1667058526695	0.31406454127379635	0.19354281901610787	0.24717765161680963	0.24521498809328574	0.08203285187376365	2.2070517145036894	0.3105999178772099	0.08203285187376365	3.007682745994365	0.3105999178772099	0.10783223649122993	7.745861562110905E-5	7.334467037197231E-11	0.11530787974839087	7.488375769212831E-5	143.5368343178793	-111.33560638793782	0.8173198543086502	
