Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	proportionInvariant	
764	-11580.636400434501	-11467.913479956305	-112.72292047819691	-11467.913479956305	263.69895286147107	1543.9086411952094	0.31054035477197217	0.19626613497265002	0.25251200586504396	0.24068150439033398	0.06648243659906761	2.290743479864986	0.3279662366265101	0.06648243659906761	2.920359173683858	0.3279662366265101	0.19331914941645129	4.881592162453413E-5	8.514772110998415E-11	0.18419784096319292	4.8651030923722485E-5	287.91370930138027	-123.81777140621578	0.7379414730062842	
765	-11598.91636775294	-11467.844940721361	-131.07142703157834	-11467.844940721361	229.44057632843328	1306.0857414485542	0.3040693966773162	0.19235472183195404	0.2571202167497974	0.24645566474093256	0.10817004917364405	2.284658406226976	0.29585277816065125	0.10817004917364405	2.907295939104433	0.29585277816065125	0.32175486393226804	5.336623574701613E-5	3.14573662760147E-10	0.3299484574556932	5.385537848920278E-5	235.55774794822096	-121.10691697502338	0.7379414730062842	
766	-11598.91636775294	-11467.844940721361	-131.07142703157834	-11467.844940721361	229.44057632843328	1306.0857414485542	0.3040693966773162	0.19235472183195404	0.2571202167497974	0.24645566474093256	0.10817004917364405	2.284658406226976	0.29585277816065125	0.10817004917364405	2.907295939104433	0.29585277816065125	0.32175486393226804	5.336623574701613E-5	3.14573662760147E-10	0.3299484574556932	5.385537848920278E-5	235.55774794822096	-121.10691697502338	0.7379414730062842	
767	-11474.727149416385	-11467.842533104762	-6.884616311622455	-11467.842533104762	154.11653778327914	942.9473986814006	0.30199982945529885	0.20097942484157047	0.2519066771278597	0.24511406857527118	0.07988323087244233	2.2176935294683435	0.3403414392560252	0.07988323087244233	2.94185713027472	0.3403414392560252	0.012990658708460815	7.703040545232776E-5	1.3524900226427536E-12	0.015153288977999934	7.681033050391237E-5	135.33809539632207	-114.40796529390431	0.7379414730062842	
768	-11578.789551516891	-11467.841925343693	-110.94762617319722	-11467.841925343693	109.68806641013116	637.833927052021	0.3062167154873582	0.2063573316189091	0.2515359471122679	0.23589000578146496	0.08401515129447651	2.3786465525946783	0.3001892413857318	0.08401515129447651	2.8529446620449046	0.3001892413857318	0.28367918503306605	1.1207829552624226E-4	8.309792587917379E-10	0.2781704907800146	1.0122260163759651E-4	121.2757740558495	-106.6757558566731	0.7379414730062842	
769	-11578.789551516891	-11467.841925343693	-110.94762617319722	-11467.841925343693	109.68806641013116	637.833927052021	0.3062167154873582	0.2063573316189091	0.2515359471122679	0.23589000578146496	0.08401515129447651	2.3786465525946783	0.3001892413857318	0.08401515129447651	2.8529446620449046	0.3001892413857318	0.28367918503306605	1.1207829552624226E-4	8.309792587917379E-10	0.2781704907800146	1.0122260163759651E-4	121.2757740558495	-106.6757558566731	0.7379414730062842	
770	-11549.908883113163	-11467.809319917946	-82.09956319521679	-11467.809319917946	211.91380720158088	1343.6640021626874	0.3113407259404149	0.19626613497265002	0.2513950844858061	0.2409980546011291	0.11899498756773386	2.089388318115757	0.35317759845534163	0.11899498756773386	2.966266509838091	0.35317759845534163	0.09665843161182852	5.2709321988376425E-5	1.9883479745226015E-11	0.08494071616379904	5.302620053744833E-5	331.79805208869783	-122.88513784673763	0.7379414730062842	
771	-11577.141233554265	-11467.793645372685	-109.34758818157931	-11467.793645372685	166.51885247150037	1061.476577405412	0.31170602737378006	0.1946757194903069	0.2529367487455792	0.24068150439033398	0.0738942245685131	2.286324034959252	0.3227641711099316	0.0738942245685131	2.920359173683858	0.3227641711099316	0.24696613561489958	6.562928388405922E-5	1.6161796049245693E-10	0.1888632124916864	6.529617214114599E-5	192.99833849761382	-116.73086003719102	0.7379414730062842	
772	-11577.141233554265	-11467.793645372685	-109.34758818157931	-11467.793645372685	166.51885247150037	1061.476577405412	0.31170602737378006	0.1946757194903069	0.2529367487455792	0.24068150439033398	0.0738942245685131	2.286324034959252	0.3227641711099316	0.0738942245685131	2.920359173683858	0.3227641711099316	0.24696613561489958	6.562928388405922E-5	1.6161796049245693E-10	0.1888632124916864	6.529617214114599E-5	192.99833849761382	-116.73086003719102	0.7379414730062842	
773	-11577.141233554265	-11467.793645372685	-109.34758818157931	-11467.793645372685	166.51885247150037	1061.476577405412	0.31170602737378006	0.1946757194903069	0.2529367487455792	0.24068150439033398	0.0738942245685131	2.286324034959252	0.3227641711099316	0.0738942245685131	2.920359173683858	0.3227641711099316	0.24696613561489958	6.562928388405922E-5	1.6161796049245693E-10	0.1888632124916864	6.529617214114599E-5	192.99833849761382	-116.73086003719102	0.7379414730062842	
