Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18	
34	4938.0	2.4367337865495244	2.495554802267094	325.0	2.540684747127216	5.737782846938472	6.1083373703837935	9.475739487293367	10.480847176168822	13.544904819770466	16.24911715389348	721.0	23.187878918388435	28.37994059179715	32.93516435347263	62.613493535823494	79.43549043186096	80.98501231707908	81.20494433843311	219.61099195975862	
35	4941.0	2.5148044942256718	1091.0	2.5374252733286937	2.5437923198342958	4.10243571603624	4.244161339565608	5.31363412004211	11.676366265723374	632.0	17.242244321313507	21.358160569151863	26.504307615689726	27.588509572576612	28.494887557141567	61.989108139612284	79.75470509638652	81.21901522077573	83.40938794807053	250.2655390349436	
36	4945.0	2.021169951421939	2.5046495799132913	326.0	2.5419173426562907	7.099981145640982	8.732856637584405	9.481076471380732	9.84731664550526	11.575987944099438	15.380967905983425	725.0	22.930726302836405	34.61733688343139	35.28725115124547	74.74919202676406	90.26873631665697	96.3482233583739	104.8590357510783	276.15569634679935	
37	4945.0	2.021169951421939	2.5046495799132913	326.0	2.5419173426562907	7.099981145640982	8.732856637584405	9.481076471380732	9.84731664550526	11.575987944099438	15.380967905983425	725.0	22.930726302836405	34.61733688343139	35.28725115124547	74.74919202676406	90.26873631665697	96.3482233583739	104.8590357510783	276.15569634679935	
38	4949.0	2.112345526162983	2.4386563287688716	327.0	2.622252029950772	4.149950577841764	4.891119435080782	6.312307789422022	6.650838176219509	12.18693807530829	1341.0	15.080214690360378	15.96576121186797	28.003731585719862	29.77950559211618	61.71768856525722	72.65441569672278	77.74205337533024	82.14753368614392	199.37523328624673	
39	4950.0	2.1005565564055075	1098.0	2.3129248604073496	2.481480743548076	4.923118756992011	6.295408484089819	6.50130839482739	629.0	11.580419511977226	14.767253937193544	16.63313247337203	19.16643784818183	23.826110879258124	30.665559862873693	55.36782651333098	71.3219980996544	73.44904862977694	88.61040998104403	233.14996632276018	
40	4950.0	2.1005565564055075	1098.0	2.3129248604073496	2.481480743548076	4.923118756992011	6.295408484089819	6.50130839482739	629.0	11.580419511977226	14.767253937193544	16.63313247337203	19.16643784818183	23.826110879258124	30.665559862873693	55.36782651333098	71.3219980996544	73.44904862977694	88.61040998104403	233.14996632276018	
41	4950.0	2.1005565564055075	1098.0	2.3129248604073496	2.481480743548076	4.923118756992011	6.295408484089819	6.50130839482739	629.0	11.580419511977226	14.767253937193544	16.63313247337203	19.16643784818183	23.826110879258124	30.665559862873693	55.36782651333098	71.3219980996544	73.44904862977694	88.61040998104403	233.14996632276018	
42	4952.0	2.512876379418884	1100.0	2.541029831237296	2.544475291960225	4.480465042086536	6.4198070485279	6.503999942742809	12.634413835816332	633.0	15.165642725511333	18.736545369413335	21.029633807066773	23.279598860185303	27.955357246328816	54.19244432902258	75.92696713039672	77.81245359202474	79.57662246629918	167.95850593522815	
43	4953.0	0.8095205055075212	1101.0	2.507526094784282	2.516259706962302	5.832540610135567	5.887404782837791	8.331954717767644	11.311482646526429	14.07472295103554	14.973257771055529	727.0	21.387923616961558	23.825400799341253	32.195419646501904	51.11348240503597	59.63936833953785	63.12047981806181	73.30568446506405	178.09293111282224	
44	4953.0	0.8095205055075212	1101.0	2.507526094784282	2.516259706962302	5.832540610135567	5.887404782837791	8.331954717767644	11.311482646526429	14.07472295103554	14.973257771055529	727.0	21.387923616961558	23.825400799341253	32.195419646501904	51.11348240503597	59.63936833953785	63.12047981806181	73.30568446506405	178.09293111282224	
45	4953.0	0.8095205055075212	1101.0	2.507526094784282	2.516259706962302	5.832540610135567	5.887404782837791	8.331954717767644	11.311482646526429	14.07472295103554	14.973257771055529	727.0	21.387923616961558	23.825400799341253	32.195419646501904	51.11348240503597	59.63936833953785	63.12047981806181	73.30568446506405	178.09293111282224	
46	4954.0	2.4378950697027904	1102.0	2.5101603245839783	2.5114767473475013	6.326556332119367	6.3944500309378896	6.460191028238114	11.135878918320543	18.523043619043847	19.15176226167256	22.099792317238553	689.0	32.02285938319994	247.0	312.0	89.31530387746747	93.34466797037476	94.48725484973599	292.0628868892887	
47	4956.0	1.5031811173810468	1103.0	2.0822366753016865	204.0	5.499746499457672	355.0	5.670067086229125	11.58155631251526	15.081726183989474	16.10154874747994	729.0	19.625704845141172	24.12667158608619	25.370079685669197	313.0	72.18221912128716	73.69419948603579	73.7554305155596	175.24853631314653	
48	4956.0	1.5031811173810468	1103.0	2.0822366753016865	204.0	5.499746499457672	355.0	5.670067086229125	11.58155631251526	15.081726183989474	16.10154874747994	729.0	19.625704845141172	24.12667158608619	25.370079685669197	313.0	72.18221912128716	73.69419948603579	73.7554305155596	175.24853631314653	
49	4957.0	2.5124260624821773	1104.0	2.519924766732288	2.5256165894464857	5.262091814325345	5.455996035690362	5.457560589449713	630.0	15.358522553321734	16.70197025936335	20.429167688349708	25.745533301536625	26.94567189237614	36.20386317719772	70.50588584965175	114.72779646478523	115.54462882284696	122.97702519974689	321.0258135259945	
50	4957.0	2.5124260624821773	1104.0	2.519924766732288	2.5256165894464857	5.262091814325345	5.455996035690362	5.457560589449713	630.0	15.358522553321734	16.70197025936335	20.429167688349708	25.745533301536625	26.94567189237614	36.20386317719772	70.50588584965175	114.72779646478523	115.54462882284696	122.97702519974689	321.0258135259945	
51	4959.0	1.3163779546382273	1105.0	1.5725292070072214	3.05337631680959	4.344456443699215	5.525989831730101	6.9106310488434985	12.110958517736037	12.410421779305096	16.218002941757987	16.52167913937504	690.0	31.8194439148198	41.984153208135865	63.622847148709496	71.68377208270161	87.29302026995273	92.33465297408262	254.14434350744827	
52	4960.0	2.5271435261009856	1106.0	2.548074138447191	2.5498356760174943	5.29534748334234	5.4023299333887	6.1721757942909505	631.0	15.26597091677209	17.615924198882794	21.015197115677637	25.557078552810623	32.105472197591865	39.55537864676231	60.49540635728019	85.99189121728975	91.31638100443851	93.4662620767804	234.4398935083889	
53	4960.0	2.5271435261009856	1106.0	2.548074138447191	2.5498356760174943	5.29534748334234	5.4023299333887	6.1721757942909505	631.0	15.26597091677209	17.615924198882794	21.015197115677637	25.557078552810623	32.105472197591865	39.55537864676231	60.49540635728019	85.99189121728975	91.31638100443851	93.4662620767804	234.4398935083889	
54	4965.0	1.0029338028438985	1.4041460991084023	2.0299837296166174	4.002270419128109	5.48419996963392	5.6264465204857	6.510981220689558	11.116397794918157	12.792040403053136	14.851676010421954	731.0	16.14933871079222	22.364627046561793	23.55303505656815	53.866731868936	69.91534749723698	71.03063917891677	74.65058127049562	167.22939961749904	
55	4969.0	2.5119620125574045	1111.0	2.5314646814864545	2.5326714612889702	4.401946477205428	6.123581389407462	6.463803624833815	9.936016792911374	635.0	14.619659065906234	18.09320517479486	18.21812450997345	19.608814612106414	26.131129987358307	47.2546335190963	69.14924112536289	70.07088227719096	73.59831441509318	149.12974158257137	
56	4969.0	2.5119620125574045	1111.0	2.5314646814864545	2.5326714612889702	4.401946477205428	6.123581389407462	6.463803624833815	9.936016792911374	635.0	14.619659065906234	18.09320517479486	18.21812450997345	19.608814612106414	26.131129987358307	47.2546335190963	69.14924112536289	70.07088227719096	73.59831441509318	149.12974158257137	
57	4976.0	2.360593128834239	2.4685099707293148	336.0	2.586592258169077	5.308950038885115	5.721295266573264	9.035881492080478	10.162545355530881	13.114650288056424	14.545415339303474	735.0	20.6715165573967	23.260987660729256	31.377781063646978	56.41066513291537	74.13675067750569	75.8417844499593	79.09003548803341	166.12961905502104	
58	4976.0	2.360593128834239	2.4685099707293148	336.0	2.586592258169077	5.308950038885115	5.721295266573264	9.035881492080478	10.162545355530881	13.114650288056424	14.545415339303474	735.0	20.6715165573967	23.260987660729256	31.377781063646978	56.41066513291537	74.13675067750569	75.8417844499593	79.09003548803341	166.12961905502104	
59	4976.0	2.360593128834239	2.4685099707293148	336.0	2.586592258169077	5.308950038885115	5.721295266573264	9.035881492080478	10.162545355530881	13.114650288056424	14.545415339303474	735.0	20.6715165573967	23.260987660729256	31.377781063646978	56.41066513291537	74.13675067750569	75.8417844499593	79.09003548803341	166.12961905502104	
60	4977.0	1.4021239658175944	1114.0	2.497733636299273	2.6177283931428406	4.306257756937441	4.8303005242337065	6.6487205176840405	6.712244886319553	11.755709457830278	1344.0	14.980414578892066	15.413410530469662	27.14394326650327	30.31748192457158	54.60545974926629	68.67366286217421	70.00498989551548	73.71151854959997	185.05042212365942	
61	4978.0	2.4065381568142357	1115.0	337.0	2.5615164160073505	4.0948849689658005	5.608852205276321	6.919017258445734	8.697321463242986	11.057740725948946	1345.0	19.51799469658482	21.39544264196755	26.37597691720694	33.84421789641016	64.40005859309767	81.73753348164422	82.43720462039151	89.85984364064068	175.43835958703	
62	4979.0	2.4962793119898663	2.64459283800619	338.0	2.9493464037125534	5.738761268572887	6.65187394343593	7.474300816760092	9.944634659430164	12.35617550707812	12.757535640860283	15.086741083512294	697.0	22.008116653211516	24.592174331370302	57.131479089143454	62.61357763079371	72.05945913405824	73.2428072277895	161.4376491571798	
63	4982.0	2.176342880817799	2.4376363718099014	340.0	2.481192137704852	6.022396438225428	7.871304612791903	10.415978488896599	12.582078829260922	13.306756765867476	17.284431663564988	736.0	23.541240712153694	37.00657070168364	39.59671913492991	91.83233928076748	111.20886638374321	128.6723407676517	139.98593285676532	413.0497089970097	
64	4983.0	1.3097968881500037	1117.0	1.6597720136753082	2.26597374065679	4.9090413888425815	6.899782756003191	9.521091531176921	11.964523353185882	12.569048008887819	15.113978445444957	737.0	17.897507579263277	31.44162910641211	249.0	69.26952199084297	71.42254307643188	85.6210934126388	91.82621058367369	245.21987649943597	
65	4984.0	2.2232008945104553	1118.0	2.353936867365718	2.360351574880127	4.601664225163802	6.423621569981549	6.8619790999938175	13.005333173742656	14.388888877705426	15.856854949464378	16.47894700817892	699.0	24.619099821730686	25.900214268485684	42.97532856560578	57.88543757648219	59.37126817310285	62.57653264164456	166.3049774163623	
66	4985.0	1.7303172040413415	2.0627022649034643	341.0	2.656495992171358	4.4658085825015235	4.644012476702926	6.847089649376983	8.880411006301557	12.106452792917054	1346.0	14.324618689979246	17.47811348685633	24.998845018566442	28.10250199558834	45.265073056920926	67.23753988783622	67.48205160998131	67.78747106065478	204.45434487209167	
67	4986.0	2.1072094660015352	2.269037072335209	2.875085785134189	207.0	4.2963672661220755	4.3684284316833555	5.615290845129863	9.994889800704357	11.223528817594854	12.090609298079272	16.183454752227448	700.0	22.35903483957898	29.260541857053823	54.925477698520325	69.51028786292612	74.28990904239663	77.43948412498294	174.63189581886652	
68	4989.0	1.1526923909737548	1121.0	2.3708493938205777	2.444195467308816	4.295996497002449	4.420260624561024	5.618974056615116	9.426484980716793	11.454387513939622	13.37687306627592	14.454661296335246	703.0	26.023756089669888	32.87102373055387	52.37576938060705	53.23929689300894	64.77663531570904	64.80143244607798	176.68053814656616	
69	4993.0	1.6143343123169416	1.9061298128513897	2.0725875435298917	208.0	4.292436740194489	5.984804467961453	6.31885648672494	11.822521729457947	14.023031846091783	17.016315023850552	18.623286688189808	704.0	26.234963302644815	35.087469054623796	70.93902871827208	94.72846973993622	95.7288674905478	102.34401449243076	307.0	
70	4998.0	2.5247043018797797	1126.0	2.5289794289672614	2.6165893292675264	4.801945836977012	4.844537476180591	7.017077446607232	11.146052057297254	638.0	18.546068440266765	19.575404485268194	30.968069102871027	31.70654297071934	32.10896185278608	74.10130864347508	103.97829484348756	105.1725730591774	107.59998916542115	231.0091529998209	
71	5001.0	2.7850773455608646	3.1963782156106504	3.337182930177903	3.594594274203729	4.546646418346768	5.245110201761861	9.048304888117116	11.67205028091027	14.01966272424795	14.320356184625098	16.950025643145068	18.530556516953084	140.0	25.87092910927217	46.2413084822451	60.54205457613176	65.07817984710198	67.28527807544268	202.91441475382567	
72	5003.0	1.7215426492690256	1.976417386354484	2.162456097480657	2.4476448128768027	5.6831821037252155	6.366136790833821	6.659946232978314	10.316795793540393	11.26842366578768	12.595264948412677	742.0	21.073825928856593	30.18640950721712	33.62639221993399	60.540282229116	68.59920015179773	77.03315153386478	78.45680102298849	308.0	
73	5003.0	1.7215426492690256	1.976417386354484	2.162456097480657	2.4476448128768027	5.6831821037252155	6.366136790833821	6.659946232978314	10.316795793540393	11.26842366578768	12.595264948412677	742.0	21.073825928856593	30.18640950721712	33.62639221993399	60.540282229116	68.59920015179773	77.03315153386478	78.45680102298849	308.0	
74	5004.0	1.9463385692027373	2.032849076735829	347.0	2.5830327850503068	4.670603689411166	5.277756397135306	5.399119643618917	12.83179607406555	13.125966138654462	14.700277359448648	743.0	21.447091894874802	24.098095543024414	29.992687634536964	78.7073076863465	85.8274007031311	89.7599273220647	101.49153526341763	274.5367574863633	
75	5006.0	2.4375343838038077	2.515428019766489	349.0	2.6169298610707017	4.799423073517886	5.281845612479913	5.449764313530039	9.763940127697992	12.360481981513686	14.511210133236744	14.788336243005006	708.0	22.3735902980235	24.825599985931873	60.666275274922185	69.62748651209418	71.2588748925354	71.3138875390466	144.06570744051388	
76	5007.0	2.1410605949621697	2.394435485452817	350.0	2.4050939555782804	4.076148505972014	4.613638206870917	6.949764464369963	12.303874231402233	13.428162253246228	15.385327324399327	744.0	30.137470041015064	31.259791837194882	33.69383174867494	70.96608412353618	88.45200981676535	92.83613269904708	99.65451249103913	249.88241881784833	
77	5008.0	2.355765076651096	2.427235345504016	351.0	3.0251998907282314	5.819844857222392	6.38557187946094	8.340411596413617	9.974152393310703	11.288589599191369	14.44982130734121	745.0	19.80362540956719	35.556566078460776	45.60086816877168	88.19765466901589	102.90768639807544	111.15628201454746	113.92138813935361	288.9455315537082	
78	5009.0	2.3219821383193278	1128.0	2.368361310943129	2.3746987088129856	5.272091360002037	359.0	6.9597494739437025	11.551657408494137	13.406724382601482	14.500034216480088	15.779371653198424	16.111446960477423	22.454957406893215	30.42471477613978	44.28076087333045	49.433637327520415	54.84466029897729	64.15059125740007	137.81044837195148	
79	5009.0	2.3219821383193278	1128.0	2.368361310943129	2.3746987088129856	5.272091360002037	359.0	6.9597494739437025	11.551657408494137	13.406724382601482	14.500034216480088	15.779371653198424	16.111446960477423	22.454957406893215	30.42471477613978	44.28076087333045	49.433637327520415	54.84466029897729	64.15059125740007	137.81044837195148	
80	5012.0	2.7898162887954356	1129.0	3.1416349042394245	4.496370334704238	5.698169600368686	5.832456907706643	5.964017924747111	12.761816338063198	15.870049779376785	1348.0	18.41682217075106	19.88635612186087	24.625537758306933	31.30003583701958	52.83721851737883	66.11816683748405	70.56179932157227	71.78868745490617	175.8880866358134	
81	5012.0	2.7898162887954356	1129.0	3.1416349042394245	4.496370334704238	5.698169600368686	5.832456907706643	5.964017924747111	12.761816338063198	15.870049779376785	1348.0	18.41682217075106	19.88635612186087	24.625537758306933	31.30003583701958	52.83721851737883	66.11816683748405	70.56179932157227	71.78868745490617	175.8880866358134	
82	5012.0	2.7898162887954356	1129.0	3.1416349042394245	4.496370334704238	5.698169600368686	5.832456907706643	5.964017924747111	12.761816338063198	15.870049779376785	1348.0	18.41682217075106	19.88635612186087	24.625537758306933	31.30003583701958	52.83721851737883	66.11816683748405	70.56179932157227	71.78868745490617	175.8880866358134	
83	5014.0	1.8976857699858556	2.2933416968981817	354.0	3.1637474196964774	4.660278691843928	5.714279072654847	6.500021879272083	11.2200753903536	12.296046866893562	12.967298466535937	15.956733119952787	709.0	27.58156875328504	33.54699280805289	58.143457489931876	73.5098122489793	77.65435991641948	78.23594877410972	223.77054935438332	
84	5015.0	0.6666317828594686	1131.0	1.290971770086884	2.062438633329208	4.260188906352482	5.1305349363300365	5.5996437439816305	10.074868400944439	11.018227287392108	12.159871302830169	14.722836917128632	710.0	22.872198711151327	28.427089884960054	49.42371831200579	60.83567681046189	67.28473219161818	81.95597426655803	173.01400835079443	
