Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	
128	-6393.567274967735	-6331.956088115959	-61.61118685177634	-6331.956088115959	350.31791430034053	1538.964935096989	0.5677039949219511	0.2639497378116562	0.198164733160883	0.2806844514586179	0.25720107756884286	0.3698088937191067	2.5199450866679	0.3698088937191067	0.11024601961299292	2.5199450866679	0.11024601961299292	0.0	0.049128934398622606	5.865498272126323E-5	8.909274963413273E-12	0.050997574137980416	5.7718797884064955E-5	214.16848118078727	-120.22820647922735	
129	-6360.3627908008	-6331.830963414507	-28.53182738629272	-6331.830963414507	273.3287476962509	1046.2444852002125	0.3786185092336368	0.26994605399598415	0.19884797858697695	0.27363643431884827	0.25756953309819064	0.39204758325745637	2.3184622855272674	0.39204758325745637	0.2894901312152756	2.3184622855272674	0.2894901312152756	0.0	0.03104703373841065	8.730221018557973E-5	6.033393093872498E-12	0.028286564255964427	8.681728294524383E-5	154.79466582171196	-112.0025485138822	
130	-6360.3627908008	-6331.830963414507	-28.53182738629272	-6331.830963414507	273.3287476962509	1046.2444852002125	0.3786185092336368	0.26994605399598415	0.19884797858697695	0.27363643431884827	0.25756953309819064	0.39204758325745637	2.3184622855272674	0.39204758325745637	0.2894901312152756	2.3184622855272674	0.2894901312152756	0.0	0.03104703373841065	8.730221018557973E-5	6.033393093872498E-12	0.028286564255964427	8.681728294524383E-5	154.79466582171196	-112.0025485138822	
131	-6360.3627908008	-6331.830963414507	-28.53182738629272	-6331.830963414507	273.3287476962509	1046.2444852002125	0.3786185092336368	0.26994605399598415	0.19884797858697695	0.27363643431884827	0.25756953309819064	0.39204758325745637	2.3184622855272674	0.39204758325745637	0.2894901312152756	2.3184622855272674	0.2894901312152756	0.0	0.03104703373841065	8.730221018557973E-5	6.033393093872498E-12	0.028286564255964427	8.681728294524383E-5	154.79466582171196	-112.0025485138822	
132	-6318.251117363327	-6331.825453424422	13.574336061096055	-6331.825453424422	543.2316188251682	2083.105975343342	0.34931511418739614	0.26485459042943865	0.20143727591586014	0.2806844514586179	0.2530236821960833	0.40080768701327757	2.4614360809653877	0.40080768701327757	0.13775623202133425	2.4614360809653877	0.13775623202133425	0.0	0.0069963594156170076	4.0898817868704037E-5	7.69259514642394E-14	0.006779959824426172	4.0896516824040944E-5	341.8590962607924	-125.15017067602794	
133	-6318.251117363327	-6331.825453424422	13.574336061096055	-6331.825453424422	543.2316188251682	2083.105975343342	0.34931511418739614	0.26485459042943865	0.20143727591586014	0.2806844514586179	0.2530236821960833	0.40080768701327757	2.4614360809653877	0.40080768701327757	0.13775623202133425	2.4614360809653877	0.13775623202133425	0.0	0.0069963594156170076	4.0898817868704037E-5	7.69259514642394E-14	0.006779959824426172	4.0896516824040944E-5	341.8590962607924	-125.15017067602794	
134	-6318.251117363327	-6331.825453424422	13.574336061096055	-6331.825453424422	543.2316188251682	2083.105975343342	0.34931511418739614	0.26485459042943865	0.20143727591586014	0.2806844514586179	0.2530236821960833	0.40080768701327757	2.4614360809653877	0.40080768701327757	0.13775623202133425	2.4614360809653877	0.13775623202133425	0.0	0.0069963594156170076	4.0898817868704037E-5	7.69259514642394E-14	0.006779959824426172	4.0896516824040944E-5	341.8590962607924	-125.15017067602794	
135	-6111.697411343813	-6331.824740615813	220.1273292720009	-6331.824740615813	614.5297453040389	2395.166058284642	0.4002845406006021	0.2616381473270001	0.19210082402048	0.27790177053374876	0.26835925811877115	0.39674275789503616	2.540129266565224	0.39674275789503616	0.06312797553973955	2.540129266565224	0.06312797553973955	0.0	3.221314910728925E-5	4.325683476066998E-5	1.5384167525765235E-18	2.8673790091444893E-5	4.325648626176204E-5	301.7884643809089	-128.29527442238128	
136	-6111.697411343813	-6331.824740615813	220.1273292720009	-6331.824740615813	614.5297453040389	2395.166058284642	0.4002845406006021	0.2616381473270001	0.19210082402048	0.27790177053374876	0.26835925811877115	0.39674275789503616	2.540129266565224	0.39674275789503616	0.06312797553973955	2.540129266565224	0.06312797553973955	0.0	3.221314910728925E-5	4.325683476066998E-5	1.5384167525765235E-18	2.8673790091444893E-5	4.325648626176204E-5	301.7884643809089	-128.29527442238128	
137	-6111.697411343813	-6331.824740615813	220.1273292720009	-6331.824740615813	614.5297453040389	2395.166058284642	0.4002845406006021	0.2616381473270001	0.19210082402048	0.27790177053374876	0.26835925811877115	0.39674275789503616	2.540129266565224	0.39674275789503616	0.06312797553973955	2.540129266565224	0.06312797553973955	0.0	3.221314910728925E-5	4.325683476066998E-5	1.5384167525765235E-18	2.8673790091444893E-5	4.325648626176204E-5	301.7884643809089	-128.29527442238128	
138	-6111.697411343813	-6331.824740615813	220.1273292720009	-6331.824740615813	614.5297453040389	2395.166058284642	0.4002845406006021	0.2616381473270001	0.19210082402048	0.27790177053374876	0.26835925811877115	0.39674275789503616	2.540129266565224	0.39674275789503616	0.06312797553973955	2.540129266565224	0.06312797553973955	0.0	3.221314910728925E-5	4.325683476066998E-5	1.5384167525765235E-18	2.8673790091444893E-5	4.325648626176204E-5	301.7884643809089	-128.29527442238128	
139	-6111.697411343813	-6331.824740615813	220.1273292720009	-6331.824740615813	614.5297453040389	2395.166058284642	0.4002845406006021	0.2616381473270001	0.19210082402048	0.27790177053374876	0.26835925811877115	0.39674275789503616	2.540129266565224	0.39674275789503616	0.06312797553973955	2.540129266565224	0.06312797553973955	0.0	3.221314910728925E-5	4.325683476066998E-5	1.5384167525765235E-18	2.8673790091444893E-5	4.325648626176204E-5	301.7884643809089	-128.29527442238128	
140	-6438.7085877486115	-6331.787031157212	-106.92155659139962	-6331.787031157212	231.75706643565553	913.305392083282	0.19910297375041636	0.28992614455237814	0.17559979183285784	0.2874438167881008	0.24703024682666325	0.3113501755578396	2.5588244329245957	0.3113501755578396	0.1298253915175653	2.5588244329245957	0.1298253915175653	0.0	0.2989996388535241	1.101779753739138E-4	7.389556807657123E-10	0.24750519644124322	1.1113585818195838E-4	107.98011151759269	-107.72900939784746	
141	-6438.7085877486115	-6331.787031157212	-106.92155659139962	-6331.787031157212	231.75706643565553	913.305392083282	0.19910297375041636	0.28992614455237814	0.17559979183285784	0.2874438167881008	0.24703024682666325	0.3113501755578396	2.5588244329245957	0.3113501755578396	0.1298253915175653	2.5588244329245957	0.1298253915175653	0.0	0.2989996388535241	1.101779753739138E-4	7.389556807657123E-10	0.24750519644124322	1.1113585818195838E-4	107.98011151759269	-107.72900939784746	
142	-6438.7085877486115	-6331.787031157212	-106.92155659139962	-6331.787031157212	231.75706643565553	913.305392083282	0.19910297375041636	0.28992614455237814	0.17559979183285784	0.2874438167881008	0.24703024682666325	0.3113501755578396	2.5588244329245957	0.3113501755578396	0.1298253915175653	2.5588244329245957	0.1298253915175653	0.0	0.2989996388535241	1.101779753739138E-4	7.389556807657123E-10	0.24750519644124322	1.1113585818195838E-4	107.98011151759269	-107.72900939784746	
143	-6383.3824097443785	-6331.720239110012	-51.662170634367	-6331.720239110012	398.7070094818305	1441.733359733947	0.3786185092336368	0.2636202865643347	0.2005631198271773	0.2825123967251978	0.25330419688329014	0.45817330730911376	2.3184622855272674	0.45817330730911376	0.22336440716361822	2.3184622855272674	0.22336440716361822	0.0	0.04335503205237161	6.727185176768012E-5	9.34905854835389E-12	0.04521958842995402	6.772535150123946E-5	122.97445026751025	-117.91654035160559	
144	-6383.3824097443785	-6331.720239110012	-51.662170634367	-6331.720239110012	398.7070094818305	1441.733359733947	0.3786185092336368	0.2636202865643347	0.2005631198271773	0.2825123967251978	0.25330419688329014	0.45817330730911376	2.3184622855272674	0.45817330730911376	0.22336440716361822	2.3184622855272674	0.22336440716361822	0.0	0.04335503205237161	6.727185176768012E-5	9.34905854835389E-12	0.04521958842995402	6.772535150123946E-5	122.97445026751025	-117.91654035160559	
145	-6383.3824097443785	-6331.720239110012	-51.662170634367	-6331.720239110012	398.7070094818305	1441.733359733947	0.3786185092336368	0.2636202865643347	0.2005631198271773	0.2825123967251978	0.25330419688329014	0.45817330730911376	2.3184622855272674	0.45817330730911376	0.22336440716361822	2.3184622855272674	0.22336440716361822	0.0	0.04335503205237161	6.727185176768012E-5	9.34905854835389E-12	0.04521958842995402	6.772535150123946E-5	122.97445026751025	-117.91654035160559	
146	-6366.211170608735	-6331.576085574465	-34.63508503427026	-6331.576085574465	200.21950307859203	714.2523876535399	0.28838572057437517	0.2701835840847821	0.19919193610205582	0.27321716623782955	0.25740731357533253	0.4547160063879649	2.3823383324837435	0.4547160063879649	0.1629456611282914	2.3823383324837435	0.1629456611282914	0.0	0.0331704194753474	1.3593398199520908E-4	3.397085617986342E-11	0.042956039574468086	1.3537545791582198E-4	85.5357030590855	-100.84133439727968	
147	-6366.211170608735	-6331.576085574465	-34.63508503427026	-6331.576085574465	200.21950307859203	714.2523876535399	0.28838572057437517	0.2701835840847821	0.19919193610205582	0.27321716623782955	0.25740731357533253	0.4547160063879649	2.3823383324837435	0.4547160063879649	0.1629456611282914	2.3823383324837435	0.1629456611282914	0.0	0.0331704194753474	1.3593398199520908E-4	3.397085617986342E-11	0.042956039574468086	1.3537545791582198E-4	85.5357030590855	-100.84133439727968	
148	-6455.740356103348	-6331.560983754081	-124.1793723492673	-6331.560983754081	328.84579850733763	1223.9915984175896	0.29784690024267074	0.28992614455237814	0.17559979183285784	0.2874438167881008	0.24703024682666325	0.3160122193732296	2.5229837723679864	0.3160122193732296	0.1610040082587845	2.5229837723679864	0.1610040082587845	0.0	0.33922694323625713	8.408574362893091E-5	8.767487854762411E-10	0.30607930022376695	8.900734054778299E-5	157.91392147554194	-112.67108196773414	
149	-6421.738365131122	-6331.53093336527	-90.20743176585124	-6331.53093336527	209.55077998917545	803.6931867951973	0.38511299867161697	0.28992614455237814	0.17556415244311435	0.2874438167881008	0.24706588621640674	0.3507365234298162	2.5194380850526192	0.3507365234298162	0.1298253915175653	2.5194380850526192	0.1298253915175653	0.0	0.19531425073682374	1.230650820816319E-4	3.756293948067715E-10	0.16249894736574025	1.1992757162051384E-4	146.2029141367816	-106.35552889099714	
150	-6070.531215054803	-6331.441409830084	260.91019477528096	-6331.441409830084	302.1263527235112	1140.3947106593123	0.5677039949219511	0.2565755407981719	0.19811319129478094	0.2847861057171251	0.26052516218992205	0.513494417450023	2.402037804928111	0.513494417450023	0.08446777762186544	2.402037804928111	0.08446777762186544	0.0	1.0314293682249473E-5	8.30603983586713E-5	1.2851229426602595E-18	1.364825904907456E-5	8.30605007620432E-5	88.42672045368133	-113.82075383810775	
151	-6383.039044316468	-6331.421639188857	-51.617405127611036	-6331.421639188857	157.10662451100205	587.9289845372937	0.5677039949219511	0.26416469751600447	0.20317166937506223	0.28665311265636684	0.24601052045256644	0.4504608587999373	2.3721989584804786	0.4504608587999373	0.17734018271958385	2.3721989584804786	0.17734018271958385	0.0	0.07206010969171156	1.6800138822484174E-4	1.2444461332586098E-10	0.06905736134270324	1.5986146785586114E-4	76.06869075551455	-98.70258558059817	
152	-6342.40617407854	-6331.380016637828	-11.026157440712696	-6331.380016637828	217.39369782725984	876.9589544042312	0.28838572057437517	0.270688439878555	0.19868708030828294	0.2750125907560545	0.2556118890571076	0.4054704104106248	2.420443539190818	0.4054704104106248	0.1740860503985573	2.420443539190818	0.1740860503985573	0.0	0.02105934208685262	9.760486687867214E-5	3.828178437806429E-12	0.02012124438484307	9.715214491071923E-5	78.43127168854389	-108.74197981804643	
153	-6342.40617407854	-6331.380016637828	-11.026157440712696	-6331.380016637828	217.39369782725984	876.9589544042312	0.28838572057437517	0.270688439878555	0.19868708030828294	0.2750125907560545	0.2556118890571076	0.4054704104106248	2.420443539190818	0.4054704104106248	0.1740860503985573	2.420443539190818	0.1740860503985573	0.0	0.02105934208685262	9.760486687867214E-5	3.828178437806429E-12	0.02012124438484307	9.715214491071923E-5	78.43127168854389	-108.74197981804643	
154	-6370.760696125778	-6331.372313049872	-39.38838307590632	-6331.372313049872	164.14053079829316	621.8229323162407	0.3667018149134289	0.2711126587576717	0.19103844206082068	0.2851636332940345	0.2526852658874732	0.48212357986159166	2.3787283111917406	0.48212357986159166	0.13914810894666824	2.3787283111917406	0.13914810894666824	0.0	0.05421583541394229	1.4917677601675134E-4	6.754798056403598E-11	0.05348415192510223	1.548045375260083E-4	55.8179588758552	-99.38846443734987	
155	-6415.299685041706	-6331.35085181917	-83.94883322253567	-6331.35085181917	297.52180605670475	1073.741335642356	0.29784690024267074	0.28992614455237814	0.17559979183285784	0.2874438167881008	0.24703024682666325	0.3113501755578396	2.5588244329245957	0.3113501755578396	0.1298253915175653	2.5588244329245957	0.1298253915175653	0.0	0.14197491151092922	9.470246016094803E-5	1.4120084811804525E-10	0.12674094213143983	9.291841017526339E-5	121.50099321375892	-109.47288378456977	
156	-6269.68509570198	-6331.3128853184335	61.627789616453995	-6331.3128853184335	218.86789893186358	828.2706613867126	0.28838572057437517	0.27245298013463193	0.20264204195087654	0.26591918711491774	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.0027390788453490983	1.1332617881344943E-4	1.347266951414011E-13	0.0032368298471126995	1.1339214915590803E-4	68.2033447823882	-105.47798385208381	
157	-6269.68509570198	-6331.3128853184335	61.627789616453995	-6331.3128853184335	218.86789893186358	828.2706613867126	0.28838572057437517	0.27245298013463193	0.20264204195087654	0.26591918711491774	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.0027390788453490983	1.1332617881344943E-4	1.347266951414011E-13	0.0032368298471126995	1.1339214915590803E-4	68.2033447823882	-105.47798385208381	
158	-6422.353333260471	-6331.281986668914	-91.071346591557	-6331.281986668914	340.8140454676175	1373.4553180104788	0.3786185092336368	0.263850735587179	0.19537427545724703	0.28770124109512807	0.2530737478604459	0.45817330730911376	2.3184622855272674	0.45817330730911376	0.22336440716361822	2.3184622855272674	0.22336440716361822	0.0	0.11965916039468269	8.173770245082324E-5	1.0414311617170517E-10	0.11935783679450816	8.383639802507998E-5	201.08197853933854	-117.70941376910496	
159	-6412.951727354577	-6331.259491192026	-81.69223616255105	-6331.259491192026	385.72493856579536	1526.407650538964	0.3786185092336368	0.2678997847417046	0.19884797858697695	0.2799480397880283	0.25330419688329014	0.45817330730911376	2.3184622855272674	0.45817330730911376	0.22336440716361822	2.3184622855272674	0.22336440716361822	0.0	0.10209792229627936	6.801983846319296E-5	4.36727256568966E-11	0.09383510495668736	7.033109949721848E-5	166.18618916072018	-119.42592104164947	
160	-6367.89505127202	-6331.2442572659265	-36.650794006094	-6331.2442572659265	217.95941534211204	872.5938806979223	0.957225228407143	0.27235627642490057	0.18054003537586913	0.28993009158074023	0.25717359661849015	0.3813495342397628	2.448179491405013	0.3813495342397628	0.17047097435522474	2.448179491405013	0.17047097435522474	0.0	0.040665392404757326	1.1041901569903073E-4	1.6146017188835313E-11	0.03712596646312207	1.077850057062091E-4	128.02714736576743	-108.72267773658629	
161	-6382.590158397838	-6330.964558157776	-51.625600240061964	-6330.964558157776	319.2227577811856	1236.8622513887562	0.5677039949219511	0.2836235096289214	0.19173260158077335	0.27268440878045225	0.25195948000985297	0.46378931066702955	2.415718849400775	0.46378931066702955	0.12049183993219487	2.415718849400775	0.12049183993219487	0.0	0.04568091695902075	7.801832278601173E-5	1.3599187630426084E-11	0.04674309214960283	7.854701182900463E-5	100.39821872031702	-116.23797727316244	
162	-6382.590158397838	-6330.964558157776	-51.625600240061964	-6330.964558157776	319.2227577811856	1236.8622513887562	0.5677039949219511	0.2836235096289214	0.19173260158077335	0.27268440878045225	0.25195948000985297	0.46378931066702955	2.415718849400775	0.46378931066702955	0.12049183993219487	2.415718849400775	0.12049183993219487	0.0	0.04568091695902075	7.801832278601173E-5	1.3599187630426084E-11	0.04674309214960283	7.854701182900463E-5	100.39821872031702	-116.23797727316244	
163	-6411.59096333705	-6330.91668307997	-80.67428025707939	-6330.91668307997	346.1517008903055	1416.1046708329882	0.5677039949219511	0.26067531871111443	0.198164733160883	0.2839588705591597	0.25720107756884286	0.3698088937191067	2.4838281322575226	0.3698088937191067	0.1463629740233702	2.4838281322575226	0.1463629740233702	0.0	0.0932228236149626	7.366810222950291E-5	4.863767903804896E-11	0.09833861545679248	7.090221005422639E-5	171.30752200334155	-117.07678105792685	
164	-6411.59096333705	-6330.91668307997	-80.67428025707939	-6330.91668307997	346.1517008903055	1416.1046708329882	0.5677039949219511	0.26067531871111443	0.198164733160883	0.2839588705591597	0.25720107756884286	0.3698088937191067	2.4838281322575226	0.3698088937191067	0.1463629740233702	2.4838281322575226	0.1463629740233702	0.0	0.0932228236149626	7.366810222950291E-5	4.863767903804896E-11	0.09833861545679248	7.090221005422639E-5	171.30752200334155	-117.07678105792685	
165	-6411.59096333705	-6330.91668307997	-80.67428025707939	-6330.91668307997	346.1517008903055	1416.1046708329882	0.5677039949219511	0.26067531871111443	0.198164733160883	0.2839588705591597	0.25720107756884286	0.3698088937191067	2.4838281322575226	0.3698088937191067	0.1463629740233702	2.4838281322575226	0.1463629740233702	0.0	0.0932228236149626	7.366810222950291E-5	4.863767903804896E-11	0.09833861545679248	7.090221005422639E-5	171.30752200334155	-117.07678105792685	
166	-6336.718598388498	-6330.91064744312	-5.807950945378518	-6330.91064744312	594.0238635263254	2154.0612234718046	0.24409163322542554	0.2648603481682053	0.19884797858697695	0.27790177053374876	0.258389902711069	0.47520841620340715	2.46042513544615	0.47520841620340715	0.06436644835044225	2.46042513544615	0.06436644835044225	0.0	0.011338126963479503	3.953805033616229E-5	1.9445087078729283E-13	0.011160237042781884	3.95927695205354E-5	362.68584790426263	-124.95356019632219	
167	-6336.718598388498	-6330.91064744312	-5.807950945378518	-6330.91064744312	594.0238635263254	2154.0612234718046	0.24409163322542554	0.2648603481682053	0.19884797858697695	0.27790177053374876	0.258389902711069	0.47520841620340715	2.46042513544615	0.47520841620340715	0.06436644835044225	2.46042513544615	0.06436644835044225	0.0	0.011338126963479503	3.953805033616229E-5	1.9445087078729283E-13	0.011160237042781884	3.95927695205354E-5	362.68584790426263	-124.95356019632219	
168	-6336.718598388498	-6330.91064744312	-5.807950945378518	-6330.91064744312	594.0238635263254	2154.0612234718046	0.24409163322542554	0.2648603481682053	0.19884797858697695	0.27790177053374876	0.258389902711069	0.47520841620340715	2.46042513544615	0.47520841620340715	0.06436644835044225	2.46042513544615	0.06436644835044225	0.0	0.011338126963479503	3.953805033616229E-5	1.9445087078729283E-13	0.011160237042781884	3.95927695205354E-5	362.68584790426263	-124.95356019632219	
169	-6428.213593225742	-6330.896062124019	-97.31753110172293	-6330.896062124019	296.3973309113971	1264.8724464163324	0.3786185092336368	0.2636202865643347	0.2005631198271773	0.2825123967251978	0.25330419688329014	0.46294201586568884	2.3136935769706923	0.46294201586568884	0.22336440716361822	2.3136935769706923	0.22336440716361822	0.0	0.13381878701841768	6.924704821032333E-5	1.165781210484934E-10	0.15679049268804995	7.032433549103574E-5	170.35673476927255	-115.85166066389026	
170	-6428.213593225742	-6330.896062124019	-97.31753110172293	-6330.896062124019	296.3973309113971	1264.8724464163324	0.3786185092336368	0.2636202865643347	0.2005631198271773	0.2825123967251978	0.25330419688329014	0.46294201586568884	2.3136935769706923	0.46294201586568884	0.22336440716361822	2.3136935769706923	0.22336440716361822	0.0	0.13381878701841768	6.924704821032333E-5	1.165781210484934E-10	0.15679049268804995	7.032433549103574E-5	170.35673476927255	-115.85166066389026	
171	-6436.986333931427	-6330.871962523624	-106.11437140780313	-6330.871962523624	325.67945101006103	1304.4639099766066	0.5677039949219511	0.2603237404715825	0.198164733160883	0.2843104487986916	0.25720107756884286	0.3698088937191067	2.4633777940291877	0.3698088937191067	0.166813312251705	2.4633777940291877	0.166813312251705	0.0	0.2352002875882353	7.518331748493812E-5	2.4184427078859963E-10	0.21379278894651826	7.506500883346524E-5	168.41115885233367	-115.76652308166793	
172	-6436.986333931427	-6330.871962523624	-106.11437140780313	-6330.871962523624	325.67945101006103	1304.4639099766066	0.5677039949219511	0.2603237404715825	0.198164733160883	0.2843104487986916	0.25720107756884286	0.3698088937191067	2.4633777940291877	0.3698088937191067	0.166813312251705	2.4633777940291877	0.166813312251705	0.0	0.2352002875882353	7.518331748493812E-5	2.4184427078859963E-10	0.21379278894651826	7.506500883346524E-5	168.41115885233367	-115.76652308166793	
173	-6436.986333931427	-6330.871962523624	-106.11437140780313	-6330.871962523624	325.67945101006103	1304.4639099766066	0.5677039949219511	0.2603237404715825	0.198164733160883	0.2843104487986916	0.25720107756884286	0.3698088937191067	2.4633777940291877	0.3698088937191067	0.166813312251705	2.4633777940291877	0.166813312251705	0.0	0.2352002875882353	7.518331748493812E-5	2.4184427078859963E-10	0.21379278894651826	7.506500883346524E-5	168.41115885233367	-115.76652308166793	
174	-6436.986333931427	-6330.871962523624	-106.11437140780313	-6330.871962523624	325.67945101006103	1304.4639099766066	0.5677039949219511	0.2603237404715825	0.198164733160883	0.2843104487986916	0.25720107756884286	0.3698088937191067	2.4633777940291877	0.3698088937191067	0.166813312251705	2.4633777940291877	0.166813312251705	0.0	0.2352002875882353	7.518331748493812E-5	2.4184427078859963E-10	0.21379278894651826	7.506500883346524E-5	168.41115885233367	-115.76652308166793	
175	-6413.31733969342	-6330.853027353274	-82.46431234014533	-6330.853027353274	219.3123903971572	827.9220850268058	0.5677039949219511	0.2656023945528989	0.20143727591586014	0.27807923068062507	0.2548810988506159	0.40379037732754525	2.4188694399528705	0.40379037732754525	0.17734018271958385	2.4188694399528705	0.17734018271958385	0.0	0.14025670524319733	1.2769747023033497E-4	3.0611500386546653E-10	0.13533892521396867	1.281133099926186E-4	94.35974185754895	-105.79795451913245	
176	-6398.855957388215	-6330.811697808794	-68.04425957942084	-6330.811697808794	178.81661502360018	743.5506908319462	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.09967361662769883	1.2880277041628965E-4	1.4853108678846951E-10	0.0969040303839764	1.256247314002517E-4	93.08212678446993	-104.40335137755397	
177	-6398.855957388215	-6330.811697808794	-68.04425957942084	-6330.811697808794	178.81661502360018	743.5506908319462	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.09967361662769883	1.2880277041628965E-4	1.4853108678846951E-10	0.0969040303839764	1.256247314002517E-4	93.08212678446993	-104.40335137755397	
178	-6437.793450662196	-6330.795833088426	-106.99761757377051	-6330.795833088426	234.76700416960662	862.0114204815898	0.957225228407143	0.26486719088942934	0.18802912091134033	0.28993009158074023	0.25717359661849015	0.4384594615461814	2.448179491405013	0.4384594615461814	0.11336104704880619	2.448179491405013	0.11336104704880619	0.0	0.24226968466695287	1.2037323090177325E-4	9.799939120343619E-10	0.24231226104975792	1.2433702332663609E-4	132.71269341846937	-107.27432582850705	
179	-6437.793450662196	-6330.795833088426	-106.99761757377051	-6330.795833088426	234.76700416960662	862.0114204815898	0.957225228407143	0.26486719088942934	0.18802912091134033	0.28993009158074023	0.25717359661849015	0.4384594615461814	2.448179491405013	0.4384594615461814	0.11336104704880619	2.448179491405013	0.11336104704880619	0.0	0.24226968466695287	1.2037323090177325E-4	9.799939120343619E-10	0.24231226104975792	1.2433702332663609E-4	132.71269341846937	-107.27432582850705	
180	-6437.793450662196	-6330.795833088426	-106.99761757377051	-6330.795833088426	234.76700416960662	862.0114204815898	0.957225228407143	0.26486719088942934	0.18802912091134033	0.28993009158074023	0.25717359661849015	0.4384594615461814	2.448179491405013	0.4384594615461814	0.11336104704880619	2.448179491405013	0.11336104704880619	0.0	0.24226968466695287	1.2037323090177325E-4	9.799939120343619E-10	0.24231226104975792	1.2433702332663609E-4	132.71269341846937	-107.27432582850705	
181	-6347.545751951533	-6330.763110806251	-16.78264114528256	-6330.763110806251	217.6393807715247	848.6551181410746	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.02888947568105192	1.2110586178733183E-4	7.439592490122394E-12	0.022546435286088146	1.2091342699045646E-4	131.81762657562487	-106.94663343004336	
182	-6347.545751951533	-6330.763110806251	-16.78264114528256	-6330.763110806251	217.6393807715247	848.6551181410746	0.28838572057437517	0.2712713315377016	0.20264204195087654	0.26710083571184806	0.2589857907995738	0.4547160063879649	2.4059510542200506	0.4547160063879649	0.13933293939198407	2.4059510542200506	0.13933293939198407	0.0	0.02888947568105192	1.2110586178733183E-4	7.439592490122394E-12	0.022546435286088146	1.2091342699045646E-4	131.81762657562487	-106.94663343004336	
183	-6372.497183740199	-6330.740018997647	-41.75716474255215	-6330.740018997647	152.65132094165864	579.3321215832573	0.4236990358254822	0.27505537069281627	0.19506666967941094	0.27821765329897985	0.2516603063287929	0.3590295145816124	2.525777028387101	0.3590295145816124	0.11519345703128696	2.525777028387101	0.11519345703128696	0.0	0.06271771452645256	1.7795155119701287E-4	9.371518464972566E-11	0.055165610933454456	1.7286345023672178E-4	68.95920725521036	-98.17916883307518	
184	-6276.632183610534	-6330.6298213190385	53.99763770850417	-6330.6298213190385	150.32462633489766	582.4987543609631	0.4236990358254822	0.2783482382054684	0.1867491231019073	0.27821765329897985	0.2566849853936444	0.4849870057362256	2.3998195372324873	0.4849870057362256	0.11519345703128696	2.3998195372324873	0.11519345703128696	0.0	0.005342503624992082	1.7183587183025435E-4	6.245549715861226E-13	0.004602011074110265	1.717235798756356E-4	68.95920725521036	-99.0470487382545	
185	-6276.632183610534	-6330.6298213190385	53.99763770850417	-6330.6298213190385	150.32462633489766	582.4987543609631	0.4236990358254822	0.2783482382054684	0.1867491231019073	0.27821765329897985	0.2566849853936444	0.4849870057362256	2.3998195372324873	0.4849870057362256	0.11519345703128696	2.3998195372324873	0.11519345703128696	0.0	0.005342503624992082	1.7183587183025435E-4	6.245549715861226E-13	0.004602011074110265	1.717235798756356E-4	68.95920725521036	-99.0470487382545	
186	-6368.956336076984	-6330.557724754098	-38.39861132288681	-6330.557724754098	292.14181995095777	1150.299842866797	0.3299768750355552	0.2636202865643347	0.20424702729537195	0.27882848925700315	0.25330419688329014	0.45817330730911376	2.3184622855272674	0.45817330730911376	0.22336440716361822	2.3184622855272674	0.22336440716361822	0.0	0.0330680276176786	8.486567922873744E-5	9.114102709923065E-12	0.0353994844646336	8.545265452873103E-5	152.73232586562517	-113.47706558959291	
187	-6368.956336076984	-6330.557724754098	-38.39861132288681	-6330.557724754098	292.14181995095777	1150.299842866797	0.3299768750355552	0.2636202865643347	0.20424702729537195	0.27882848925700315	0.25330419688329014	0.45817330730911376	2.3184622855272674	0.45817330730911376	0.22336440716361822	2.3184622855272674	0.22336440716361822	0.0	0.0330680276176786	8.486567922873744E-5	9.114102709923065E-12	0.0353994844646336	8.545265452873103E-5	152.73232586562517	-113.47706558959291	
