Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	TIM3uffreqParameter.1	TIM3uffreqParameter.2	TIM3uffreqParameter.3	TIM3uffreqParameter.4	RateAC-Standard_TIM3uf	RateAG-Standard_TIM3uf	RateAT-Standard_TIM3uf	RateCG-Standard_TIM3uf	RateCT-Standard_TIM3uf	RateGT-Standard_TIM3uf	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	proportionInvariant	
254	-11620.421225734086	-11477.9236409566	-142.49758477748583	-11477.9236409566	179.12499474333669	1189.0494309902322	5.4472012673660105E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.10871851824315187	2.4712015171004724	0.3719518342338196	0.10871851824315187	2.567457777945587	0.3719518342338196	-111.83603885547234	98.62274425293714	140.04565901568685	552.9906859358956	31.323444653785202	42.34811932886449	11.0	2.0	2.0	2.0	2.0	0.7717467572178098	
255	-11620.421225734086	-11477.9236409566	-142.49758477748583	-11477.9236409566	179.12499474333669	1189.0494309902322	5.4472012673660105E-5	0.30321214285654485	0.20237101216231687	0.24781629106179467	0.24660055391934374	0.10871851824315187	2.4712015171004724	0.3719518342338196	0.10871851824315187	2.567457777945587	0.3719518342338196	-111.83603885547234	98.62274425293714	140.04565901568685	552.9906859358956	31.323444653785202	42.34811932886449	11.0	2.0	2.0	2.0	2.0	0.7717467572178098	
256	-11619.700805304808	-11477.922684903175	-141.7781204016339	-11477.922684903175	159.11112468414626	1065.3467556955393	7.347510833770847E-5	0.30131801680863946	0.18910188788883298	0.25036325734977616	0.2592168379527514	0.09498159410721664	2.3881950754690116	0.2785666195105279	0.09498159410721664	2.8647084972955015	0.2785666195105279	-110.14292788361789	119.35306713380396	379.5769882170587	336.7222593513753	246.34278793510592	1.7255143827905453	4.0	1.0	2.0	10.0	2.0	0.7717467572178098	
257	-11619.700805304808	-11477.922684903175	-141.7781204016339	-11477.922684903175	159.11112468414626	1065.3467556955393	7.347510833770847E-5	0.30131801680863946	0.18910188788883298	0.25036325734977616	0.2592168379527514	0.09498159410721664	2.3881950754690116	0.2785666195105279	0.09498159410721664	2.8647084972955015	0.2785666195105279	-110.14292788361789	119.35306713380396	379.5769882170587	336.7222593513753	246.34278793510592	1.7255143827905453	4.0	1.0	2.0	10.0	2.0	0.7717467572178098	
258	-11606.814670420838	-11477.917077038219	-128.8975933826182	-11477.917077038219	128.77448285546527	823.5211014420875	8.997116327137463E-5	0.30913654421000536	0.20331738739914754	0.23965975324971514	0.24788631514113213	0.09711646132704102	2.6535525694171853	0.312224415472379	0.09711646132704102	2.5277656769839782	0.312224415472379	-98.41201503537344	30.65425767762441	195.29811328144976	103.1890680909032	164.3366871615994	22.199867718690598	6.0	7.0	1.0	1.0	4.0	0.7717467572178098	
259	-11610.135239787582	-11477.91030541562	-132.22493437196061	-11477.91030541562	123.90132270950664	821.5315086585838	9.461623792731816E-5	0.3115519303995541	0.19925042477627802	0.23962705721278188	0.24957058761138615	0.09508760720628096	2.5612796999352017	0.3621759119959924	0.09508760720628096	2.524193261660254	0.3621759119959924	-104.54379573496033	141.77598083657395	92.54100696772178	210.97530231386347	91.24519190722418	1.3391424467432527	5.0	2.0	5.0	5.0	2.0	0.7717467572178098	
260	-11610.135239787582	-11477.91030541562	-132.22493437196061	-11477.91030541562	123.90132270950664	821.5315086585838	9.461623792731816E-5	0.3115519303995541	0.19925042477627802	0.23962705721278188	0.24957058761138615	0.09508760720628096	2.5612796999352017	0.3621759119959924	0.09508760720628096	2.524193261660254	0.3621759119959924	-104.54379573496033	141.77598083657395	92.54100696772178	210.97530231386347	91.24519190722418	1.3391424467432527	5.0	2.0	5.0	5.0	2.0	0.7717467572178098	
261	-11610.135239787582	-11477.91030541562	-132.22493437196061	-11477.91030541562	123.90132270950664	821.5315086585838	9.461623792731816E-5	0.3115519303995541	0.19925042477627802	0.23962705721278188	0.24957058761138615	0.09508760720628096	2.5612796999352017	0.3621759119959924	0.09508760720628096	2.524193261660254	0.3621759119959924	-104.54379573496033	141.77598083657395	92.54100696772178	210.97530231386347	91.24519190722418	1.3391424467432527	5.0	2.0	5.0	5.0	2.0	0.7717467572178098	
262	-11610.135239787582	-11477.91030541562	-132.22493437196061	-11477.91030541562	123.90132270950664	821.5315086585838	9.461623792731816E-5	0.3115519303995541	0.19925042477627802	0.23962705721278188	0.24957058761138615	0.09508760720628096	2.5612796999352017	0.3621759119959924	0.09508760720628096	2.524193261660254	0.3621759119959924	-104.54379573496033	141.77598083657395	92.54100696772178	210.97530231386347	91.24519190722418	1.3391424467432527	5.0	2.0	5.0	5.0	2.0	0.7717467572178098	
263	-11609.872914335034	-11477.885204409857	-131.98770992517655	-11477.885204409857	163.40604991739076	1034.150533313457	6.708508264247382E-5	0.3063228504706588	0.19853946510842643	0.24853514202228175	0.24660254239863322	0.06571317301908026	2.7270274152458605	0.3107247844188778	0.06571317301908026	2.520096669878226	0.3107247844188778	-106.14338247762015	36.11755465359513	69.77878943965388	219.88575654452472	17.918843118459634	17.59294337276253	4.0	6.0	5.0	3.0	1.0	0.7717467572178098	
264	-11609.872914335034	-11477.885204409857	-131.98770992517655	-11477.885204409857	163.40604991739076	1034.150533313457	6.708508264247382E-5	0.3063228504706588	0.19853946510842643	0.24853514202228175	0.24660254239863322	0.06571317301908026	2.7270274152458605	0.3107247844188778	0.06571317301908026	2.520096669878226	0.3107247844188778	-106.14338247762015	36.11755465359513	69.77878943965388	219.88575654452472	17.918843118459634	17.59294337276253	4.0	6.0	5.0	3.0	1.0	0.7717467572178098	
265	-11599.666270562966	-11477.87023671797	-121.79603384499524	-11477.87023671797	128.58914131659907	807.6543961018465	9.461623792731816E-5	0.3115519303995541	0.19894450838931352	0.24238971096115328	0.24711385024997926	0.09508760720628096	2.5612796999352017	0.3621759119959924	0.09508760720628096	2.524193261660254	0.3621759119959924	-94.79854869895277	14.185179707738705	29.26803793688717	109.78145788027986	245.50117747614576	15.797131604776085	5.0	1.0	4.0	7.0	2.0	0.7717467572178098	
266	-11599.666270562966	-11477.87023671797	-121.79603384499524	-11477.87023671797	128.58914131659907	807.6543961018465	9.461623792731816E-5	0.3115519303995541	0.19894450838931352	0.24238971096115328	0.24711385024997926	0.09508760720628096	2.5612796999352017	0.3621759119959924	0.09508760720628096	2.524193261660254	0.3621759119959924	-94.79854869895277	14.185179707738705	29.26803793688717	109.78145788027986	245.50117747614576	15.797131604776085	5.0	1.0	4.0	7.0	2.0	0.7717467572178098	
267	-11599.666270562966	-11477.87023671797	-121.79603384499524	-11477.87023671797	128.58914131659907	807.6543961018465	9.461623792731816E-5	0.3115519303995541	0.19894450838931352	0.24238971096115328	0.24711385024997926	0.09508760720628096	2.5612796999352017	0.3621759119959924	0.09508760720628096	2.524193261660254	0.3621759119959924	-94.79854869895277	14.185179707738705	29.26803793688717	109.78145788027986	245.50117747614576	15.797131604776085	5.0	1.0	4.0	7.0	2.0	0.7717467572178098	
268	-11615.917182999749	-11477.86355470567	-138.05362829407935	-11477.86355470567	147.52432161948792	1015.0858115752901	6.91882215887504E-5	0.3085276124415445	0.1990206376150304	0.24751875774958518	0.24493299219384013	0.10871851824315187	2.5090626856655445	0.35302124995128353	0.10871851824315187	2.567457777945587	0.35302124995128353	-105.64939275172728	31.11328853716591	90.7316132788805	329.1322032224485	693.1541684362329	23.315714328329904	3.0	6.0	4.0	2.0	4.0	0.7717467572178098	
269	-11610.260956564642	-11477.834270619056	-132.42668594558583	-11477.834270619056	149.61375936872602	994.5414802043704	7.233629365133844E-5	0.30501375515709994	0.19348999809934314	0.24765848937570015	0.2538377573678568	0.062234387768277194	2.500954415186741	0.3268509914819855	0.062234387768277194	2.720874826312736	0.3268509914819855	-105.37026538849676	88.78213043473961	188.6476647448053	424.7503854176463	5.98473537885914	3.668479828457	9.0	4.0	4.0	1.0	1.0	0.7717467572178098	
270	-11604.251373283281	-11477.818352009584	-126.43302127369623	-11477.818352009584	113.9747232424321	753.9289343044358	8.997116327137463E-5	0.30913654421000536	0.20331738739914754	0.23965975324971514	0.24788631514113213	0.09711646132704102	2.6535525694171853	0.312224415472379	0.09711646132704102	2.5277656769839782	0.312224415472379	-96.91008443587197	30.576690103307683	85.38748527931267	299.89494913173087	228.07056365512608	8.424798731695384	2.0	6.0	4.0	3.0	4.0	0.7717467572178098	
