#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HRTV_S_BEAST" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HRTV_S_BEAST" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="HRTV-23_T_S_2019=2019,HRTV-26_T_S_2019=2019,HRTV-404_T_S_2021=2021,HRTV-100_T_S_2022=2022,HRTV-187_T_S_2022=2022,HRTV-056F_T_S_2023=2023,HRTV-504_T_S_2019=2019,HRTV-432R_T_S_2023=2023,HRTV-642T_T_S_2023=2023,JX005843_H_S_MO_2009=2009,OQ688983.1_T_S_MO_2012=2012,OQ688989.1_T_S_MO_2012=2012,OQ688986.1_T_S_KS_2015=2015,OQ688993.1_H_S_OK_2017=2017,MZ440341_T_S_NY_2018=2018,MZ440344_T_S_NY_2018=2018,NC_024496_H_S_MO_2009=2009,KJ740146_H_S_TN_2013=2013,OQ688998.1_H_S_KY_2017=2017,OQ689001.1_H_S_MO_2017=2017">
#                        <taxa id="TaxonSet.HRTV_S_BEAST" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HRTV_S_BEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:HRTV_S_BEAST" name="distribution">
#            <parameter id="clockRate.c:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="10.0">0.0016226</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:HRTV_S_BEAST" name="distribution" x="@popSize.t:HRTV_S_BEAST">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:HRTV_S_BEAST" name="distribution">
#            <parameter id="proportionInvariant.s:HRTV_S_BEAST" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.769</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HRTV_S_BEAST" id="treeLikelihood.HRTV_S_BEAST" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HRTV_S_BEAST">
#            <siteModel id="SiteModel.s:HRTV_S_BEAST" proportionInvariant="@proportionInvariant.s:HRTV_S_BEAST" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:HRTV_S_BEAST" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HRTV_S_BEAST" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="Standard_TPM3.s:HRTV_S_BEAST" spec="substmodels.nucleotide.TPM3">
#                    <parameter dimension="3" id="TPM3rates.s:HRTV_S_BEAST" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">1.0 1.0 1.0</parameter>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:HRTV_S_BEAST" id="StrictClock.c:HRTV_S_BEAST" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	popSize	CoalescentConstant	mutationRate
474	-4113.232612173842	-4143.655990974081	-4113.232612173843	-30.42337880023767	-4113.232612173843	15.349936660962257	37.962053058902576	0.0049334571162138975	1.0563453595909345	0.8331043009726147	1.110550339436451	1.0563453595909345	0.8331043009726147	1.110550339436451	0.769	1.5171289014334628	-30.006559132200007	1.0
475	-4112.187474265101	-4142.34077474923	-4112.187474265102	-30.153300484128657	-4112.187474265102	15.588813856330471	38.01863376232633	0.004050714602063147	0.5672444487082557	1.4243021107003326	1.0084534405914118	0.5672444487082557	1.4243021107003326	1.0084534405914118	0.19221658804155872	1.914827355899132	-29.5036730191376	1.0
476	-4111.929934823661	-4109.745269348258	-4111.929934823661	2.1846654754029333	-4111.929934823661	14.609444543354947	19.93175042644382	0.009688784307844502	0.6813948108162354	0.9696078564869204	1.3489973326968443	0.6813948108162354	0.9696078564869204	1.3489973326968443	0.8842207786004053	0.3555297195004108	1.1505190413271507	1.0
477	-4109.5265644999	-4138.42605849851	-4109.5265644999	-28.89949399861058	-4109.5265644999	15.082655021984479	35.239308534757946	0.004701629648474622	1.1526499392372627	0.8121181334107316	1.0352319273520059	1.1526499392372627	0.8121181334107316	1.0352319273520059	0.769	1.900664452507046	-28.257290461727308	1.0
478	-4109.027008011543	-4136.215477369653	-4109.027008011544	-27.188469358108634	-4109.027008011544	15.295478107965756	33.473211650863774	0.002948694672876617	0.7199537084839152	1.6172696399886368	0.6627766515274477	0.7199537084839152	1.6172696399886368	0.6627766515274477	0.1053501149146325	1.4199383825469947	-26.83785588000949	1.0
479	-4108.508002463792	-4118.150432472667	-4108.50800246379	-9.642430008876726	-4108.50800246379	14.486742972710509	23.23195280226828	0.0059111009391292066	0.5596982284484961	1.523661255942663	0.916640515608841	0.5596982284484961	1.523661255942663	0.916640515608841	0.20415103347385682	0.7029703570779359	-9.994870563255947	1.0
480	-4106.148633105207	-4127.890856699706	-4106.148633105207	-21.7422235944985	-4106.148633105207	14.354990410475239	28.868700128451408	0.005619774793978526	0.5672444487082557	1.4243021107003326	1.0084534405914118	0.5672444487082557	1.4243021107003326	1.0084534405914118	0.19221658804155872	0.8435944505574496	-21.912307003184225	1.0
481	-4106.132494448469	-4134.2309515657125	-4106.132494448469	-28.098457117244294	-4106.132494448469	18.042609130192943	39.81780989961814	0.0014777877601025182	0.924609204618067	0.9814830365948769	1.0939077587870565	0.924609204618067	0.9814830365948769	1.0939077587870565	0.769	1.2089220992432752	-27.908727981729555	1.0
482	-4106.015165986205	-4101.370114207757	-4106.015165986205	4.64505177844742	-4106.015165986205	14.362296212621585	19.076006199950427	0.014354238849224273	0.7728875075774615	0.9702513721858119	1.2568611202367264	0.7728875075774615	0.9702513721858119	1.2568611202367264	0.8842207786004053	0.26559333953513203	3.3192628397016666	1.0
483	-4105.873158589669	-4112.203846105814	-4105.873158589669	-6.330687516144243	-4105.873158589669	15.22947420905032	22.888965775532085	0.009810835402417149	0.6992200239525039	1.5612679710801058	0.7395120049673903	0.6992200239525039	1.5612679710801058	0.7395120049673903	0.20415103347385682	0.5381012993786111	-6.950395963880881	1.0
484	-4105.421754218776	-4118.128219315285	-4105.421754218775	-12.706465096509664	-4105.421754218775	14.400534512755355	23.42839545963352	0.0038308059882808955	0.8142465226596266	0.8325259735183693	1.353227503822004	0.8142465226596266	0.8325259735183693	1.353227503822004	0.8842207786004053	0.5307810068933901	-13.339870855713523	1.0
485	-4105.396414876436	-4130.739098347763	-4105.396414876437	-25.342683471325078	-4105.396414876437	16.530145395640734	35.15772019607653	0.00715045474291959	0.4392721341842025	1.54609673485144	1.0146311309643576	0.4392721341842025	1.54609673485144	1.0146311309643576	0.19221658804155872	1.2489090022607539	-25.120413099312376	1.0
486	-4105.376835202046	-4130.204006562833	-4105.376835202047	-24.827171360785677	-4105.376835202047	14.713572501408851	32.10655823664784	0.0058671844587618645	0.6159735063919045	1.6306307075309425	0.7533957860771526	0.6159735063919045	1.6306307075309425	0.7533957860771526	0.1053501149146325	1.7796916939616947	-24.25073121712301	1.0
487	-4103.041384951412	-4123.030050443653	-4103.041384951412	-19.98866549224153	-4103.041384951412	15.850698513408288	29.591080727553425	0.004968507305782471	0.5945466069192679	1.5562488080855539	0.8492045849951784	0.5945466069192679	1.5562488080855539	0.8492045849951784	0.20415103347385682	1.07889988751316	-19.91272359292705	1.0
488	-4102.291249265991	-4115.50970839943	-4102.291249265989	-13.218459133440357	-4102.291249265989	16.191455154557175	26.61637560038777	0.004074657855358018	0.5618505129335105	1.5215089714576486	0.916640515608841	0.5618505129335105	1.5215089714576486	0.916640515608841	0.20415103347385682	0.686542744904234	-13.594545924179458	1.0
489	-4101.10005540677	-4102.792605199668	-4101.10005540677	-1.692549792898772	-4101.10005540677	14.215760047028764	20.35272026066908	0.0066611042902924526	0.8142465226596266	0.8878184645694315	1.297935012770942	0.8142465226596266	0.8878184645694315	1.297935012770942	0.8842207786004053	0.4143184462500944	-2.5736701998927565	1.0
490	-4101.067183480016	-4106.170113942013	-4101.067183480016	-5.102930461997319	-4101.067183480016	14.62238027246093	22.046827117659014	0.01076896529872333	0.8407818121494708	0.8295925230115628	1.3296256648389666	0.8407818121494708	0.8295925230115628	1.3296256648389666	0.769	0.47961795668781143	-5.837695877559913	1.0
491	-4100.068421775417	-4126.301756345741	-4100.068421775417	-26.23333457032379	-4100.068421775417	14.797940218118367	32.36374393016284	0.003709391355428047	0.5364232846790865	1.7101809292437606	0.7533957860771526	0.5364232846790865	1.7101809292437606	0.7533957860771526	0.1053501149146325	1.596237189812542	-25.76568546716755	1.0
492	-4099.49150200339	-4113.1198612022945	-4099.49150200339	-13.628359198904045	-4099.49150200339	16.00485914151931	26.068850634941924	0.013764410996545311	0.9359546286023601	1.0520233183196988	1.0120220530779414	0.9359546286023601	1.0520233183196988	1.0120220530779414	0.769	1.0425752748540615	-13.586665320724936	1.0
493	-4098.272695728738	-4100.291845757801	-4098.272695728738	-2.019150029062748	-4098.272695728738	14.453177296218731	20.689523140168873	0.013520041998063987	0.6813948108162354	0.9696078564869204	1.3489973326968443	0.6813948108162354	0.9696078564869204	1.3489973326968443	0.8842207786004053	0.44061559352321555	-2.838732482738643	1.0
494	-4096.856507191086	-4108.799888410887	-4096.856507191086	-11.94338121980126	-4096.856507191086	14.432893499476402	24.38903712249392	0.012210144272643162	0.7785459632239611	0.8538247891030672	1.367629247672972	0.7785459632239611	0.8538247891030672	1.367629247672972	0.769	0.8657894675537819	-12.087494728837058	1.0
495	-4096.761340389088	-4113.953560428604	-4096.761340389088	-17.192220039515632	-4096.761340389088	14.509540952479014	26.75944336061889	0.014338388529328394	1.1622306194046306	0.8974172861740944	0.9403520944212751	1.1622306194046306	0.8974172861740944	0.9403520944212751	0.769	0.6871010885778898	-17.567493892154193	1.0
496	-4096.247039067081	-4105.743929762545	-4096.24703906708	-9.496890695465197	-4096.24703906708	14.174516271181927	23.905729734198506	0.007367400170214251	0.6926405437351466	1.5041321910080516	0.8032272652568019	0.6926405437351466	1.5041321910080516	0.8032272652568019	0.06429653826762025	0.711287550867363	-9.837569194804843	1.0
497	-4095.840535934229	-4118.85862524097	-4095.8405359342287	-23.01808930674103	-4095.8405359342287	15.059084441564988	30.67056079064432	0.0070264508994277945	0.5898871496261909	1.6306307075309425	0.7794821428428662	0.5898871496261909	1.6306307075309425	0.7794821428428662	0.1053501149146325	1.51835475599068	-22.600461955472486	1.0
498	-4095.2575827448377	-4104.639262217441	-4095.2575827448377	-9.381679472603434	-4095.2575827448377	15.135611700385756	24.34846235582108	0.011151413532634944	0.7631842027337243	0.8878184645694315	1.3489973326968443	0.7631842027337243	0.8878184645694315	1.3489973326968443	0.8842207786004053	0.6785289317439598	-9.769507632476982	1.0
499	-4093.7594232811734	-4112.848751517476	-4093.7594232811734	-19.089328236302297	-4093.7594232811734	14.967924065066951	29.02991759265066	0.00721217628655965	0.8142465226596266	0.8878184645694315	1.297935012770942	0.8142465226596266	0.8878184645694315	1.297935012770942	0.8842207786004053	0.6328245398877863	-19.546890319734953	1.0
500	-4093.6619147341976	-4104.21512746598	-4093.6619147341976	-10.553212731782349	-4093.6619147341976	14.148271871941741	22.808716699803874	0.010786983597498134	0.8142465226596266	0.8878184645694315	1.297935012770942	0.8142465226596266	0.8878184645694315	1.297935012770942	0.8842207786004053	0.7633950122479424	-10.823192404077082	1.0
501	-4090.844847270082	-4108.730720862683	-4090.844847270081	-17.8858735926017	-4090.844847270081	14.531967730255817	26.966416030693406	0.008880714314092491	0.7194578573437989	1.522812670420513	0.7577294722356882	0.7194578573437989	1.522812670420513	0.7577294722356882	0.2022343440540064	1.1078834542223515	-17.783422195528914	1.0
502	-4089.9946165490273	-4096.551843408669	-4089.9946165490264	-6.557226859642111	-4089.9946165490264	14.385501888185667	22.34558785323962	0.003849996898081582	0.7719022480630698	1.4212762812836266	0.8068214706533037	0.7719022480630698	1.4212762812836266	0.8068214706533037	0.36251008719491445	0.6064145632364915	-7.057418288693151	1.0
503	-4088.931920359323	-4125.4734533761575	-4088.931920359323	-36.54153301683405	-4088.931920359323	17.198284574007637	45.34453227479122	0.0022869493974154755	0.9607072902383961	0.8661333867243004	1.1731593230373036	0.9607072902383961	0.8661333867243004	1.1731593230373036	0.769	2.19550722057173	-35.75511991701467	1.0
504	-4087.996118089129	-4102.740627297882	-4087.99611808913	-14.744509208752032	-4087.99611808913	14.639760102164383	25.665317732928216	0.012132584746551938	0.7631842027337243	0.9299732347988964	1.3068425624673794	0.7631842027337243	0.9299732347988964	1.3068425624673794	0.8842207786004053	0.7802454447334861	-14.992655944814373	1.0
505	-4087.723807324922	-4122.413886476407	-4087.723807324922	-34.69007915148504	-4087.723807324922	15.554855186325131	34.837941076154614	0.004646873927847448	0.7632396417250303	1.5617115550401734	0.6750488032347962	0.7632396417250303	1.5617115550401734	0.6750488032347962	0.2022343440540064	3.7578256532252103	-33.36623864507045	1.0
506	-4087.467213312197	-4087.7339922839838	-4087.467213312197	-0.26677897178648413	-4087.467213312197	14.768864390277193	20.518049681973917	0.005131264512460515	0.8399400178293083	0.8878184645694315	1.2722415176012603	0.8399400178293083	0.8878184645694315	1.2722415176012603	0.8842207786004053	0.5103965074273966	-0.9393463615761151	1.0
507	-4087.4647407486	-4112.365984120869	-4087.464740748599	-24.901243372269995	-4087.464740748599	17.040327697645136	34.44143671069421	0.005757520177691555	0.5898871496261909	1.6306307075309425	0.7794821428428662	0.5898871496261909	1.6306307075309425	0.7794821428428662	0.057634157547821745	0.9164775648735676	-24.988461063406124	1.0
508	-4087.0512465997217	-4099.572397450682	-4087.0512465997226	-12.52115085095962	-4087.0512465997226	14.732664403948313	24.348381048992227	0.003366146800482215	0.8142465226596266	0.8878184645694315	1.297935012770942	0.8142465226596266	0.8878184645694315	1.297935012770942	0.8842207786004053	1.113284610617278	-12.413836096515357	1.0
509	-4086.807802975607	-4118.403322178143	-4086.807802975607	-31.595519202535392	-4086.807802975607	17.183521653857028	41.32246455763994	0.0018390245382878033	0.39522743786446723	1.671394355793696	0.933378206341837	0.39522743786446723	1.671394355793696	0.933378206341837	0.11429310165724686	1.7607893409581106	-31.0297570048458	1.0
510	-4085.8126485965186	-4085.04937766155	-4085.8126485965176	0.7632709349675761	-4085.8126485965176	14.310375935321735	20.04123152636773	0.009036772983950723	0.7059496409125686	0.9450530263905872	1.3489973326968443	0.7059496409125686	0.9450530263905872	1.3489973326968443	0.8842207786004053	0.3034196583446497	-0.4293674857098495	1.0
511	-4085.7977313669385	-4107.236570482799	-4085.7977313669385	-21.43883911586002	-4085.7977313669385	15.198608039833031	31.071086508358604	0.0034467876895551424	0.8039248159886921	0.9299732347988964	1.2661019492124115	0.8039248159886921	0.9299732347988964	1.2661019492124115	0.8842207786004053	1.343343474818191	-21.143677479105584	1.0
512	-4085.0673808492015	-4118.131293184279	-4085.0673808492015	-33.063912335077276	-4085.0673808492015	17.66714604975175	42.26534782072596	0.009877405553064832	1.1622306194046306	0.8974172861740944	0.9403520944212751	1.1622306194046306	0.8974172861740944	0.9403520944212751	0.769	2.2838998108397783	-32.23802790990248	1.0
513	-4084.026430550359	-4090.6019013332148	-4084.0264305503583	-6.575470782856435	-4084.0264305503583	14.273767787014295	21.971002754782376	0.012331519971568472	1.185607522797838	0.9308595763176396	0.8835329008845225	1.185607522797838	0.9308595763176396	0.8835329008845225	0.769	0.6537594018119586	-7.000486665206125	1.0
514	-4082.085514271339	-4105.4487873911885	-4082.0855142713385	-23.363273119849893	-4082.0855142713385	16.364367047980352	34.13062791150855	0.004311070747585734	0.6456604404275152	1.5409580827854035	0.8133814767870813	0.6456604404275152	1.5409580827854035	0.8133814767870813	0.1053501149146325	1.2870956596777565	-23.110884866354123	1.0
515	-4081.930773495971	-4086.964459689338	-4081.930773495971	-5.033686193367036	-4081.930773495971	15.161516019891838	22.677665975160348	0.004537687934159868	0.7059496409125686	0.9450530263905872	1.3489973326968443	0.7059496409125686	0.9450530263905872	1.3489973326968443	0.8842207786004053	0.4392417533717876	-5.856391519796766	1.0
516	-4081.848863441735	-4100.19583660174	-4081.8488634417345	-18.346973160004914	-4081.8488634417345	14.85028701298546	27.854535713562576	0.005342367954541662	0.7606266796897101	1.6894033370729966	0.5499699832372935	0.7606266796897101	1.6894033370729966	0.5499699832372935	0.213884571522836	0.9868730374278608	-18.3601870426526	1.0
517	-4081.799999493216	-4087.6130755152885	-4081.7999994932156	-5.813076022072723	-4081.7999994932156	14.38456275271442	22.03832626311239	0.005452217972559103	0.7576803555944314	1.4080513823866063	0.8342682620189623	0.7576803555944314	1.4080513823866063	0.8342682620189623	0.06429653826762025	0.5749822827730684	-6.366492073300803	1.0
518	-4081.174944866652	-4108.885208917294	-4081.1749448666515	-27.710264050642614	-4081.1749448666515	14.363814460077617	32.836376053897894	0.002650222483684097	1.0751063972193096	0.7921903873058402	1.1327032154748502	1.0751063972193096	0.7921903873058402	1.1327032154748502	0.769	1.176480181438321	-27.54773696695551	1.0
519	-4080.3448513732496	-4120.821027122977	-4080.3448513732505	-40.47617574972645	-4080.3448513732505	16.15596428397479	47.269544113881565	0.0032246820332961237	1.1622306194046306	0.8974172861740944	0.9403520944212751	1.1622306194046306	0.8974172861740944	0.9403520944212751	0.769	3.658605661154587	-39.17909364179715	1.0
520	-4080.1231406091397	-4088.5470622990283	-4080.12314060914	-8.423921689888274	-4080.12314060914	14.095274289924362	21.745919002487007	0.012101505957273858	0.8120868757379159	0.9577842999033666	1.2301288243587176	0.8120868757379159	0.9577842999033666	1.2301288243587176	0.769	0.6890653885335275	-8.796340798827838	1.0
521	-4080.0885692277484	-4098.007709430537	-4080.0885692277493	-17.91914020278796	-4080.0885692277493	14.377626550968056	27.813104241392143	0.007569846095877013	0.7044720000618399	1.4485839922621364	0.8469440076760236	0.7044720000618399	1.4485839922621364	0.8469440076760236	0.2022343440540064	1.1019553018261596	-17.822054053836155	1.0
522	-4078.285554049454	-4087.292082196134	-4078.2855540494543	-9.006528146679479	-4078.2855540494543	15.17412236153847	24.506328489898017	0.014386769594708271	0.7648817000961923	1.0049894755450903	1.2301288243587176	0.7648817000961923	1.0049894755450903	1.2301288243587176	0.769	0.6603379015926459	-9.42153174954408	1.0
523	-4077.7430036638552	-4116.832429126751	-4077.7430036638552	-39.089425462895655	-4077.7430036638552	19.284950381586963	49.4860495913441	0.009961503465566394	1.0563453595909345	0.9110508546357886	1.032603785773277	1.0563453595909345	0.9110508546357886	1.032603785773277	0.769	3.694051925240567	-37.782701524574044	1.0
524	-4077.715054184057	-4096.637668047651	-4077.715054184057	-18.92261386359381	-4077.715054184057	15.584373060254952	29.666074750759158	0.00570888383891631	1.0751063972193096	0.7921903873058402	1.1327032154748502	1.0751063972193096	0.7921903873058402	1.1327032154748502	0.769	0.886594669482636	-19.04298123259681	1.0
525	-4076.92777518149	-4097.968491810896	-4076.927775181489	-21.04071662940719	-4076.927775181489	15.090477395732123	30.26885665006455	0.013702479484276687	0.9924806675750372	0.9132378304561765	1.0942815019687862	0.9924806675750372	0.9132378304561765	1.0942815019687862	0.769	0.8974752365198748	-21.14888638002886	1.0
526	-4075.4145276705403	-4101.289467633527	-4075.4145276705417	-25.8749399629852	-4075.4145276705417	15.202327247655944	32.837844990648904	0.008069421780080339	0.779093521149754	1.6197654615602626	0.6011410172899835	0.779093521149754	1.6197654615602626	0.6011410172899835	0.213884571522836	1.79006279464716	-25.292689262939383	1.0
527	-4075.3369186600403	-4106.8365980140625	-4075.3369186600407	-31.499679354021655	-4075.3369186600407	19.009505745838656	43.51301902385687	0.002795138485504194	0.5257875474932623	1.7101809292437606	0.7640315232629769	0.5257875474932623	1.7101809292437606	0.7640315232629769	0.2003978959075004	2.100333528684864	-30.757583198720077	1.0
528	-4075.076042231239	-4083.021794599223	-4075.0760422312387	-7.9457523679841495	-4075.0760422312387	14.26539961433287	22.727962431896735	0.007970366214413152	0.8407818121494708	0.8295925230115628	1.3296256648389666	0.8407818121494708	0.8295925230115628	1.3296256648389666	0.769	0.7301871964019078	-8.26020671227001	1.0
529	-4075.053168849362	-4085.2779676041705	-4075.053168849362	-10.224798754808328	-4075.053168849362	15.224578820760062	23.875900667585206	0.006989858278447918	0.6320058174778811	1.6284821775547287	0.7395120049673903	0.6320058174778811	1.6284821775547287	0.7395120049673903	0.20415103347385682	0.7699612115269012	-10.486213894851968	1.0
530	-4074.602607514191	-4087.8744329307056	-4074.602607514191	-13.27182541651452	-4074.602607514191	14.390005524026567	23.526209813371974	0.014824749951076575	0.8532280764056355	0.916643099235647	1.2301288243587176	0.8532280764056355	0.916643099235647	1.2301288243587176	0.769	1.0956745886496158	-13.180455180241061	1.0
531	-4073.455685182191	-4083.082183637077	-4073.4556851821917	-9.626498454885166	-4073.4556851821917	14.20607340342605	22.822808174356744	0.00699940334123163	0.7683366095971917	1.6894033370729966	0.5422600533298119	0.7683366095971917	1.6894033370729966	0.5422600533298119	0.213884571522836	0.5382206672352875	-10.245985095651644	1.0
532	-4073.1394376590765	-4091.832015488417	-4073.1394376590765	-18.69257782934014	-4073.1394376590765	15.048215481394362	28.16832247433937	0.0034447289702599568	1.0087750781397122	0.9110508546357886	1.0801740672244993	1.0087750781397122	0.9110508546357886	1.0801740672244993	0.769	0.7987464049522462	-18.91728960348292	1.0
533	-4072.17313132011	-4100.405346484635	-4072.1731313201108	-28.232215164524156	-4072.1731313201108	14.943487629888265	33.999201728715526	0.004826253019535045	0.5671259751296225	1.5409580827854035	0.891915942084974	0.5671259751296225	1.5409580827854035	0.891915942084974	0.3102630452293914	1.1426345429118268	-28.09887856582289	1.0
534	-4071.6043287749453	-4074.689112725011	-4071.6043287749453	-3.0847839500655194	-4071.6043287749453	15.238368647184467	21.757820423186537	0.003798400723629586	0.6768425766450852	1.0339995547235552	1.2891578686313598	0.6768425766450852	1.0339995547235552	1.2891578686313598	0.8842207786004053	0.5793543352107261	-3.630624960745336	1.0
535	-4070.9858344964937	-4103.906127102442	-4070.9858344964937	-32.92029260594818	-4070.9858344964937	17.073916434509506	42.90084157090258	0.0029738869886647514	0.9607072902383961	0.8661333867243004	1.1731593230373036	0.9607072902383961	0.8661333867243004	1.1731593230373036	0.769	1.5041307880190113	-32.512077424082314	1.0
536	-4070.75431788102	-4085.043211552564	-4070.7543178810206	-14.288893671543718	-4070.7543178810206	15.285551285886093	27.201939946651713	0.008361859840501832	1.185607522797838	0.9308595763176396	0.8835329008845225	1.185607522797838	0.9308595763176396	0.8835329008845225	0.769	0.9410728755858012	-14.349628369108352	1.0
537	-4069.7513561639703	-4089.232445269506	-4069.7513561639703	-19.481089105535688	-4069.7513561639703	16.711150342345846	29.92637940610239	0.00883837885259581	1.0751063972193096	0.7950652899742354	1.129828312806455	1.0751063972193096	0.7950652899742354	1.129828312806455	0.769	1.2706561302710389	-19.241555700467963	1.0
538	-4067.7293294361457	-4077.0970100155823	-4067.7293294361457	-9.367680579436675	-4067.7293294361457	14.585921663225136	24.59157373483167	0.013842050358146446	0.8127074104208204	0.9453638061998078	1.2419287833793717	0.8127074104208204	0.9453638061998078	1.2419287833793717	0.8842207786004053	0.5578730164654044	-9.951304490993683	1.0
539	-4067.7119029134547	-4096.149865820175	-4067.7119029134547	-28.437962906720472	-4067.7119029134547	15.43334383576993	34.767912890214376	0.00882108536614903	0.8532280764056355	0.916643099235647	1.2301288243587176	0.8532280764056355	0.916643099235647	1.2301288243587176	0.769	1.2167235446034064	-28.24180127989778	1.0
540	-4066.9612470040297	-4095.88964252886	-4066.9612470040297	-28.928395524830243	-4066.9612470040297	15.328061176398714	35.54001603828416	0.010536736299464085	0.8532280764056355	0.916643099235647	1.2301288243587176	0.8532280764056355	0.916643099235647	1.2301288243587176	0.769	1.1215668180709013	-28.81366887242858	1.0
541	-4065.3462546515216	-4090.259299404573	-4065.346254651518	-24.913044753055328	-4065.346254651518	14.68730348750439	33.435166285498795	0.006326713611908962	0.6462853535865081	1.8184872373046062	0.5352274091088853	0.6462853535865081	1.8184872373046062	0.5352274091088853	0.36495604973652085	1.3390553889273478	-24.62108032131136	1.0
542	-4064.2155399109506	-4074.9475670805596	-4064.215539910951	-10.732027169608473	-4064.215539910951	14.714591652075047	23.86051554470761	0.0039106224974304665	1.1044246667530813	0.7921903873058402	1.1033849459410785	1.1044246667530813	0.7921903873058402	1.1033849459410785	0.769	0.6846097414712742	-11.110933493160656	1.0
543	-4063.252990004239	-4098.903784745615	-4063.2529900042387	-35.650794741375904	-4063.2529900042387	15.895086595402987	42.59120250150817	0.004248296934401309	0.6899013055521468	1.742013349269266	0.5680853451785869	0.6899013055521468	1.742013349269266	0.5680853451785869	0.36495604973652085	2.3505147531657347	-34.79616039330614	1.0
544	-4063.1590022554374	-4076.93749941675	-4063.1590022554365	-13.778497161313688	-4063.1590022554365	14.326358100598128	25.482294796315333	0.005355692643083195	0.5671259751296225	1.5409580827854035	0.891915942084974	0.5671259751296225	1.5409580827854035	0.891915942084974	0.3102630452293914	0.7193000954057798	-14.107973790785543	1.0
545	-4062.0369132897576	-4088.811361338438	-4062.0369132897576	-26.77444804868017	-4062.0369132897576	15.465113515798581	33.2215754284087	0.0027252981917695387	0.9607072902383961	0.8661333867243004	1.1731593230373036	0.9607072902383961	0.8661333867243004	1.1731593230373036	0.769	1.7136106794445336	-26.235845395819396	1.0
546	-4059.5025950144704	-4080.995305067998	-4059.50259501447	-21.49271005352786	-4059.50259501447	14.933880332486419	30.15178769351479	0.0037381508504625467	0.8532280764056355	0.916643099235647	1.2301288243587176	0.8532280764056355	0.916643099235647	1.2301288243587176	0.769	1.149344015993045	-21.353518694780195	1.0
547	-4058.8978486708	-4088.4454578985014	-4058.8978486708	-29.547609227701237	-4058.8978486708	15.388765103560115	37.3204558091801	0.005346566016745234	0.7118696171706022	1.5906059173401423	0.6975244654892557	0.7118696171706022	1.5906059173401423	0.6975244654892557	0.1615343343330176	1.7882029374467714	-28.96639805769993	1.0
548	-4058.435532364221	-4065.296253445467	-4058.43553236422	-6.860721081247208	-4058.43553236422	15.005505928979817	23.817690063189655	0.012919899318635623	0.7847468471934591	0.9491512035941294	1.2661019492124115	0.7847468471934591	0.9491512035941294	1.2661019492124115	0.8842207786004053	0.494525471630937	-7.564877700622717	1.0
