Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	clockRate	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
147	-6455.248199081503	-6337.487126036007	-117.76107304549637	-6337.487126036007	97.67459605409661	360.1090219905156	0.17905877875248194	0.2676058929536372	0.20192596156827347	0.28126688125534416	0.24920126422274477	0.37056172000705095	2.5280886627899846	0.37056172000705095	0.10134961720296529	2.5280886627899846	0.10134961720296529	0.0	3.014412939096883E-4	-75.4608478233235	3.4923347266366256	12.054072031211524	58.46398698741793	41.229885059433386	31.390493370710296	6.0	2.0	9.0	1.0	1.0	
148	-6462.903209009591	-6337.484185973855	-125.41902303573524	-6337.484185973855	95.30502224849604	352.77635247205217	0.11374947818795639	0.2636156668525275	0.1976755121796444	0.27584187781492403	0.26286694315290365	0.35556902445879296	2.5241321882720773	0.35556902445879296	0.12029878726913054	2.5241321882720773	0.12029878726913054	0.0	3.014412939096883E-4	-82.73102828251986	8.39833825369022	26.81106466393687	49.06707997965333	42.06770030112307	81.7063992227194	5.0	3.0	4.0	5.0	2.0	
149	-6462.903209009591	-6337.484185973855	-125.41902303573524	-6337.484185973855	95.30502224849604	352.77635247205217	0.11374947818795639	0.2636156668525275	0.1976755121796444	0.27584187781492403	0.26286694315290365	0.35556902445879296	2.5241321882720773	0.35556902445879296	0.12029878726913054	2.5241321882720773	0.12029878726913054	0.0	3.014412939096883E-4	-82.73102828251986	8.39833825369022	26.81106466393687	49.06707997965333	42.06770030112307	81.7063992227194	5.0	3.0	4.0	5.0	2.0	
150	-6442.54031152533	-6337.455751693967	-105.08455983136317	-6337.455751693967	61.94999296673737	222.4118267055626	0.4015939767132709	0.2713117541509879	0.19357255878045826	0.2856297469612198	0.24948594010733371	0.4376408422220006	2.422453143310243	0.4376408422220006	0.13990601446775766	2.422453143310243	0.13990601446775766	0.0	4.180563069722067E-4	-69.49662095241167	2.2718850903906915	6.352063814314409	13.693847030013533	20.054111014716472	32.78578021881516	1.0	5.0	1.0	4.0	8.0	
151	-6442.54031152533	-6337.455751693967	-105.08455983136317	-6337.455751693967	61.94999296673737	222.4118267055626	0.4015939767132709	0.2713117541509879	0.19357255878045826	0.2856297469612198	0.24948594010733371	0.4376408422220006	2.422453143310243	0.4376408422220006	0.13990601446775766	2.422453143310243	0.13990601446775766	0.0	4.180563069722067E-4	-69.49662095241167	2.2718850903906915	6.352063814314409	13.693847030013533	20.054111014716472	32.78578021881516	1.0	5.0	1.0	4.0	8.0	
152	-6442.54031152533	-6337.455751693967	-105.08455983136317	-6337.455751693967	61.94999296673737	222.4118267055626	0.4015939767132709	0.2713117541509879	0.19357255878045826	0.2856297469612198	0.24948594010733371	0.4376408422220006	2.422453143310243	0.4376408422220006	0.13990601446775766	2.422453143310243	0.13990601446775766	0.0	4.180563069722067E-4	-69.49662095241167	2.2718850903906915	6.352063814314409	13.693847030013533	20.054111014716472	32.78578021881516	1.0	5.0	1.0	4.0	8.0	
153	-6442.54031152533	-6337.455751693967	-105.08455983136317	-6337.455751693967	61.94999296673737	222.4118267055626	0.4015939767132709	0.2713117541509879	0.19357255878045826	0.2856297469612198	0.24948594010733371	0.4376408422220006	2.422453143310243	0.4376408422220006	0.13990601446775766	2.422453143310243	0.13990601446775766	0.0	4.180563069722067E-4	-69.49662095241167	2.2718850903906915	6.352063814314409	13.693847030013533	20.054111014716472	32.78578021881516	1.0	5.0	1.0	4.0	8.0	
154	-6458.9824550264375	-6337.447606788987	-121.5348482374506	-6337.447606788987	82.97631669429816	306.7312358130581	0.33257555015994655	0.26410187013169323	0.2068216801615843	0.2795350927947942	0.24954135691192794	0.5434958600107116	2.3418679010505987	0.5434958600107116	0.11463623893869028	2.3418679010505987	0.11463623893869028	0.0	3.232994534016693E-4	-78.84168033162996	6.964250458870726	16.176824514065537	67.83767016672287	80.26599390713035	12.449410584696864	4.0	4.0	1.0	8.0	2.0	
155	-6458.9824550264375	-6337.447606788987	-121.5348482374506	-6337.447606788987	82.97631669429816	306.7312358130581	0.33257555015994655	0.26410187013169323	0.2068216801615843	0.2795350927947942	0.24954135691192794	0.5434958600107116	2.3418679010505987	0.5434958600107116	0.11463623893869028	2.3418679010505987	0.11463623893869028	0.0	3.232994534016693E-4	-78.84168033162996	6.964250458870726	16.176824514065537	67.83767016672287	80.26599390713035	12.449410584696864	4.0	4.0	1.0	8.0	2.0	
156	-6458.9824550264375	-6337.447606788987	-121.5348482374506	-6337.447606788987	82.97631669429816	306.7312358130581	0.33257555015994655	0.26410187013169323	0.2068216801615843	0.2795350927947942	0.24954135691192794	0.5434958600107116	2.3418679010505987	0.5434958600107116	0.11463623893869028	2.3418679010505987	0.11463623893869028	0.0	3.232994534016693E-4	-78.84168033162996	6.964250458870726	16.176824514065537	67.83767016672287	80.26599390713035	12.449410584696864	4.0	4.0	1.0	8.0	2.0	
157	-6451.619772894181	-6337.408146990689	-114.21162590349185	-6337.408146990689	68.09936560008187	248.46561107281642	0.23206982511637433	0.26256290035865176	0.20877204799762414	0.2866465065558385	0.24201854508788528	0.3806534383486185	2.4638362200296973	0.3806534383486185	0.15551034162168442	2.4638362200296973	0.15551034162168442	0.0	3.561724504744229E-4	-75.91832670978286	8.941570535811948	28.599709012891328	33.65067953611343	14.714648466979465	7.814245854963649	6.0	8.0	2.0	1.0	2.0	
158	-6451.619772894181	-6337.408146990689	-114.21162590349185	-6337.408146990689	68.09936560008187	248.46561107281642	0.23206982511637433	0.26256290035865176	0.20877204799762414	0.2866465065558385	0.24201854508788528	0.3806534383486185	2.4638362200296973	0.3806534383486185	0.15551034162168442	2.4638362200296973	0.15551034162168442	0.0	3.561724504744229E-4	-75.91832670978286	8.941570535811948	28.599709012891328	33.65067953611343	14.714648466979465	7.814245854963649	6.0	8.0	2.0	1.0	2.0	
159	-6451.619772894181	-6337.408146990689	-114.21162590349185	-6337.408146990689	68.09936560008187	248.46561107281642	0.23206982511637433	0.26256290035865176	0.20877204799762414	0.2866465065558385	0.24201854508788528	0.3806534383486185	2.4638362200296973	0.3806534383486185	0.15551034162168442	2.4638362200296973	0.15551034162168442	0.0	3.561724504744229E-4	-75.91832670978286	8.941570535811948	28.599709012891328	33.65067953611343	14.714648466979465	7.814245854963649	6.0	8.0	2.0	1.0	2.0	
160	-6451.619772894181	-6337.408146990689	-114.21162590349185	-6337.408146990689	68.09936560008187	248.46561107281642	0.23206982511637433	0.26256290035865176	0.20877204799762414	0.2866465065558385	0.24201854508788528	0.3806534383486185	2.4638362200296973	0.3806534383486185	0.15551034162168442	2.4638362200296973	0.15551034162168442	0.0	3.561724504744229E-4	-75.91832670978286	8.941570535811948	28.599709012891328	33.65067953611343	14.714648466979465	7.814245854963649	6.0	8.0	2.0	1.0	2.0	
161	-6451.619772894181	-6337.408146990689	-114.21162590349185	-6337.408146990689	68.09936560008187	248.46561107281642	0.23206982511637433	0.26256290035865176	0.20877204799762414	0.2866465065558385	0.24201854508788528	0.3806534383486185	2.4638362200296973	0.3806534383486185	0.15551034162168442	2.4638362200296973	0.15551034162168442	0.0	3.561724504744229E-4	-75.91832670978286	8.941570535811948	28.599709012891328	33.65067953611343	14.714648466979465	7.814245854963649	6.0	8.0	2.0	1.0	2.0	
162	-6451.619772894181	-6337.408146990689	-114.21162590349185	-6337.408146990689	68.09936560008187	248.46561107281642	0.23206982511637433	0.26256290035865176	0.20877204799762414	0.2866465065558385	0.24201854508788528	0.3806534383486185	2.4638362200296973	0.3806534383486185	0.15551034162168442	2.4638362200296973	0.15551034162168442	0.0	3.561724504744229E-4	-75.91832670978286	8.941570535811948	28.599709012891328	33.65067953611343	14.714648466979465	7.814245854963649	6.0	8.0	2.0	1.0	2.0	
163	-6466.131923721749	-6337.40040441078	-128.73151931096953	-6337.40040441078	91.01220880208969	366.52280857644917	0.15197184304528244	0.2692928737338623	0.1918264081997448	0.28334058832031933	0.2555401297460732	0.35556902445879296	2.5241321882720773	0.35556902445879296	0.12029878726913054	2.5241321882720773	0.12029878726913054	0.0	3.014412939096883E-4	-83.78036219715028	7.6359053232333745	16.034163422721935	47.81639929207605	131.52318181614692	237.38000044027171	5.0	1.0	6.0	1.0	6.0	
164	-6466.131923721749	-6337.40040441078	-128.73151931096953	-6337.40040441078	91.01220880208969	366.52280857644917	0.15197184304528244	0.2692928737338623	0.1918264081997448	0.28334058832031933	0.2555401297460732	0.35556902445879296	2.5241321882720773	0.35556902445879296	0.12029878726913054	2.5241321882720773	0.12029878726913054	0.0	3.014412939096883E-4	-83.78036219715028	7.6359053232333745	16.034163422721935	47.81639929207605	131.52318181614692	237.38000044027171	5.0	1.0	6.0	1.0	6.0	
165	-6442.466506798244	-6337.3479796923775	-105.11852710586618	-6337.3479796923775	68.16476006945945	239.6622972233297	0.23162430804336784	0.276094099298969	0.18620864603662957	0.27111289818360235	0.2665843564807987	0.3061299423439174	2.550676745509576	0.3061299423439174	0.1431933121465079	2.550676745509576	0.1431933121465079	0.0	4.201285202527934E-4	-69.42330185224965	1.9113943578473782	4.589832246634939	7.091832029515644	20.05332031592634	58.267318301910215	2.0	3.0	2.0	2.0	10.0	
166	-6442.466506798244	-6337.3479796923775	-105.11852710586618	-6337.3479796923775	68.16476006945945	239.6622972233297	0.23162430804336784	0.276094099298969	0.18620864603662957	0.27111289818360235	0.2665843564807987	0.3061299423439174	2.550676745509576	0.3061299423439174	0.1431933121465079	2.550676745509576	0.1431933121465079	0.0	4.201285202527934E-4	-69.42330185224965	1.9113943578473782	4.589832246634939	7.091832029515644	20.05332031592634	58.267318301910215	2.0	3.0	2.0	2.0	10.0	
167	-6463.84326059112	-6337.32913226012	-126.51412833100001	-6337.32913226012	100.88247385249102	383.69419481101994	0.11374947818795639	0.2712177047693474	0.1918264081997448	0.28147696290766633	0.2554789241232411	0.3135340261099927	2.6104448386548436	0.3135340261099927	0.07602113523516466	2.6104448386548436	0.07602113523516466	0.0	3.014412939096883E-4	-83.36239147443877	6.4314747697685695	24.291028363052824	61.94775118967958	74.61786092700981	43.307368489578	5.0	1.0	6.0	5.0	2.0	
168	-6451.81448062867	-6337.312456964356	-114.50202366431382	-6337.312456964356	83.49483797077926	295.5458484498738	0.4015939767132709	0.2556846437852861	0.19673205016268358	0.29355574788948585	0.25402755816254413	0.3454181671407975	2.4942727587333815	0.3454181671407975	0.1603090741258221	2.4942727587333815	0.1603090741258221	0.0	3.761759835956639E-4	-74.72115450679186	17.99939624293876	4.723361346735725	15.449387487849483	36.33465600802417	47.58323658196298	1.0	5.0	1.0	6.0	6.0	
169	-6451.81448062867	-6337.312456964356	-114.50202366431382	-6337.312456964356	83.49483797077926	295.5458484498738	0.4015939767132709	0.2556846437852861	0.19673205016268358	0.29355574788948585	0.25402755816254413	0.3454181671407975	2.4942727587333815	0.3454181671407975	0.1603090741258221	2.4942727587333815	0.1603090741258221	0.0	3.761759835956639E-4	-74.72115450679186	17.99939624293876	4.723361346735725	15.449387487849483	36.33465600802417	47.58323658196298	1.0	5.0	1.0	6.0	6.0	
170	-6451.81448062867	-6337.312456964356	-114.50202366431382	-6337.312456964356	83.49483797077926	295.5458484498738	0.4015939767132709	0.2556846437852861	0.19673205016268358	0.29355574788948585	0.25402755816254413	0.3454181671407975	2.4942727587333815	0.3454181671407975	0.1603090741258221	2.4942727587333815	0.1603090741258221	0.0	3.761759835956639E-4	-74.72115450679186	17.99939624293876	4.723361346735725	15.449387487849483	36.33465600802417	47.58323658196298	1.0	5.0	1.0	6.0	6.0	
171	-6462.243721452521	-6337.284039807169	-124.95968164535157	-6337.284039807169	82.72097423263887	317.7624918802813	0.14665961736769684	0.27699893684812554	0.18884810592537543	0.28126688125534416	0.25288607597115453	0.44592488027816635	2.439381967231395	0.44592488027816635	0.11469315249043949	2.439381967231395	0.11469315249043949	0.0	3.014412939096883E-4	-81.61914122628339	21.24751259880227	51.96396445125164	74.73160163984349	60.180748319138196	27.427851976733685	9.0	3.0	4.0	1.0	2.0	
172	-6462.243721452521	-6337.284039807169	-124.95968164535157	-6337.284039807169	82.72097423263887	317.7624918802813	0.14665961736769684	0.27699893684812554	0.18884810592537543	0.28126688125534416	0.25288607597115453	0.44592488027816635	2.439381967231395	0.44592488027816635	0.11469315249043949	2.439381967231395	0.11469315249043949	0.0	3.014412939096883E-4	-81.61914122628339	21.24751259880227	51.96396445125164	74.73160163984349	60.180748319138196	27.427851976733685	9.0	3.0	4.0	1.0	2.0	
173	-6453.554808435669	-6337.252884794121	-116.30192364154709	-6337.252884794121	77.2222373195192	278.7494919601055	0.3666805407195315	0.2713548582348587	0.19687866042000043	0.27772425041152393	0.2540422309336166	0.43847077369927806	2.467370174313797	0.43847077369927806	0.09415905198692509	2.467370174313797	0.09415905198692509	0.0	3.532633228431607E-4	-74.1754077905695	3.846585952278099	28.687276151639605	17.711040882287048	34.93741987287275	14.553547694371453	7.0	3.0	2.0	3.0	4.0	
174	-6453.554808435669	-6337.252884794121	-116.30192364154709	-6337.252884794121	77.2222373195192	278.7494919601055	0.3666805407195315	0.2713548582348587	0.19687866042000043	0.27772425041152393	0.2540422309336166	0.43847077369927806	2.467370174313797	0.43847077369927806	0.09415905198692509	2.467370174313797	0.09415905198692509	0.0	3.532633228431607E-4	-74.1754077905695	3.846585952278099	28.687276151639605	17.711040882287048	34.93741987287275	14.553547694371453	7.0	3.0	2.0	3.0	4.0	
175	-6453.554808435669	-6337.252884794121	-116.30192364154709	-6337.252884794121	77.2222373195192	278.7494919601055	0.3666805407195315	0.2713548582348587	0.19687866042000043	0.27772425041152393	0.2540422309336166	0.43847077369927806	2.467370174313797	0.43847077369927806	0.09415905198692509	2.467370174313797	0.09415905198692509	0.0	3.532633228431607E-4	-74.1754077905695	3.846585952278099	28.687276151639605	17.711040882287048	34.93741987287275	14.553547694371453	7.0	3.0	2.0	3.0	4.0	
176	-6446.589470530326	-6337.247855316661	-109.34161521366555	-6337.247855316661	75.64687081582463	274.6936290651624	0.17170740592837855	0.27017474873933156	0.20177774990110847	0.2758195103569636	0.25222799100259596	0.36480229881253085	2.5408095057230886	0.36480229881253085	0.0943881954643811	2.5408095057230886	0.0943881954643811	0.0	3.4123852707712576E-4	-71.69924004468551	3.323370374839094	3.550358102487815	6.876941107263847	35.17303961099042	42.6432312450599	2.0	4.0	1.0	1.0	11.0	
177	-6446.589470530326	-6337.247855316661	-109.34161521366555	-6337.247855316661	75.64687081582463	274.6936290651624	0.17170740592837855	0.27017474873933156	0.20177774990110847	0.2758195103569636	0.25222799100259596	0.36480229881253085	2.5408095057230886	0.36480229881253085	0.0943881954643811	2.5408095057230886	0.0943881954643811	0.0	3.4123852707712576E-4	-71.69924004468551	3.323370374839094	3.550358102487815	6.876941107263847	35.17303961099042	42.6432312450599	2.0	4.0	1.0	1.0	11.0	
178	-6465.018661353765	-6337.223122909667	-127.79553844409848	-6337.223122909667	89.68293708759302	314.9573288806979	0.23206982511637433	0.27097942250448526	0.20035552585179064	0.2780996861418974	0.2505653655018264	0.37711948406451873	2.467370174313797	0.37711948406451873	0.15551034162168442	2.467370174313797	0.15551034162168442	0.0	3.532633228431607E-4	-83.92275828694842	32.051602973920716	53.4010538271335	52.880840247922954	115.94649525800922	39.56456744896342	8.0	6.0	1.0	1.0	3.0	
179	-6465.018661353765	-6337.223122909667	-127.79553844409848	-6337.223122909667	89.68293708759302	314.9573288806979	0.23206982511637433	0.27097942250448526	0.20035552585179064	0.2780996861418974	0.2505653655018264	0.37711948406451873	2.467370174313797	0.37711948406451873	0.15551034162168442	2.467370174313797	0.15551034162168442	0.0	3.532633228431607E-4	-83.92275828694842	32.051602973920716	53.4010538271335	52.880840247922954	115.94649525800922	39.56456744896342	8.0	6.0	1.0	1.0	3.0	
180	-6465.018661353765	-6337.223122909667	-127.79553844409848	-6337.223122909667	89.68293708759302	314.9573288806979	0.23206982511637433	0.27097942250448526	0.20035552585179064	0.2780996861418974	0.2505653655018264	0.37711948406451873	2.467370174313797	0.37711948406451873	0.15551034162168442	2.467370174313797	0.15551034162168442	0.0	3.532633228431607E-4	-83.92275828694842	32.051602973920716	53.4010538271335	52.880840247922954	115.94649525800922	39.56456744896342	8.0	6.0	1.0	1.0	3.0	
181	-6465.018661353765	-6337.223122909667	-127.79553844409848	-6337.223122909667	89.68293708759302	314.9573288806979	0.23206982511637433	0.27097942250448526	0.20035552585179064	0.2780996861418974	0.2505653655018264	0.37711948406451873	2.467370174313797	0.37711948406451873	0.15551034162168442	2.467370174313797	0.15551034162168442	0.0	3.532633228431607E-4	-83.92275828694842	32.051602973920716	53.4010538271335	52.880840247922954	115.94649525800922	39.56456744896342	8.0	6.0	1.0	1.0	3.0	
182	-6447.0545791149625	-6337.165689500751	-109.88888961421205	-6337.165689500751	72.71596037799353	281.21787677777695	0.11271912597831024	0.2587015949840779	0.20962134186580128	0.28695042894109896	0.24472663420902144	0.45283352223847245	2.406125140068702	0.45283352223847245	0.1410413376928266	2.406125140068702	0.1410413376928266	0.0	3.791142587173852E-4	-72.82340125382181	3.488004900702407	3.6998913506140463	16.230592967687077	40.43894334797404	9.522256791230765	5.0	2.0	1.0	8.0	3.0	
183	-6442.694538403422	-6337.150719375636	-105.54381902778526	-6337.150719375636	67.491627172587	237.78601780084966	0.4015939767132709	0.26516577986103207	0.19235449835890112	0.29299378167273277	0.24948594010733371	0.43527812556772055	2.388780428585499	0.43527812556772055	0.17594144584678167	2.388780428585499	0.17594144584678167	0.0	4.201285202527934E-4	-69.8240175793139	1.8704053980936954	2.3237580723948494	2.27474259499099	17.621597896896684	27.432346588716804	2.0	4.0	1.0	4.0	8.0	
184	-6442.694538403422	-6337.150719375636	-105.54381902778526	-6337.150719375636	67.491627172587	237.78601780084966	0.4015939767132709	0.26516577986103207	0.19235449835890112	0.29299378167273277	0.24948594010733371	0.43527812556772055	2.388780428585499	0.43527812556772055	0.17594144584678167	2.388780428585499	0.17594144584678167	0.0	4.201285202527934E-4	-69.8240175793139	1.8704053980936954	2.3237580723948494	2.27474259499099	17.621597896896684	27.432346588716804	2.0	4.0	1.0	4.0	8.0	
185	-6465.977526053566	-6337.090929188928	-128.8865968646377	-6337.090929188928	117.73480312366151	428.51324249264644	0.18374794060540323	0.27662364124001615	0.20978313711006358	0.2608337473585902	0.25275947429132967	0.35049633788004153	2.44827522890604	0.35049633788004153	0.20122843321391876	2.44827522890604	0.20122843321391876	0.0	2.4836118311667113E-4	-82.55255670239683	11.228668846376822	43.04910021717594	111.18513415668936	80.00718318890354	63.967326217379764	7.0	5.0	2.0	4.0	1.0	
186	-6443.940166499761	-6337.0897010146	-106.85046548516125	-6337.0897010146	68.52570226186172	230.9198683511368	0.3786568929364857	0.26197479816949054	0.2024446524719616	0.2768804584316204	0.25870009092692714	0.3257544306568072	2.5412878704436017	0.3257544306568072	0.13295769889959141	2.5412878704436017	0.13295769889959141	0.0	4.288000188059637E-4	-67.71989511185492	5.943582160132783	17.082252399307617	65.87769349378759	3.2309545208657644	7.4188560399526295	8.0	5.0	3.0	1.0	2.0	
187	-6443.940166499761	-6337.0897010146	-106.85046548516125	-6337.0897010146	68.52570226186172	230.9198683511368	0.3786568929364857	0.26197479816949054	0.2024446524719616	0.2768804584316204	0.25870009092692714	0.3257544306568072	2.5412878704436017	0.3257544306568072	0.13295769889959141	2.5412878704436017	0.13295769889959141	0.0	4.288000188059637E-4	-67.71989511185492	5.943582160132783	17.082252399307617	65.87769349378759	3.2309545208657644	7.4188560399526295	8.0	5.0	3.0	1.0	2.0	
188	-6443.940166499761	-6337.0897010146	-106.85046548516125	-6337.0897010146	68.52570226186172	230.9198683511368	0.3786568929364857	0.26197479816949054	0.2024446524719616	0.2768804584316204	0.25870009092692714	0.3257544306568072	2.5412878704436017	0.3257544306568072	0.13295769889959141	2.5412878704436017	0.13295769889959141	0.0	4.288000188059637E-4	-67.71989511185492	5.943582160132783	17.082252399307617	65.87769349378759	3.2309545208657644	7.4188560399526295	8.0	5.0	3.0	1.0	2.0	
189	-6470.904009119024	-6337.079691943975	-133.8243171750487	-6337.079691943975	109.16599618561564	423.1052025316308	0.18374794060540323	0.263610492682567	0.21691390008422415	0.26249398905568094	0.2569816181775275	0.31035809455358104	2.4884134722325006	0.31035809455358104	0.20122843321391876	2.4884134722325006	0.20122843321391876	0.0	2.4836118311667113E-4	-88.85582452252409	30.739266360295943	84.09427072901939	106.53509705464651	29.287773755223807	19.230415619246138	12.0	2.0	2.0	2.0	1.0	
190	-6452.507495089623	-6337.024128441771	-115.48336664785252	-6337.024128441771	85.11224193057764	310.57780012984796	0.2188667482322596	0.26549853499115267	0.20550885965580093	0.28203317184008875	0.24695943351295735	0.40324381213994065	2.4608127674057547	0.40324381213994065	0.13594342045430505	2.4608127674057547	0.13594342045430505	0.0	3.471163624345901E-4	-77.22319224969462	9.643659314875745	10.630530685213827	17.054067872050325	42.669073605917504	19.057463178144825	4.0	2.0	1.0	9.0	3.0	
191	-6452.507495089623	-6337.024128441771	-115.48336664785252	-6337.024128441771	85.11224193057764	310.57780012984796	0.2188667482322596	0.26549853499115267	0.20550885965580093	0.28203317184008875	0.24695943351295735	0.40324381213994065	2.4608127674057547	0.40324381213994065	0.13594342045430505	2.4608127674057547	0.13594342045430505	0.0	3.471163624345901E-4	-77.22319224969462	9.643659314875745	10.630530685213827	17.054067872050325	42.669073605917504	19.057463178144825	4.0	2.0	1.0	9.0	3.0	
192	-6452.507495089623	-6337.024128441771	-115.48336664785252	-6337.024128441771	85.11224193057764	310.57780012984796	0.2188667482322596	0.26549853499115267	0.20550885965580093	0.28203317184008875	0.24695943351295735	0.40324381213994065	2.4608127674057547	0.40324381213994065	0.13594342045430505	2.4608127674057547	0.13594342045430505	0.0	3.471163624345901E-4	-77.22319224969462	9.643659314875745	10.630530685213827	17.054067872050325	42.669073605917504	19.057463178144825	4.0	2.0	1.0	9.0	3.0	
193	-6452.507495089623	-6337.024128441771	-115.48336664785252	-6337.024128441771	85.11224193057764	310.57780012984796	0.2188667482322596	0.26549853499115267	0.20550885965580093	0.28203317184008875	0.24695943351295735	0.40324381213994065	2.4608127674057547	0.40324381213994065	0.13594342045430505	2.4608127674057547	0.13594342045430505	0.0	3.471163624345901E-4	-77.22319224969462	9.643659314875745	10.630530685213827	17.054067872050325	42.669073605917504	19.057463178144825	4.0	2.0	1.0	9.0	3.0	
194	-6463.881344760347	-6336.999307930337	-126.88203683001048	-6336.999307930337	103.1932983025275	350.8307949937695	0.3420946501447744	0.2649627376928237	0.19528828981033866	0.28427004837359615	0.2554789241232411	0.2673038889741932	2.6387802284276574	0.2673038889741932	0.09391588259815031	2.6387802284276574	0.09391588259815031	0.0	3.014412939096883E-4	-81.91138951021385	18.831249445772375	12.240135703948745	40.668963998798304	68.4854795697502	211.5791142918224	3.0	4.0	5.0	5.0	2.0	
195	-6463.881344760347	-6336.999307930337	-126.88203683001048	-6336.999307930337	103.1932983025275	350.8307949937695	0.3420946501447744	0.2649627376928237	0.19528828981033866	0.28427004837359615	0.2554789241232411	0.2673038889741932	2.6387802284276574	0.2673038889741932	0.09391588259815031	2.6387802284276574	0.09391588259815031	0.0	3.014412939096883E-4	-81.91138951021385	18.831249445772375	12.240135703948745	40.668963998798304	68.4854795697502	211.5791142918224	3.0	4.0	5.0	5.0	2.0	
196	-6455.787801696048	-6336.984662749841	-118.80313894620637	-6336.984662749841	80.84249294059941	312.22828193686365	0.11271912597831024	0.267651322035103	0.204301176605337	0.2758195103569636	0.25222799100259596	0.3341187891047107	2.5408095057230886	0.3341187891047107	0.12507170517220126	2.5408095057230886	0.12507170517220126	0.0	3.3722257606466914E-4	-77.67624815436413	4.0268498218406155	6.451454067122707	35.62009736114484	74.99817661564883	15.560454199209701	3.0	2.0	6.0	5.0	3.0	
197	-6461.990242485845	-6336.976947608611	-125.0132948772336	-6336.976947608611	107.09798260143855	388.3288857595896	0.12619324289190978	0.2649484051602594	0.21691390008422415	0.2648502757363875	0.25328741901912855	0.3173060417251313	2.4891022733444896	0.3173060417251313	0.19359168493037937	2.4891022733444896	0.19359168493037937	0.0	2.4836118311667113E-4	-83.80947784999425	14.689775247257462	9.130550659749183	21.748725090935732	20.111713398905813	59.542545127062446	5.0	2.0	3.0	1.0	8.0	
198	-6458.991962673	-6336.954085445818	-122.03787722718131	-6336.954085445818	81.32967857408057	312.2257359650702	0.11374947818795639	0.2636156668525275	0.20247642288193246	0.27584187781492403	0.2580660324506156	0.35556902445879296	2.5241321882720773	0.35556902445879296	0.12029878726913054	2.5241321882720773	0.12029878726913054	0.0	3.014412939096883E-4	-76.47300294576596	7.773347662801541	11.004285526407696	93.59993655690384	37.825966973261664	33.253608296164465	6.0	1.0	8.0	3.0	1.0	
199	-6458.969430109556	-6336.952308498811	-122.01712161074431	-6336.952308498811	92.5723689567657	339.81233603801155	0.33257555015994655	0.2650892476424132	0.20405546985375303	0.2795350927947942	0.25132018970903924	0.4791417984117616	2.3418679010505987	0.4791417984117616	0.17899030053764028	2.3418679010505987	0.17899030053764028	0.0	3.232994534016693E-4	-83.01934940120681	4.634281244644726	17.675845279081702	8.938462511697953	27.35190407117115	16.64941053936865	4.0	1.0	2.0	11.0	1.0	
200	-6458.969430109556	-6336.952308498811	-122.01712161074431	-6336.952308498811	92.5723689567657	339.81233603801155	0.33257555015994655	0.2650892476424132	0.20405546985375303	0.2795350927947942	0.25132018970903924	0.4791417984117616	2.3418679010505987	0.4791417984117616	0.17899030053764028	2.3418679010505987	0.17899030053764028	0.0	3.232994534016693E-4	-83.01934940120681	4.634281244644726	17.675845279081702	8.938462511697953	27.35190407117115	16.64941053936865	4.0	1.0	2.0	11.0	1.0	
201	-6458.969430109556	-6336.952308498811	-122.01712161074431	-6336.952308498811	92.5723689567657	339.81233603801155	0.33257555015994655	0.2650892476424132	0.20405546985375303	0.2795350927947942	0.25132018970903924	0.4791417984117616	2.3418679010505987	0.4791417984117616	0.17899030053764028	2.3418679010505987	0.17899030053764028	0.0	3.232994534016693E-4	-83.01934940120681	4.634281244644726	17.675845279081702	8.938462511697953	27.35190407117115	16.64941053936865	4.0	1.0	2.0	11.0	1.0	
202	-6448.619400543935	-6336.918886490113	-111.70051405382118	-6336.918886490113	72.51041659737646	265.18831600185126	0.4015939767132709	0.2556846437852861	0.19673205016268358	0.29299378167273277	0.2545895243792972	0.38957203018644193	2.4598657876001147	0.38957203018644193	0.15056218221344495	2.4598657876001147	0.15056218221344495	0.0	3.761759835956639E-4	-73.47411565829215	7.5286189285290535	5.750069783552796	7.436824736627309	21.774250393781188	75.01131158478424	2.0	2.0	4.0	1.0	10.0	
203	-6448.619400543935	-6336.918886490113	-111.70051405382118	-6336.918886490113	72.51041659737646	265.18831600185126	0.4015939767132709	0.2556846437852861	0.19673205016268358	0.29299378167273277	0.2545895243792972	0.38957203018644193	2.4598657876001147	0.38957203018644193	0.15056218221344495	2.4598657876001147	0.15056218221344495	0.0	3.761759835956639E-4	-73.47411565829215	7.5286189285290535	5.750069783552796	7.436824736627309	21.774250393781188	75.01131158478424	2.0	2.0	4.0	1.0	10.0	
