Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	
222	-3299.2105624279347	-3435.3323352243174	136.12177279638277	-3435.3323352243174	72.85234247344371	337.2163914897593	0.09623957462219013	2.4033007717541826	0.5004596536236274	0.09623957462219013	2.4033007717541826	0.5004596536236274	0.7586147834369655	6.916856438478271E-4	3.449685228000521E-4	5.711700036579347E-14	6.926883571027851E-4	3.4502540764741197E-4	46.33099170320696	-90.88744731490347	
223	-3553.561696583406	-3435.318883543208	-118.24281304019794	-3435.318883543208	71.17263158208702	437.48600341133357	0.19794873331204443	2.4365037401213567	0.36554752656659856	0.19794873331204443	2.4365037401213567	0.36554752656659856	0.6607192862527387	0.4521146678771584	2.2712336966462985E-4	7.352528249517777E-9	0.43907497334569173	1.9202099815259088E-4	82.2843594178897	-99.52019111437808	
224	-3553.561696583406	-3435.318883543208	-118.24281304019794	-3435.318883543208	71.17263158208702	437.48600341133357	0.19794873331204443	2.4365037401213567	0.36554752656659856	0.19794873331204443	2.4365037401213567	0.36554752656659856	0.6607192862527387	0.4521146678771584	2.2712336966462985E-4	7.352528249517777E-9	0.43907497334569173	1.9202099815259088E-4	82.2843594178897	-99.52019111437808	
225	-3492.255332802014	-3435.3179198728435	-56.93741292917045	-3435.3179198728435	64.68689685107508	339.5680749518372	0.13475284797794884	2.3200862117804277	0.5451609402416224	0.13475284797794884	2.3200862117804277	0.5451609402416224	0.7324695937213953	0.0977791021265601	3.043287595890258E-4	8.976988874600809E-10	0.09974778935386902	3.0479408290185795E-4	42.740723105573466	-91.97220203114301	
226	-3485.634141112887	-3435.3030473743993	-50.331093738487745	-3435.3030473743993	40.91755442292501	198.99919777828302	0.09910415949148976	2.3386309621503405	0.5622648783581691	0.09910415949148976	2.3386309621503405	0.5622648783581691	0.7324695937213953	0.12383193148213033	5.065385484298305E-4	3.5731319172783888E-9	0.11494530996885517	5.223011799399405E-4	17.090325007830213	-80.86013122926306	
227	-3485.634141112887	-3435.3030473743993	-50.331093738487745	-3435.3030473743993	40.91755442292501	198.99919777828302	0.09910415949148976	2.3386309621503405	0.5622648783581691	0.09910415949148976	2.3386309621503405	0.5622648783581691	0.7324695937213953	0.12383193148213033	5.065385484298305E-4	3.5731319172783888E-9	0.11494530996885517	5.223011799399405E-4	17.090325007830213	-80.86013122926306	
228	-3442.930150828163	-3435.2953602929524	-7.6347905352104934	-3435.2953602929524	51.60670527541544	235.70879052692317	0.06249193806604768	2.2815210271144513	0.6559870348195005	0.06249193806604768	2.2815210271144513	0.6559870348195005	0.7324695937213953	0.03120560363258094	4.1094751357064407E-4	1.882686553610046E-10	0.03329561536654181	4.175018862523503E-4	34.82766949774846	-82.51341932179308	
229	-3479.72495194981	-3435.2918932886773	-44.433058661132534	-3435.2918932886773	69.80673149961545	365.1900615707199	0.0739419610136229	2.2961878948948495	0.6298701440915269	0.0739419610136229	2.2961878948948495	0.6298701440915269	0.7324695937213953	0.06312884478971134	2.4310986339074904E-4	2.500921674429942E-10	0.06559210901050705	2.417502456724752E-4	75.01449936265138	-95.25756063869767	
230	-3422.514131018471	-3435.2821013120188	12.76797029354798	-3435.2821013120188	61.11785998815007	301.7589201332382	0.16651397983661168	2.4240506784521365	0.4094353417112512	0.16651397983661168	2.4240506784521365	0.4094353417112512	0.7450274492685461	0.018569440688865783	3.294266445970818E-4	3.11761470530937E-11	0.01692802030705846	3.2792921783704476E-4	42.586027524830854	-88.8686281390495	
231	-3422.514131018471	-3435.2821013120188	12.76797029354798	-3435.2821013120188	61.11785998815007	301.7589201332382	0.16651397983661168	2.4240506784521365	0.4094353417112512	0.16651397983661168	2.4240506784521365	0.4094353417112512	0.7450274492685461	0.018569440688865783	3.294266445970818E-4	3.11761470530937E-11	0.01692802030705846	3.2792921783704476E-4	42.586027524830854	-88.8686281390495	
232	-3422.514131018471	-3435.2821013120188	12.76797029354798	-3435.2821013120188	61.11785998815007	301.7589201332382	0.16651397983661168	2.4240506784521365	0.4094353417112512	0.16651397983661168	2.4240506784521365	0.4094353417112512	0.7450274492685461	0.018569440688865783	3.294266445970818E-4	3.11761470530937E-11	0.01692802030705846	3.2792921783704476E-4	42.586027524830854	-88.8686281390495	
233	-3422.514131018471	-3435.2821013120188	12.76797029354798	-3435.2821013120188	61.11785998815007	301.7589201332382	0.16651397983661168	2.4240506784521365	0.4094353417112512	0.16651397983661168	2.4240506784521365	0.4094353417112512	0.7450274492685461	0.018569440688865783	3.294266445970818E-4	3.11761470530937E-11	0.01692802030705846	3.2792921783704476E-4	42.586027524830854	-88.8686281390495	
234	-3314.784848569033	-3435.2724293841334	120.48758081510061	-3435.2724293841334	90.15377945796861	456.6500674750067	0.26975286582973046	2.022441150023752	0.7078059841465169	0.26975286582973046	2.022441150023752	0.7078059841465169	0.8100278878475645	7.800233480806016E-4	2.2732154407027855E-4	3.6765400997354734E-14	8.432354214221584E-4	2.2739489496092472E-4	90.85988803005219	-98.53463620293327	
235	-3481.6942965412645	-3435.2577292987817	-46.4365672424827	-3435.2577292987817	136.25665468526194	748.0916711694648	0.14379732597495914	2.2278087741652364	0.6283938998598033	0.14379732597495914	2.2278087741652364	0.6283938998598033	0.6607192862527387	0.05661153382909191	1.4037161320877366E-4	4.2511643849947003E-11	0.04647855400083587	1.393999450048272E-4	146.46511381097352	-109.30278704748194	
236	-3481.6942965412645	-3435.2577292987817	-46.4365672424827	-3435.2577292987817	136.25665468526194	748.0916711694648	0.14379732597495914	2.2278087741652364	0.6283938998598033	0.14379732597495914	2.2278087741652364	0.6283938998598033	0.6607192862527387	0.05661153382909191	1.4037161320877366E-4	4.2511643849947003E-11	0.04647855400083587	1.393999450048272E-4	146.46511381097352	-109.30278704748194	
237	-3444.674421316393	-3435.247314583235	-9.42710673315786	-3435.247314583235	85.7237549102135	468.75007082057795	0.14642601299280977	2.3697616046061802	0.4838123824010095	0.14642601299280977	2.3697616046061802	0.4838123824010095	0.6343775987370216	0.017759244824846355	2.3405280499461714E-4	2.832649883660219E-11	0.022572056449327527	2.366420678314638E-4	67.41619099432074	-99.35025956912082	
