Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18	
16	4806.0	1.3609690657770024	1.6177872887068858	2.5576165880505854	812.0	417.0	4.257157519388759	4.32794897056759	5.187853342316881	808.0	11.39060645534898	11.715042210044949	13.525301438441488	14.246588149370837	16.063096919074667	19.930445351474507	21.740703119796976	23.38372254604658	24.59202858365827	32.866716604867875	
17	4807.0	0.5696370066734637	1.0454261264604625	1.3433293363140422	2.3631017041309867	4.199522194858531	4.31357359065618	4.657633534571019	802.0	809.0	11.754582639275824	14.095991077231943	15.32632224231039	582.0	18.196376922884486	23.130056142064713	26.018459488526982	27.586750080013505	29.8106026232308	924.0	
18	4808.0	0.7738104408677415	2.001050249301791	2.1265919804039157	4.154661546001726	4.192223483948098	4.264008421933148	4.986103218570456	803.0	810.0	9.981045561916517	11.720755627209115	14.040084060014344	14.97111822072032	17.052201722804462	21.44988053434799	25.209429027752567	28.615254996001468	31.696468099115208	41.484128574907324	
19	4812.0	1.11399108687786	1.3218680304055894	1.44089388278055	4.405155093611761	4.517406407274031	4.909568333453283	799.0	5.913581159317591	10.555953641257794	11.035892652102643	509.0	12.152482682331794	584.0	17.099073617169	23.86221989445586	24.65726231707935	26.669797538161404	28.952415718307964	35.527696483184485	
20	4818.0	417.0	1.151044122054472	3.8574862391084537	4.0086887731302525	4.076378275318135	4.220349625822912	4.714764427488106	804.0	813.0	11.795369347702128	12.700361587038191	14.003797480786474	14.185333671888703	16.62188812863865	27.76627995950347	29.52149817417414	32.30257099642269	33.33830311957338	43.35870894550744	
21	4818.0	417.0	1.151044122054472	3.8574862391084537	4.0086887731302525	4.076378275318135	4.220349625822912	4.714764427488106	804.0	813.0	11.795369347702128	12.700361587038191	14.003797480786474	14.185333671888703	16.62188812863865	27.76627995950347	29.52149817417414	32.30257099642269	33.33830311957338	43.35870894550744	
22	4821.0	0.33933829068202215	1.3333432714736375	2.5410501165715473	3.087880112801386	419.0	4.424924119071463	4.511832380476193	5.286468402753059	5.730928528508002	10.884267015466495	11.070534902557199	14.268344797979829	588.0	16.934821928224853	22.93731862245587	25.108444037772117	26.010939969111817	30.412048265015663	39.79541201908289	
23	4821.0	0.33933829068202215	1.3333432714736375	2.5410501165715473	3.087880112801386	419.0	4.424924119071463	4.511832380476193	5.286468402753059	5.730928528508002	10.884267015466495	11.070534902557199	14.268344797979829	588.0	16.934821928224853	22.93731862245587	25.108444037772117	26.010939969111817	30.412048265015663	39.79541201908289	
24	4821.0	0.33933829068202215	1.3333432714736375	2.5410501165715473	3.087880112801386	419.0	4.424924119071463	4.511832380476193	5.286468402753059	5.730928528508002	10.884267015466495	11.070534902557199	14.268344797979829	588.0	16.934821928224853	22.93731862245587	25.108444037772117	26.010939969111817	30.412048265015663	39.79541201908289	
25	4825.0	0.22044743766820574	1.2482067321508907	2.105465831910344	2.7501732031874155	4.324887551027636	4.542124665562916	4.907208937119087	5.2851773344798545	814.0	11.645194641987342	12.320909968201107	14.081345414194274	14.513868804338415	14.831491979306413	21.88096042213617	22.945600062269033	26.252858388999122	28.29378260234426	43.20259659583488	
