Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	TPM2uffreqParameter.1	TPM2uffreqParameter.2	TPM2uffreqParameter.3	TPM2uffreqParameter.4	RateAC-Standard_TPM2uf	RateAG-Standard_TPM2uf	RateAT-Standard_TPM2uf	RateCG-Standard_TPM2uf	RateCT-Standard_TPM2uf	RateGT-Standard_TPM2uf	proportionInvariant	mutationRate	popSize	CoalescentConstant	gammaShape	
258	-6448.820487773821	-6327.932884400718	-120.88760337310337	-6327.932884400718	283.29541642836466	1249.7670787570162	8.951155483997701E-5	0.26316377166781024	0.1951350562990736	0.28677084324748253	0.2549303287856339	0.5068311711333161	2.356840835786836	0.5068311711333161	0.13632799307984672	2.356840835786836	0.13632799307984672	0.0	0.8173412849605229	169.47519811619762	-115.57881599913874	0.1760807816487496	
259	-6439.534178817887	-6327.932161367359	-111.60201745052711	-6327.932161367359	199.72076382060422	794.2774353102228	1.4272317813251542E-4	0.2629813900655577	0.19249683155450104	0.27936408615313474	0.2651576922268067	0.3940179830100848	2.422122882374345	0.3940179830100848	0.18385913461556863	2.422122882374345	0.18385913461556863	0.0	0.8173412849605229	68.55492327357774	-107.02581063757715	0.34857158933710297	
260	-6432.979884532272	-6327.911086793191	-105.0687977390804	-6327.911086793191	203.5986481608568	708.3933890392107	1.2806040168292885E-4	0.25532794503593087	0.20768381673897546	0.27435303721228965	0.2626352010128043	0.31019325626795746	2.5933063443809465	0.31019325626795746	0.09650039935109438	2.5933063443809465	0.09650039935109438	0.0	1.096641205183331	64.83610565780859	-100.4796972374394	0.4172378673759987	
261	-6432.979884532272	-6327.911086793191	-105.0687977390804	-6327.911086793191	203.5986481608568	708.3933890392107	1.2806040168292885E-4	0.25532794503593087	0.20768381673897546	0.27435303721228965	0.2626352010128043	0.31019325626795746	2.5933063443809465	0.31019325626795746	0.09650039935109438	2.5933063443809465	0.09650039935109438	0.0	1.096641205183331	64.83610565780859	-100.4796972374394	0.4172378673759987	
262	-6432.979884532272	-6327.911086793191	-105.0687977390804	-6327.911086793191	203.5986481608568	708.3933890392107	1.2806040168292885E-4	0.25532794503593087	0.20768381673897546	0.27435303721228965	0.2626352010128043	0.31019325626795746	2.5933063443809465	0.31019325626795746	0.09650039935109438	2.5933063443809465	0.09650039935109438	0.0	1.096641205183331	64.83610565780859	-100.4796972374394	0.4172378673759987	
263	-6446.326273006593	-6327.890263922329	-118.43600908426363	-6327.890263922329	310.76296383724963	1200.1221983250412	1.0645712730867256E-4	0.2636919639671418	0.1944842220206282	0.2813131439646887	0.2605106700475416	0.3414758189596421	2.4914457523857374	0.3414758189596421	0.16707842865461914	2.4914457523857374	0.16707842865461914	0.0	0.8173412849605229	145.74195498388858	-113.27809067627382	0.1760807816487496	
264	-6447.243646807065	-6327.853205427311	-119.39044137975391	-6327.853205427311	293.8636053129988	1172.3655209134822	1.090282916604816E-4	0.25248241854170705	0.1948320939828627	0.2945029912098661	0.2581824962655644	0.47296969956564433	2.4272003904651425	0.47296969956564433	0.0998299099692117	2.4272003904651425	0.0998299099692117	0.0	0.8173412849605229	129.2453307340003	-114.24657726132855	0.28215173153848616	
265	-6447.243646807065	-6327.853205427311	-119.39044137975391	-6327.853205427311	293.8636053129988	1172.3655209134822	1.090282916604816E-4	0.25248241854170705	0.1948320939828627	0.2945029912098661	0.2581824962655644	0.47296969956564433	2.4272003904651425	0.47296969956564433	0.0998299099692117	2.4272003904651425	0.0998299099692117	0.0	0.8173412849605229	129.2453307340003	-114.24657726132855	0.28215173153848616	
266	-6447.243646807065	-6327.853205427311	-119.39044137975391	-6327.853205427311	293.8636053129988	1172.3655209134822	1.090282916604816E-4	0.25248241854170705	0.1948320939828627	0.2945029912098661	0.2581824962655644	0.47296969956564433	2.4272003904651425	0.47296969956564433	0.0998299099692117	2.4272003904651425	0.0998299099692117	0.0	0.8173412849605229	129.2453307340003	-114.24657726132855	0.28215173153848616	
267	-6447.243646807065	-6327.853205427311	-119.39044137975391	-6327.853205427311	293.8636053129988	1172.3655209134822	1.090282916604816E-4	0.25248241854170705	0.1948320939828627	0.2945029912098661	0.2581824962655644	0.47296969956564433	2.4272003904651425	0.47296969956564433	0.0998299099692117	2.4272003904651425	0.0998299099692117	0.0	0.8173412849605229	129.2453307340003	-114.24657726132855	0.28215173153848616	
268	-6447.243646807065	-6327.853205427311	-119.39044137975391	-6327.853205427311	293.8636053129988	1172.3655209134822	1.090282916604816E-4	0.25248241854170705	0.1948320939828627	0.2945029912098661	0.2581824962655644	0.47296969956564433	2.4272003904651425	0.47296969956564433	0.0998299099692117	2.4272003904651425	0.0998299099692117	0.0	0.8173412849605229	129.2453307340003	-114.24657726132855	0.28215173153848616	
269	-6444.759409698452	-6327.833929307331	-116.92548039112073	-6327.833929307331	244.19464495405595	987.3364297790879	1.228787780466177E-4	0.2638008653610684	0.20331074052885675	0.26957986608304385	0.26330852802703114	0.4279513463918654	2.472627026740762	0.4279513463918654	0.09942162686737109	2.472627026740762	0.09942162686737109	0.0	0.8173412849605229	150.39515447234936	-111.6086958515174	0.30351834621064716	
270	-6443.25643449667	-6327.818467503795	-115.4379669928758	-6327.818467503795	226.51483908542832	923.1773370204876	1.3634832656296678E-4	0.2703012767530717	0.20125721507449376	0.2853943415512539	0.24304716662118087	0.36893260335362427	2.496603137208221	0.36893260335362427	0.13446425943815354	2.496603137208221	0.13446425943815354	0.0	0.8173412849605229	152.95185592447345	-110.16584709717904	0.24199669098273596	
271	-6443.25643449667	-6327.818467503795	-115.4379669928758	-6327.818467503795	226.51483908542832	923.1773370204876	1.3634832656296678E-4	0.2703012767530717	0.20125721507449376	0.2853943415512539	0.24304716662118087	0.36893260335362427	2.496603137208221	0.36893260335362427	0.13446425943815354	2.496603137208221	0.13446425943815354	0.0	0.8173412849605229	152.95185592447345	-110.16584709717904	0.24199669098273596	
272	-6444.26687671797	-6327.802885120853	-116.46399159711767	-6327.802885120853	301.71664143494553	1134.42026061296	1.0645712730867256E-4	0.2636919639671418	0.1944842220206282	0.2813131439646887	0.2605106700475416	0.49650837776948004	2.402759606583926	0.49650837776948004	0.10073201564659282	2.402759606583926	0.10073201564659282	0.0	0.8173412849605229	125.1917063551269	-111.45806460216701	0.1760807816487496	
273	-6440.7596830233515	-6327.77374663619	-112.98593638716167	-6327.77374663619	256.90445333361276	962.246899181082	1.3634832656296678E-4	0.2528983016340993	0.20396045463296683	0.2853943415512539	0.25774690218168017	0.41679548044951603	2.4487402601123294	0.41679548044951603	0.13446425943815354	2.4487402601123294	0.13446425943815354	0.0	0.8173412849605229	129.16316590785567	-107.92589237987676	0.19896755017577122	
274	-6440.7596830233515	-6327.77374663619	-112.98593638716167	-6327.77374663619	256.90445333361276	962.246899181082	1.3634832656296678E-4	0.2528983016340993	0.20396045463296683	0.2853943415512539	0.25774690218168017	0.41679548044951603	2.4487402601123294	0.41679548044951603	0.13446425943815354	2.4487402601123294	0.13446425943815354	0.0	0.8173412849605229	129.16316590785567	-107.92589237987676	0.19896755017577122	
275	-6440.7596830233515	-6327.77374663619	-112.98593638716167	-6327.77374663619	256.90445333361276	962.246899181082	1.3634832656296678E-4	0.2528983016340993	0.20396045463296683	0.2853943415512539	0.25774690218168017	0.41679548044951603	2.4487402601123294	0.41679548044951603	0.13446425943815354	2.4487402601123294	0.13446425943815354	0.0	0.8173412849605229	129.16316590785567	-107.92589237987676	0.19896755017577122	
276	-6440.7596830233515	-6327.77374663619	-112.98593638716167	-6327.77374663619	256.90445333361276	962.246899181082	1.3634832656296678E-4	0.2528983016340993	0.20396045463296683	0.2853943415512539	0.25774690218168017	0.41679548044951603	2.4487402601123294	0.41679548044951603	0.13446425943815354	2.4487402601123294	0.13446425943815354	0.0	0.8173412849605229	129.16316590785567	-107.92589237987676	0.19896755017577122	
277	-6444.24668187829	-6327.768898825417	-116.4777830528727	-6327.768898825417	325.09947651572213	1149.1628580586575	1.0012682073692287E-4	0.25447361271836655	0.1944842220206282	0.29053149521346394	0.2605106700475416	0.5082303954097429	2.35336542447487	0.5082303954097429	0.13840418011538563	2.35336542447487	0.13840418011538563	0.0	0.8173412849605229	158.98850984671014	-111.23287033672999	0.1760807816487496	
278	-6439.0460165027025	-6327.713829920718	-111.33218658198417	-6327.713829920718	223.35451940297372	846.1839691740918	1.4272317813251542E-4	0.26553016849628586	0.19629438005471844	0.27517222425044224	0.2630032271985536	0.4013608691907958	2.460142066925405	0.4013608691907958	0.1384970638837979	2.460142066925405	0.1384970638837979	0.0	0.8173412849605229	118.52333738575076	-105.93745326827869	0.6196234325562748	
279	-6445.314855459491	-6327.694058522241	-117.62079693724992	-6327.694058522241	250.6350290353202	1026.9680059818925	8.902387994543961E-5	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.3730574660400398	2.5014706954290684	0.3730574660400398	0.12547183853089	2.5014706954290684	0.12547183853089	0.0	1.096641205183331	171.9418584052955	-112.17440099219917	0.2992395579105311	
280	-6445.314855459491	-6327.694058522241	-117.62079693724992	-6327.694058522241	250.6350290353202	1026.9680059818925	8.902387994543961E-5	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.3730574660400398	2.5014706954290684	0.3730574660400398	0.12547183853089	2.5014706954290684	0.12547183853089	0.0	1.096641205183331	171.9418584052955	-112.17440099219917	0.2992395579105311	
281	-6445.314855459491	-6327.694058522241	-117.62079693724992	-6327.694058522241	250.6350290353202	1026.9680059818925	8.902387994543961E-5	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.3730574660400398	2.5014706954290684	0.3730574660400398	0.12547183853089	2.5014706954290684	0.12547183853089	0.0	1.096641205183331	171.9418584052955	-112.17440099219917	0.2992395579105311	
282	-6443.11711330998	-6327.683542010984	-115.43357129899579	-6327.683542010984	253.79128168511454	965.051063082646	1.2735568365856214E-4	0.2530205290251583	0.2064055443396887	0.2750768964665202	0.2654970301686329	0.3940179830100848	2.4756395810641045	0.3940179830100848	0.13034243592580919	2.4756395810641045	0.13034243592580919	0.0	0.8173412849605229	134.72757955284837	-110.17727721138739	0.35303927717050393	
283	-6443.11711330998	-6327.683542010984	-115.43357129899579	-6327.683542010984	253.79128168511454	965.051063082646	1.2735568365856214E-4	0.2530205290251583	0.2064055443396887	0.2750768964665202	0.2654970301686329	0.3940179830100848	2.4756395810641045	0.3940179830100848	0.13034243592580919	2.4756395810641045	0.13034243592580919	0.0	0.8173412849605229	134.72757955284837	-110.17727721138739	0.35303927717050393	
284	-6440.910338214091	-6327.675165469416	-113.23517274467514	-6327.675165469416	227.58196961910767	892.4183455146563	1.3634832656296678E-4	0.2528983016340993	0.20411955492072878	0.283848254142936	0.25913388930223613	0.39601941829948173	2.496603137208221	0.39601941829948173	0.10737744449229611	2.496603137208221	0.10737744449229611	0.0	0.8173412849605229	95.94957496348712	-108.54866896705022	0.12268098495187728	
285	-6440.910338214091	-6327.675165469416	-113.23517274467514	-6327.675165469416	227.58196961910767	892.4183455146563	1.3634832656296678E-4	0.2528983016340993	0.20411955492072878	0.283848254142936	0.25913388930223613	0.39601941829948173	2.496603137208221	0.39601941829948173	0.10737744449229611	2.496603137208221	0.10737744449229611	0.0	0.8173412849605229	95.94957496348712	-108.54866896705022	0.12268098495187728	
286	-6440.910338214091	-6327.675165469416	-113.23517274467514	-6327.675165469416	227.58196961910767	892.4183455146563	1.3634832656296678E-4	0.2528983016340993	0.20411955492072878	0.283848254142936	0.25913388930223613	0.39601941829948173	2.496603137208221	0.39601941829948173	0.10737744449229611	2.496603137208221	0.10737744449229611	0.0	0.8173412849605229	95.94957496348712	-108.54866896705022	0.12268098495187728	
287	-6438.75259040796	-6327.606009065041	-111.14658134291956	-6327.606009065041	241.15938960564455	879.9386094734759	1.4272317813251542E-4	0.261020431944531	0.1960280657048327	0.2901477896314378	0.25280371271919866	0.4773250431723813	2.3388158222120485	0.4773250431723813	0.18385913461556863	2.3388158222120485	0.18385913461556863	0.0	0.8173412849605229	87.09518570667306	-106.42059672108672	0.2589830126745186	
288	-6438.75259040796	-6327.606009065041	-111.14658134291956	-6327.606009065041	241.15938960564455	879.9386094734759	1.4272317813251542E-4	0.261020431944531	0.1960280657048327	0.2901477896314378	0.25280371271919866	0.4773250431723813	2.3388158222120485	0.4773250431723813	0.18385913461556863	2.3388158222120485	0.18385913461556863	0.0	0.8173412849605229	87.09518570667306	-106.42059672108672	0.2589830126745186	
289	-6434.471297339406	-6327.5663903628665	-106.9049069765399	-6327.5663903628665	179.94293177861545	685.5652821184392	1.2078435425043086E-4	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.4223104654643501	2.497129654108022	0.4223104654643501	0.08055988042762591	2.497129654108022	0.08055988042762591	0.0	1.096641205183331	90.60528483970349	-102.09915487571762	0.2992395579105311	
290	-6434.471297339406	-6327.5663903628665	-106.9049069765399	-6327.5663903628665	179.94293177861545	685.5652821184392	1.2078435425043086E-4	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.4223104654643501	2.497129654108022	0.4223104654643501	0.08055988042762591	2.497129654108022	0.08055988042762591	0.0	1.096641205183331	90.60528483970349	-102.09915487571762	0.2992395579105311	
291	-6434.471297339406	-6327.5663903628665	-106.9049069765399	-6327.5663903628665	179.94293177861545	685.5652821184392	1.2078435425043086E-4	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.4223104654643501	2.497129654108022	0.4223104654643501	0.08055988042762591	2.497129654108022	0.08055988042762591	0.0	1.096641205183331	90.60528483970349	-102.09915487571762	0.2992395579105311	
292	-6434.471297339406	-6327.5663903628665	-106.9049069765399	-6327.5663903628665	179.94293177861545	685.5652821184392	1.2078435425043086E-4	0.2805629937981707	0.2032954782236775	0.2663740929586489	0.2497674350195032	0.4223104654643501	2.497129654108022	0.4223104654643501	0.08055988042762591	2.497129654108022	0.08055988042762591	0.0	1.096641205183331	90.60528483970349	-102.09915487571762	0.2992395579105311	
293	-6440.16591221737	-6327.5621869065535	-112.60372531081622	-6327.5621869065535	205.26135915709196	831.6524274267921	1.3634832656296678E-4	0.2528983016340993	0.2027785674914044	0.283848254142936	0.2604748767315605	0.39601941829948173	2.496603137208221	0.39601941829948173	0.10737744449229611	2.496603137208221	0.10737744449229611	0.0	0.8173412849605229	112.27939312303731	-107.61365026741873	0.2690846969501515	
294	-6440.16591221737	-6327.5621869065535	-112.60372531081622	-6327.5621869065535	205.26135915709196	831.6524274267921	1.3634832656296678E-4	0.2528983016340993	0.2027785674914044	0.283848254142936	0.2604748767315605	0.39601941829948173	2.496603137208221	0.39601941829948173	0.10737744449229611	2.496603137208221	0.10737744449229611	0.0	0.8173412849605229	112.27939312303731	-107.61365026741873	0.2690846969501515	
295	-6436.030723818748	-6327.516393061259	-108.51433075748871	-6327.516393061259	226.80991612480886	805.7480383465306	1.4272317813251542E-4	0.2629813900655577	0.19249683155450104	0.27936408615313474	0.2651576922268067	0.3003794153095918	2.4502004581027537	0.3003794153095918	0.249420126587653	2.4502004581027537	0.249420126587653	0.0	0.8173412849605229	76.00461181536407	-103.83496514792523	0.34857158933710297	
296	-6436.030723818748	-6327.516393061259	-108.51433075748871	-6327.516393061259	226.80991612480886	805.7480383465306	1.4272317813251542E-4	0.2629813900655577	0.19249683155450104	0.27936408615313474	0.2651576922268067	0.3003794153095918	2.4502004581027537	0.3003794153095918	0.249420126587653	2.4502004581027537	0.249420126587653	0.0	0.8173412849605229	76.00461181536407	-103.83496514792523	0.34857158933710297	
297	-6447.0420288262185	-6327.513312106508	-119.52871671971062	-6327.513312106508	319.1802251522249	1229.4766251072924	1.0645712730867256E-4	0.2628366735738894	0.19600997612422516	0.28115616372335894	0.2599971865785268	0.47919975628881745	2.393593977275871	0.47919975628881745	0.12720626643530986	2.393593977275871	0.12720626643530986	0.0	0.8173412849605229	152.41791255622567	-114.22708610152924	0.2750044453775378	
298	-6447.0420288262185	-6327.513312106508	-119.52871671971062	-6327.513312106508	319.1802251522249	1229.4766251072924	1.0645712730867256E-4	0.2628366735738894	0.19600997612422516	0.28115616372335894	0.2599971865785268	0.47919975628881745	2.393593977275871	0.47919975628881745	0.12720626643530986	2.393593977275871	0.12720626643530986	0.0	0.8173412849605229	152.41791255622567	-114.22708610152924	0.2750044453775378	
299	-6441.424660478936	-6327.476618621741	-113.9480418571947	-6327.476618621741	221.34641443552346	888.720428977442	1.4272317813251542E-4	0.28032156228862365	0.18838486727724976	0.2863467025022771	0.2449468679318496	0.409570750024064	2.4955296554634083	0.409570750024064	0.09489959451252633	2.4955296554634083	0.09489959451252633	0.0	0.8173412849605229	85.65771561439676	-108.86088314970135	0.6367994037168602	
300	-6438.097588451961	-6327.467448763377	-110.63013968858336	-6327.467448763377	205.21029539020626	792.0506157306238	1.4962026540917895E-4	0.2629813900655577	0.19249683155450104	0.27936408615313474	0.2651576922268067	0.34340155202823613	2.4727393133561937	0.34340155202823613	0.18385913461556863	2.4727393133561937	0.18385913461556863	0.0	0.8173412849605229	117.95593597114998	-105.69993026702087	0.15989829081021284	
301	-6438.097588451961	-6327.467448763377	-110.63013968858336	-6327.467448763377	205.21029539020626	792.0506157306238	1.4962026540917895E-4	0.2629813900655577	0.19249683155450104	0.27936408615313474	0.2651576922268067	0.34340155202823613	2.4727393133561937	0.34340155202823613	0.18385913461556863	2.4727393133561937	0.18385913461556863	0.0	0.8173412849605229	117.95593597114998	-105.69993026702087	0.15989829081021284	
302	-6438.097588451961	-6327.467448763377	-110.63013968858336	-6327.467448763377	205.21029539020626	792.0506157306238	1.4962026540917895E-4	0.2629813900655577	0.19249683155450104	0.27936408615313474	0.2651576922268067	0.34340155202823613	2.4727393133561937	0.34340155202823613	0.18385913461556863	2.4727393133561937	0.18385913461556863	0.0	0.8173412849605229	117.95593597114998	-105.69993026702087	0.15989829081021284	
303	-6441.352916727746	-6327.46562215918	-113.8872945685656	-6327.46562215918	240.75325147374267	932.767282467843	1.3634832656296678E-4	0.2528983016340993	0.20411955492072878	0.283848254142936	0.25913388930223613	0.39601941829948173	2.496603137208221	0.39601941829948173	0.10737744449229611	2.496603137208221	0.10737744449229611	0.0	0.8173412849605229	124.27224662867695	-108.94213888735075	0.12268098495187728	
304	-6440.827123962397	-6327.461199502744	-113.36592445965316	-6327.461199502744	222.69199093416756	904.6454381116198	1.3634832656296678E-4	0.254487305118344	0.19801687417533081	0.28828477656634893	0.2592110441399765	0.41679548044951603	2.4487402601123294	0.41679548044951603	0.13446425943815354	2.4487402601123294	0.13446425943815354	0.0	0.8173412849605229	118.22950201340448	-108.39432924162676	0.19896755017577122	
305	-6440.827123962397	-6327.461199502744	-113.36592445965316	-6327.461199502744	222.69199093416756	904.6454381116198	1.3634832656296678E-4	0.254487305118344	0.19801687417533081	0.28828477656634893	0.2592110441399765	0.41679548044951603	2.4487402601123294	0.41679548044951603	0.13446425943815354	2.4487402601123294	0.13446425943815354	0.0	0.8173412849605229	118.22950201340448	-108.39432924162676	0.19896755017577122	
306	-6440.827123962397	-6327.461199502744	-113.36592445965316	-6327.461199502744	222.69199093416756	904.6454381116198	1.3634832656296678E-4	0.254487305118344	0.19801687417533081	0.28828477656634893	0.2592110441399765	0.41679548044951603	2.4487402601123294	0.41679548044951603	0.13446425943815354	2.4487402601123294	0.13446425943815354	0.0	0.8173412849605229	118.22950201340448	-108.39432924162676	0.19896755017577122	
307	-6440.821775666703	-6327.414150034728	-113.40762563197458	-6327.414150034728	233.15844573489377	912.619482398306	1.3634832656296678E-4	0.2528983016340993	0.21007004629307222	0.2853943415512539	0.2516373105215748	0.36893260335362427	2.496603137208221	0.36893260335362427	0.13446425943815354	2.496603137208221	0.13446425943815354	0.0	0.8173412849605229	120.45143651158908	-108.49951744064595	0.11686153613223496	
308	-6440.821775666703	-6327.414150034728	-113.40762563197458	-6327.414150034728	233.15844573489377	912.619482398306	1.3634832656296678E-4	0.2528983016340993	0.21007004629307222	0.2853943415512539	0.2516373105215748	0.36893260335362427	2.496603137208221	0.36893260335362427	0.13446425943815354	2.496603137208221	0.13446425943815354	0.0	0.8173412849605229	120.45143651158908	-108.49951744064595	0.11686153613223496	
309	-6450.6922900868885	-6327.404252021381	-123.28803806550792	-6327.404252021381	360.8691935563138	1436.3600863360743	8.951155483997701E-5	0.26675259848060245	0.1915462294862814	0.28162121757676645	0.26007995445634996	0.5068311711333161	2.356840835786836	0.5068311711333161	0.13632799307984672	2.356840835786836	0.13632799307984672	0.0	0.8173412849605229	208.52047189469218	-117.77192006089501	0.1760807816487496	
310	-6445.151970349864	-6327.40010078723	-117.75186956263417	-6327.40010078723	282.1815795641949	1082.5322683429667	1.0316923602266089E-4	0.2618852908342101	0.19326470459925457	0.2827702633889858	0.2620797411775498	0.43907673373933465	2.4272003904651425	0.43907673373933465	0.13372287579552136	2.4272003904651425	0.13372287579552136	0.0	0.8173412849605229	156.7622929086096	-112.38770616087396	0.30943280166277104	
311	-6440.563819043132	-6327.359395345518	-113.20442369761341	-6327.359395345518	223.45153698056384	890.409603705373	1.4272317813251542E-4	0.27396782083841886	0.19741420549170002	0.27405239881346066	0.2545655748564206	0.4148157552312259	2.460142066925405	0.4148157552312259	0.1250421778433678	2.460142066925405	0.1250421778433678	0.0	0.8173412849605229	79.7481215457744	-108.56358396873807	0.26196654177274664	
312	-6440.444730136161	-6327.335474127511	-113.10925600865035	-6327.335474127511	206.02585894714258	843.3331727512266	1.3101977149169284E-4	0.2632942488747862	0.2001608816494796	0.2795415628236159	0.2570033066521183	0.49208499846996573	2.4008946911011355	0.49208499846996573	0.10702031042889895	2.4008946911011355	0.10702031042889895	0.0	0.8173412849605229	118.0119077482778	-108.0751029214474	0.26336755470766593	
313	-6440.444730136161	-6327.335474127511	-113.10925600865035	-6327.335474127511	206.02585894714258	843.3331727512266	1.3101977149169284E-4	0.2632942488747862	0.2001608816494796	0.2795415628236159	0.2570033066521183	0.49208499846996573	2.4008946911011355	0.49208499846996573	0.10702031042889895	2.4008946911011355	0.10702031042889895	0.0	0.8173412849605229	118.0119077482778	-108.0751029214474	0.26336755470766593	
314	-6440.444730136161	-6327.335474127511	-113.10925600865035	-6327.335474127511	206.02585894714258	843.3331727512266	1.3101977149169284E-4	0.2632942488747862	0.2001608816494796	0.2795415628236159	0.2570033066521183	0.49208499846996573	2.4008946911011355	0.49208499846996573	0.10702031042889895	2.4008946911011355	0.10702031042889895	0.0	0.8173412849605229	118.0119077482778	-108.0751029214474	0.26336755470766593	
315	-6440.444730136161	-6327.335474127511	-113.10925600865035	-6327.335474127511	206.02585894714258	843.3331727512266	1.3101977149169284E-4	0.2632942488747862	0.2001608816494796	0.2795415628236159	0.2570033066521183	0.49208499846996573	2.4008946911011355	0.49208499846996573	0.10702031042889895	2.4008946911011355	0.10702031042889895	0.0	0.8173412849605229	118.0119077482778	-108.0751029214474	0.26336755470766593	
316	-6436.851857194523	-6327.322678858259	-109.52917833626464	-6327.322678858259	234.22433565988237	839.5047137349088	1.3634832656296678E-4	0.2722570296701129	0.20219748543319258	0.2824983182755139	0.24304716662118087	0.39606954660049587	2.4931321635656007	0.39606954660049587	0.11079828983390233	2.4931321635656007	0.11079828983390233	0.0	0.8173412849605229	100.27697101792204	-104.7661883526502	0.1550539160266143	
317	-6436.851857194523	-6327.322678858259	-109.52917833626464	-6327.322678858259	234.22433565988237	839.5047137349088	1.3634832656296678E-4	0.2722570296701129	0.20219748543319258	0.2824983182755139	0.24304716662118087	0.39606954660049587	2.4931321635656007	0.39606954660049587	0.11079828983390233	2.4931321635656007	0.11079828983390233	0.0	0.8173412849605229	100.27697101792204	-104.7661883526502	0.1550539160266143	
