Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	proportionInvariant	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	popSize	CoalescentConstant	
290	-3294.8960637010864	-3443.440200433895	148.5441367328086	-3443.440200433895	3.530930232156465	16.96337922100323	0.20893485162817	2.1394545953721424	0.651610552999687	0.20893485162817	2.1394545953721424	0.651610552999687	0.7587841355278641	0.0021615089262557044	0.004532020738560607	7.302688575794045E-11	0.0018849457996363158	0.00453427108503978	3.1413678274762833	-39.42201181518255	
291	-3483.5873718027374	-3443.3939577891165	-40.193414013620746	-3443.3939577891165	4.901539470903859	26.943199193395316	0.12718828195606335	2.210806432753623	0.6620052852903127	0.12718828195606335	2.210806432753623	0.6620052852903127	0.7587841355278641	0.2306903974707544	0.0037893936125444187	7.459934956585355E-7	0.23300801568785276	0.003972587853946883	4.067502910583035	-47.57436330061267	
292	-3469.614653848156	-3443.3925090261428	-26.222144822013338	-3443.3925090261428	3.13818912615809	18.608751767067815	0.17776732348167165	2.152285083737125	0.6699475927812033	0.17776732348167165	2.152285083737125	0.6699475927812033	0.7763208300351835	0.20031852039916667	0.004903213119516954	7.262844459147136E-7	0.17164365075566293	0.005148512975561572	4.204501638516834	-42.05984443962803	
293	-3469.614653848156	-3443.3925090261428	-26.222144822013338	-3443.3925090261428	3.13818912615809	18.608751767067815	0.17776732348167165	2.152285083737125	0.6699475927812033	0.17776732348167165	2.152285083737125	0.6699475927812033	0.7763208300351835	0.20031852039916667	0.004903213119516954	7.262844459147136E-7	0.17164365075566293	0.005148512975561572	4.204501638516834	-42.05984443962803	
294	-3469.614653848156	-3443.3925090261428	-26.222144822013338	-3443.3925090261428	3.13818912615809	18.608751767067815	0.17776732348167165	2.152285083737125	0.6699475927812033	0.17776732348167165	2.152285083737125	0.6699475927812033	0.7763208300351835	0.20031852039916667	0.004903213119516954	7.262844459147136E-7	0.17164365075566293	0.005148512975561572	4.204501638516834	-42.05984443962803	
295	-3279.0584238824413	-3443.383294129024	164.32487024658246	-3443.383294129024	1.0633585221614252	5.826686828369586	0.48192266746068174	2.160879521617795	0.35719781092152136	0.48192266746068174	2.160879521617795	0.35719781092152136	0.6986263622239947	0.0024180477719198084	0.01676626214601885	1.1155426033274313E-9	0.00199112904756449	0.016767551172086597	1.0411987232944233	-20.34467581235649	
296	-3359.0376649899927	-3443.3721685186297	84.33450352863687	-3443.3721685186297	9.305060699857481	48.56597152784631	0.20187381539554256	2.1145650232518296	0.6835611613526273	0.20187381539554256	2.1145650232518296	0.6835611613526273	0.7587841355278641	0.006180317304692036	0.0021263100213693917	1.537073899669375E-10	0.005835717093376618	0.002125993262074846	7.3935553191617425	-60.50649383973808	
297	-3359.0376649899927	-3443.3721685186297	84.33450352863687	-3443.3721685186297	9.305060699857481	48.56597152784631	0.20187381539554256	2.1145650232518296	0.6835611613526273	0.20187381539554256	2.1145650232518296	0.6835611613526273	0.7587841355278641	0.006180317304692036	0.0021263100213693917	1.537073899669375E-10	0.005835717093376618	0.002125993262074846	7.3935553191617425	-60.50649383973808	
298	-3328.4285392177508	-3443.349799489518	114.921260271767	-3443.349799489518	7.20931164016447	35.133531783409005	0.16135986532043095	2.2412286651196855	0.5974114695598824	0.16135986532043095	2.2412286651196855	0.5974114695598824	0.7587841355278641	0.00327073649868141	0.0022243294679612606	5.1270311854301926E-11	0.003221466273297594	0.002221799122303578	5.392401309397734	-53.103833010131034	
299	-3328.4285392177508	-3443.349799489518	114.921260271767	-3443.349799489518	7.20931164016447	35.133531783409005	0.16135986532043095	2.2412286651196855	0.5974114695598824	0.16135986532043095	2.2412286651196855	0.5974114695598824	0.7587841355278641	0.00327073649868141	0.0022243294679612606	5.1270311854301926E-11	0.003221466273297594	0.002221799122303578	5.392401309397734	-53.103833010131034	
300	-3401.785575543113	-3443.3447778402283	41.55920229711538	-3443.3447778402283	0.7058032900728383	3.4972854918930736	0.15317342431603923	1.9930736432236387	0.8537529324603209	0.15317342431603923	1.9930736432236387	0.8537529324603209	0.7587841355278641	0.0641177494070596	0.027120044983012213	3.2833151357206454E-6	0.06552363737458808	0.02782770469699995	0.4137714070829079	-10.865076808826135	
301	-3401.785575543113	-3443.3447778402283	41.55920229711538	-3443.3447778402283	0.7058032900728383	3.4972854918930736	0.15317342431603923	1.9930736432236387	0.8537529324603209	0.15317342431603923	1.9930736432236387	0.8537529324603209	0.7587841355278641	0.0641177494070596	0.027120044983012213	3.2833151357206454E-6	0.06552363737458808	0.02782770469699995	0.4137714070829079	-10.865076808826135	
302	-3401.785575543113	-3443.3447778402283	41.55920229711538	-3443.3447778402283	0.7058032900728383	3.4972854918930736	0.15317342431603923	1.9930736432236387	0.8537529324603209	0.15317342431603923	1.9930736432236387	0.8537529324603209	0.7587841355278641	0.0641177494070596	0.027120044983012213	3.2833151357206454E-6	0.06552363737458808	0.02782770469699995	0.4137714070829079	-10.865076808826135	
303	-3340.8500349926812	-3443.335022642576	102.48498764989483	-3443.335022642576	3.2803228134376266	18.057774305702523	0.126757964925871	2.1394545953721424	0.7337874397019859	0.126757964925871	2.1394545953721424	0.7337874397019859	0.7587841355278641	0.006261076573322092	0.006025913540963441	1.0837146501099848E-9	0.005458347743535419	0.006033730064937414	5.129824121196609	-43.82987164812397	
304	-3482.085537638938	-3443.3340175775134	-38.75152006142474	-3443.3340175775134	3.123818362321991	18.657886630317496	0.08806850776668507	2.2907298788470483	0.6212016133862656	0.08806850776668507	2.2907298788470483	0.6212016133862656	0.7587841355278641	0.20234279007064224	0.005382388432340895	1.4659337945098196E-6	0.2265474111205507	0.00513546830646648	4.560480883891436	-43.027886273574445	
305	-3463.695719127551	-3443.332268881442	-20.36345024610922	-3443.332268881442	2.7891780783401834	16.326852826606796	0.30917396979447603	2.109887571664365	0.580938458541159	0.30917396979447603	2.109887571664365	0.580938458541159	0.7587841355278641	0.1698892625686127	0.006817234671290745	9.531787301094727E-7	0.14502544308203422	0.006804801057400323	3.5571967125816024	-40.025739518927125	
306	-3463.695719127551	-3443.332268881442	-20.36345024610922	-3443.332268881442	2.7891780783401834	16.326852826606796	0.30917396979447603	2.109887571664365	0.580938458541159	0.30917396979447603	2.109887571664365	0.580938458541159	0.7587841355278641	0.1698892625686127	0.006817234671290745	9.531787301094727E-7	0.14502544308203422	0.006804801057400323	3.5571967125816024	-40.025739518927125	
307	-3391.6864920184253	-3443.3207885927463	51.63429657432089	-3443.3207885927463	7.500509051033822	39.42911488417578	0.09109897559849356	2.260540683228725	0.6483603411727807	0.09109897559849356	2.260540683228725	0.6483603411727807	0.7587841355278641	0.014849263314317868	0.0025102821001341618	1.132335027845246E-9	0.01340299609128833	0.0024994527156603726	11.410300819567254	-58.674573854443786	
308	-3391.6864920184253	-3443.3207885927463	51.63429657432089	-3443.3207885927463	7.500509051033822	39.42911488417578	0.09109897559849356	2.260540683228725	0.6483603411727807	0.09109897559849356	2.260540683228725	0.6483603411727807	0.7587841355278641	0.014849263314317868	0.0025102821001341618	1.132335027845246E-9	0.01340299609128833	0.0024994527156603726	11.410300819567254	-58.674573854443786	
309	-3391.6864920184253	-3443.3207885927463	51.63429657432089	-3443.3207885927463	7.500509051033822	39.42911488417578	0.09109897559849356	2.260540683228725	0.6483603411727807	0.09109897559849356	2.260540683228725	0.6483603411727807	0.7587841355278641	0.014849263314317868	0.0025102821001341618	1.132335027845246E-9	0.01340299609128833	0.0024994527156603726	11.410300819567254	-58.674573854443786	
310	-3410.489201777415	-3443.320316128429	32.83111435101411	-3443.320316128429	0.42090004505068435	1.8923038921798105	0.13732843533215275	2.2197553239112175	0.6429162407566289	0.13732843533215275	2.2197553239112175	0.6429162407566289	0.7587841355278641	0.1247608571447337	0.05614315418745506	3.503980440711269E-5	0.11140283668625386	0.05418673532760855	0.33785113825272195	0.6739100265115979	
